surveyId,predictions
129650,28 39 53 75 76 82 130 146 164 203 204 222
130131,14 15 30 53 74 75 80 96 139 181 203
130660,12 28 74 76 82 154 203 204 209
130908,12 28 35 39 69 75 82 130 171 178 203 204 222
130951,35 82 140 169
132909,4 28 30 35 75 96 139 164
133503,12 39 51 76 82 146 154 180 203 204 222
135015,75 76 82 167 203 215
135302,9 12 32 129 169
135910,32 35 87 167 169 171 178 204
137098,59 76
137162,28 30 69 75 82 114 167 203
137692,75 76 82 130 154 180
138802,59 75 181
140463,30 51 67 69 74 75 76 82 180 181 203
140554,28 59 75 82 130
141046,35 39 53 76 130 140 146 171 183 203 204 209
143761,75 76 167 209 215
143877,75 76 82 114 167 215
144117,32 53 129
144900,12 75 76 209 215
145205,12 75 76 82 167 203 215
148426,12 16 28 30 51 69 74 75 76 82 146 180 181 204 222
149333,28 30 39 76 130 140 146 164 222
151776,9 32 53 96 129 169
152639,39 51 67 69 75 76 82 115 130 148 154 164 183 203 204 222
154400,28 30 39 51 53 69 75 76 82 92 130 140 146 164 181 183 204 222
154748,28 35 39 53 75 96 130 167 171 178 204 207 222
156344,32 39 53 129 178
156362,82
157004,82
159940,28 35 53 69 75 171
161819,12 75 76 82 167 215
162863,9 12 32 53 129
163001,32 53 69 129
165346,30 51 67 74 75 76 82 146 154 180 203 204 222
166537,28 75 181
168213,9 32 53 75 82 96 129
168356,9 28 35 82 140
168765,9 28 32 59 75
169363,9 35 82 140 169
169486,82
170255,12 51 67 69 74 76 82 114 139 154 180 203 204 209
170734,28 30 53 76 82 130 140 146 154 164 180
170978,30 39 53 75 96 139 178 186
171447,12 30 39 74 75 96 130 167 178 181 183 222
171930,12 51 67 76 82 114 139 180 203 204
173894,12 51 75 76 82 114 154 203
175932,12 28 30 51 53 76 82 130 140 146 164 203
176024,12 28 30 51 75 76 82 181
176739,28 75 82 169
177166,4 12 14 30 39 74 75 80 96 130 167 178 181 183 222
181405,9 15 32 35 96 129 169
182238,53 96 129
183066,32 35 39 87 129 169 171
183736,28 30 67 74 75 76 154 180 204
185408,9 53 96 129
186869,9
188283,15 30 53 76 82 130 140 146 164 180 186 204
188842,28 51 67 74 75 76 154 180 204
189112,32 35 53 129 169 204
189348,9 82 140 169
189393,9 32
189917,12 35 39 53 69 75 171 178 207 222
190467,9 32
190540,69
191000,9 32 96 129
191380,30 39 51 75 76 82 130 146 156 164 186 203
192239,30 51 74 75 76 82 139 146 154 180 203 204 222
193349,28 30 51 67 74 76 82 146 154 180 203 222
193382,28 156 171 204
193626,12 28 67 75 76 114 139 154 203 204
195396,12 15 28 75 76 82 114 180 204 209
195442,14 30 69 74 75 80 96 139 167 178 181
196188,15 28 82 130 140 169 178
196384,28 30 71 75 76 114 181 204 209 226
197262,76 114 167
198470,32 167
199439,28 75 87 140 169 215
199454,28 51 59 76 82 130 146 154 181 203 204 222
199609,12 75 76 82 167 215
200187,9 35 82 87 169
201775,9 32 53 82 96 129
203165,32
203436,32 87 129 169 171
204045,28 35 53 87 171 204
204325,12 39 53 76 82 130 140 146 164 204
204372,30 51 74 75 76 81 82 154 180 192 203 222
205613,9 28 35 82 140 169
208131,35 82 169
208141,12 39 51 67 76 82 114 130 140 146 154 180 222
211630,12 28 39 59 74 75 76 139 146 178 181 183 222
214369,28 74 75 76 154 180 203 204
216251,75 76 114 167 215
216505,28 82 169
216943,9 28 32 75 96 129
218794,30 51 67 69 74 76 82 130 146 154 164 180 181 203 204 222
219338,12 16 28 30 51 59 67 75 76 82 146 154 180 181 204 222
219723,12 15 28 75 76 82 114 204 209
219872,75 76 82 167 215
222112,9 53 75 96 129
222253,87 96 169
222492,82 87 96 169
223917,12 39 53 69 80 130 154 178 203 204 209 222
224506,30 51 74 75 76 82 139 146 154 180 203 204 222
224698,12 28 39 59 74 75 76 82 130 140 167 178 183 203 204 222
225522,15 67 74 75 76 82 114 139 146 154 180 203 204
225884,12 15 28 75 76 82 114 180 204 209
225901,9 32 53 82 96 129
226892,12 75 76 167 215
227150,28 53 140
227543,2 28 30 39 53 96 130 164
227715,15 28 30 39 53 75 82 130 139 140 146 164 203
227926,28 51 67 71 74 75 76 154 180 203 204
229205,76 82 130
230272,9
231044,12 75 76 215
231068,12 28 53 75 139 164 178 203
232110,12 51 69 75 76 82 203 226
233262,12 15 30 39 53 74 75 96 130 139 167 178 181 186
234019,15 30 69 74 75 76 82 156 180 203 209 226
234201,4 28 39 51 75 96 181
235083,12 32 39 51 67 74 76 82 130 146 148 154 164 178 181 203 222
235615,32 53 87
235795,28 74 75 76 154 180 203 204
237544,28 51 74 75 76 154 180 204
239451,28 71 74 75 76 154 180 203 204
239466,32 167 169 171
240209,12 29 30 51 74 75 76 82 130 154 180 203 204 222
241480,12 39 53 69 75 130 149 154 164 178 203 222
243432,9 12 32 129 169
244018,76 114 167
246061,28 30 76 82 130 140 146 154 180 203 222
246446,9 12 32 53 96 129 169
246826,12 15 51 67 76 82 114 139 154 180 203 204
248378,28 51 67 74 75 76 82 146 154 180 203 222
249324,12 51 67 76 82 114 146 154 180 203 204
249648,9 15 32 53 75 82 129 169
250756,28 32 75 204
251083,15 28 71 74 76 82 139 146 154 180 203 222
251417,28 82 140
254021,15 28 35 67 69 74 76 82 139 154 180 203 222
254993,28 53 69 74 76 82 146 154 203 222
256825,28 30 39 69 75 82 87 130 140 169 171 178 203
257130,12 30 39 53 75 80 96 130 167 178 181 222
257206,15 29 67 74 76 82 130 154 180 203 204
259273,28 35 53 75 87 140 167 204
259886,12 28 35 39 69 75 82 130 146 181 183 204 222
260900,28 30 39 51 75 76 82 130 140 146 154 164 180 222
261846,9 32 75
261944,28 74 75 76 154 180 204
264952,9 15 32 53 96 129 169
266474,4 15 28 69 75 96 164 181
268040,9 28 35 75 96 169
268044,32 39 53 129 178
269734,15 28 30 39 53 74 75 92 130 139 149 167 171 178 204 222
269753,12 28 35 39 48 75 76 82 92 130 146 167 171 178 183 203 204 207 222
271065,9 32 53 82 96 129
271483,75 76 156 167 215
271806,28 39 51 76 82 130 140 146 154 164 180 203
272434,39 53 75
274997,28 53 75 87 140 167 204
276157,9 32 35 53 96 129 167
276351,12 51 69 75 76 82 154 180 203
276828,32 35 75 181
277666,9 32 96 129 169
280004,39 53 69 74 75 130 164 222
280987,28 32
282848,12 39 53 75 96 130 222
283569,30 51 69 74 76 82 130 146 154 164 180 203 204 222
283744,30 51 67 74 75 76 82 139 146 154 180 181 203 204 222
283767,12 32 129 169
284833,39 74 75 92 96 130 167 178 181 183 203 222
284994,75 76 82 167 209 215
285258,35 82 169 226
285420,9 12 28 75 82 140 169
285687,32 53 75 129
287158,4 12 28 39 53 75 96 130 156 178 181 222
287474,9 53 96 169
288062,28 51 67 74 75 76 154 180 203 204
288564,32 82 169
288676,28 32 75 167 171 204 209 226
290315,28 167 181 209
291409,9 28 75 82 130 169
291516,28 32 75 167 171 204
291883,32 35 167 169 171 204
292822,9 82 87 169
293836,76 156 167 203 215
294274,30 76 82 130 139 140 146 154 180 222
295188,9 15 28 82 140 169
296003,28 30 51 76 82 130 164 181 204 222
296543,82 169
298689,30 39 51 76 82 130 140 180 222
299015,32 87 96 169
299764,12 28 39 59 69 75 76 82 130 146 164 178 181 183 203 207 222
299842,9 15 35 129 169
300503,12 75 76 82 215
300601,12 39 53 69 75 80 96 139 167 178 222
301150,82 169
301204,9 32 82 87 129 169 171
302380,9 75 204
302885,28 30 39 53 75 82 96 130 140 146 149 154 167 171 178 183 204 207 209 222
303125,12 15 35 39 51 67 69 75 76 82 115 130 148 154 164 183 203 222
303323,28 53 59 140
304238,15 28 30 53 76 82 140 146 164 186 204
306215,9 82
307767,12 15 28 30 51 75 76 82 114 154 181
307987,28 53 59 75 87 140 203 204
309105,9 32 53 96 129
310213,32 35 53 75 169 171 204
311826,30 51 74 76 82 146 154 180 204 222
312925,28 35 39 51 53 75 76 82 130 146 167 171 204
316345,28 75 82 87 169 180 215
316626,12 39 51 67 69 75 76 82 115 130 148 154 164 183 186 203 204 222
318355,28 39 53 69 75 92 130 139 164 178 183 203 222
318385,12 28 30 51 75 76 82 114 154 181
318589,39 51 69 76 82 130 146 154 164 183 203 204 222
319132,12 51 69 75 76 82 154 180 203
320936,30 51 69 74 75 76 82 146 154 180 203 204 216 222
321767,28 35 69 87 140 167 169 178 203 204
321781,75 76 114 167 209
324650,53 96 129
324843,39 53 75 96 130 154 164 167 178 203 207 222
326767,51 69 74 75 76 82 146 154 164 180 181 183 203 204 222
327207,51 74 76 82 139 180 203
331675,9 32 96 169
331704,28 82 169
333024,32 35 75 96 129
333559,28 51 76 140 154 180 204
333689,15 30 69 74 75 76 82 114 156 203
334081,28 39 53 82 140 146 149 164 169 204
338763,9 32 35 53 96 129 169
339260,28 30 53 69 75 76 82 140 146 164 178 204 207 222
339270,12 14 30 39 53 74 75 80 96 139 178 181 209
339445,12 15 28 30 51 75 76 82 114 154 181
339544,28 32 75 171 181
339948,9 28 32 96 129 169
340076,32 35 87 169 171
340119,76 167 215
341547,12 51 67 69 74 75 76 82 114 154 180
342266,59 69 75 156 204 209
343404,9 28 82
344230,32 82 87 169 171
345268,28 82 114 130 140 167 169 178 203
346395,12 28 35 39 69 75 82 130 146 181 183 204 222
349176,28 59 156 171 209
349927,9 15 32 53 96 129 169
350480,12 28 35 39 51 53 75 76 82 130 146 154 156 171 181 204 209 222
352082,28 30 39 51 74 75 76 82 130 146 154 164 203 204 222
352579,9 96 129
353299,30 51 67 69 76 82 130 139 140 146 154 164 180 222
353347,15 30 59 67 76 81 154 209
353812,9 15 82
354189,32 53 75 82 96 129
356665,12 28 35 39 75 76 82 130 146 149 154 167 178 183 203 204 207 222
357183,9 15 75 96
358381,75 76 215
359213,28 75 82 171 178 203 204
359358,28 82 169
359715,28 32 35 39 48 75 76 82 130 139 140 146 181 183 203 204
360664,28 75 82 171 178 203 204
360929,28 39 51 53 74 75 76 82 130 140 146 164 204 222
361210,4 12 30 53 75 80 96 130 139 167 178 222
361382,15 28 75 82 87 114 130 140 169 178
362012,32 75 129
362302,51 67 69 76 82 130 146 164 180 181 203 204 222
363064,12 39 53 74 75 164 183 203 207 222
363870,30 51 67 74 75 76 82 146 154 180 203
365642,12 15 28 67 74 76 82 139 154 180 203 204 222
365990,28 39 53 75 171
366812,28 39 53 75 82 96 130 146 164 167 178 183 203 204 207 222
368488,9 53 82 96 129
368850,9 32 53 82 96 129 169
370396,75 76 82 167 215
371990,32 75
372517,87 169
373055,9 32 96 129
373664,9 32 96 169
374088,12 28 29 30 67 74 75 76 81 82 114 181
374879,39 51 76 82 139 146 203 222
374945,9 32 53 82 96 129 169
375129,15 28 30 53 76 82 130 140 146 164 204
375329,15 28 51 74 75 76 82 139 154 180 203 222
375527,75 87 204
376013,75 76 82 167 203 215
376037,28 74 75 76 154 180 204
376108,82
376199,32 82 169
376356,32 35 75 129 169 171 204
376520,28 30 51 74 75 76 82 146 154 180 203 204 222
377814,28 35 39 53 69 75 171
378343,9 32 75
378452,32 59 69 75 156 171 204 209 226
379860,9 32 129
381032,67 74 76 82 114 203 209
381168,28 30 51 74 76 82 146 180 181 203 204 222
383941,51 67 69 74 76 82 146 154 164 203 209
384453,12 28 51 67 74 75 76 154 180 203 204
384501,9 32 75 96 129
386194,32 53 59 87 129
388245,12 51 67 76 82 114 139 154 180 203 204
388262,9 32 129 169
388529,75 171 204
388535,35 53
391154,28 75 82
392086,28 39 48 53 75 82 92 96 130 146 167 178 183 204 207 222
393276,9 12 32 53 96 129 169
393734,53 129
394495,9 28 82 114 130 140 169 203 209 226
397340,28 30 39 51 76 82 130 140 146 154 164 180 203 222
397487,9 28 75 169
397557,28 39 51 59 74 76 82 146 171 181 204 209 222
397660,9
398282,28 67 74 75 76 154 180 203 204 209
398410,28 35 39 53 75 92 130 146 149 164 167 171 178 181 183 203 207 209 222
399069,15 28 75 82 87 114 140 146 167 180
400142,9 15 32 75 129 171
401936,30 35 53 69 75 96 139 178 186
402155,82 130
402267,9 28 75 82 87 140 169 178
403524,75 76 82 167 209 215
404934,30 39 51 76 82 130 140 146 154 164 180
404964,35 167 171 204 209
405731,28 30 53 69 74 164 178 203
406434,12 14 15 30 39 74 75 96 139 178 181 203
407576,12 28 29 51 74 75 76 81 82 154 180 181
407764,12 15 28 30 51 75 76 82 114 154 181
408529,15 28 51 67 74 76 82 154 180 203 204
408877,12 15 16 28 29 51 67 75 76 181 209
408886,9 32 35 75 96 129 171 178
410042,30 35 51 75 76 82 139 146 154 164 180 181 183 203 222
412094,28 39 53 69 75 130 146 149 154 164 167 178 203 204 207 222
412438,35 53
412593,76 114 167 209 215
412823,30 51 69 76 82 130 146 180
412964,39 51 67 74 75 76 82 154 180 204
413118,12 28 39 53 75 82 130 156 171 178 181 204 222
414289,15 30 51 67 74 75 76 82 114 139 154 203 209 222
414586,15 29 30 51 74 75 76 82 130 154 180 203 204 222
415333,15 28 51 74 75 76 82 154 180 203 209 222
415589,12 28 30 39 51 53 69 75 96 130 154 178 203 222
416653,4 12 28 30 53 69 74 75 96 164 181
416712,28 35 53 69 75
417408,30 74 82 130 140 154 164
418213,28 30 51 67 74 75 76 82 139 146 180 203 222
418261,9 32 96 129 169 181
418722,15 28 51 67 74 75 76 82 139 154 180 203 204 222
418942,9 15 82 130 140 171
419731,53 129
421071,35 82 169
422417,9 82 96
422791,28 35 39 51 75 80 130 164 178 207
423144,9 53 96 129
423151,28 32 76 82 140 180
424628,69 156 171 204
424888,32 75 87 96 169 171 178 204
427126,9 96 129
428717,9 32 96 129
430016,9 15 28 35 82 140 169
430898,15 28 30 51 75 76 82 114 180 181
431722,28 39 53 75 82 96 130 146 164 167 178 183 203 204 207 209 222
431909,16 28 30 35 51 67 74 76 82 139 146 180 181 203 204 222
432556,51 67 69 74 76 82 114 130 139 146 154 164 180 203 204 222
434139,28 30 75 76 114 156 181
434437,28 156 171 204
435206,12 28 30 35 39 59 69 75 76 82 130 146 171 183 203 204 207 209
435714,32 82 87 169 171
437768,4 12 30 35 39 53 75 130 164 203 222
439588,35 53 75 87 140 171 203 204
440283,12 28 30 53 75 76 82 130 140 164 180 222
445600,28 30 67 75 82 114 139 203 226
447616,28 75 82 87 114 130 140 169 203
448082,15 30 51 74 76 82 114 139 146 180 203
450255,53 82 96
450466,75 76 82 156 167 215
450545,9 53 96 129
451365,28 39 51 74 76 82 130 146 154 180 204
451547,9 32 53 82 96 129
452978,9 32 53 82 96 129
453096,12 35 39 53 69 75 171 178 207 222
453364,28 75 82 87 140 169 215
457274,9 32 53 82 96 129 169
457635,16 28 30 51 67 75 76 82 146 180 181 204 222
458106,15 30 51 67 74 75 76 82 114 139 154 203 209 222
458274,9 35 82
458837,28 39 51 53 69 74 75 146 164 207 222
458930,28 167 181 209
462993,9 32 53 75 96 129 169
463172,30 35 39 67 75 76 82 115 130 148 154 164 181 183 203 204 222
464420,28 30 51 75 76 82 114 154 180 181
466099,28 32 87 169 203
467651,32 39 53 75 96 129 167 169 178 204
467868,12 15 28 39 74 130 139 140 178 183 204 209 222
468476,12 28 39 51 59 76 82 139 146 154 171 178 181 204 222
468831,39 53 130 164 181
469442,9 32 82 129 169
470273,12 75 76 82 215
470711,12 28 30 39 51 53 164 178
471555,9 28 32 75 96 129
472806,30 51 69 74 76 82 154 203
473625,51 67 74 75 76 82 139 146 154 180 203 204
475504,35 53 169 171 204
475619,76 82 130 140 146 154 164 180
475982,39 53 75 178
476490,15 82
476746,12 51 69 75 76 82 154 203
478724,28 30 39 51 75 76 82 130 140 146 154 164 180 203 222
480028,12 75 76 82 215
481269,12 39 51 67 69 75 76 82 115 130 148 154 164 203 222
481304,12 28 30 39 53 69 75 164 181 222
481540,96 129 169 209
481898,28 75 87 140 167 178 204
483227,9 32 35 129 167 169 204
484188,35 74 76 82 139 154 180 203 209
485042,32 169 171 204
486270,87 169
488049,9 82 96
488192,9 32 82 96 129
488421,28 32 59 75 167 171 204 209
489653,28 32 59 75 171 209 226
490096,28 75 82 87 114 130 140 169 178 203
490472,171 209
491294,51 67 69 74 76 82 130 146 154 164 180 181 183 203 204 222
491691,51 67 74 76 82 139 146 154 180 183
492233,15 28 51 74 75 76 82 154 180 203 204 222
492567,9 96 169
492620,30 75 76 82 140 146 180
494115,4 14 15 30 35 53 74 75 80 96 130 139 167 178 181 222
494417,35 39 53
497000,9 28 82 87 114 130 169 178
497120,12 75 76 82 167 215
498065,12 28 30 39 53 76 82 130 140 146 164 222
498129,15 28 75 82 87 114 130 140 169 171 178 203
499342,4 12 35 39 53 75 96 130 167 178 181 222
500469,51 75 76 82 140 146 154 180 222
501836,9 129
501897,28 30 39 51 76 82 130 146 154 164 183 203 222
502100,30 51 69 74 75 76 82 146 154 203
502140,9 82 140 169
502532,28 30 39 53 75 82 130 146 164 204
502542,32 59 75 167 169 171
502623,28 32 75
505911,15 28 39 51 76 82 130 146 181 203 204
508123,28 30 39 53 69 75 130 164
508397,9 28 32 75
509185,12 15 28 59 69 75 76 82 114 180 204 209 226
511080,28 69 87 156 167 171
512107,12 28 39 53 69 75 82 130 146 164 178 181 183 204 222
513886,30 39 51 76 82 130 146 164 180
514053,12 75 76 82 167 215
514163,9 96
514279,15 53 169 171
515250,9 32 53 96 169
515384,15 28 51 74 75 76 82 154 180 203 204 222
515859,30 51 74 75 76 82 130 146 154 180 203 204 222
515963,51 69 74 76 82 139 154 203
517935,28 69 75 167 171 204 226
518078,28 75 140 181
518766,51 59 69 76 82 130 139 140 146 154 164 180 203 222
518858,9 15 82 169 226
520348,28 30 39 53 139 140 178
521470,12 28 39 59 74 75 76 139 146 178 181 183 222
522144,12 28 39 51 59 69 75 76 82 130 146 164 178 181 183 203 207 222
522467,12 28 29 30 74 75 76 82 181
522951,76 82 130 154 180
523724,15 32 129 169
523899,9 32 53 82 96 129 169
524179,32 35 53 75 129 169
525862,9 15
526317,32 87 96 169
531799,28 32
533415,28 30 39 51 53 69 130 164 167 178 207 222
534624,12 15 28 75 76 82 114 180 204 209
535173,30 59 75 76 82 140 146 154 180
535370,28 39 53 130 164 178 222
536047,9 82
537013,59 181
537508,12 30 35 53 69 75 96 130 139 178 222
538729,12 28 39 51 53 75 130 146 164 178 204 222
539747,28 32 59 75 167 171 204 209
540111,12 28 35 39 48 59 75 76 82 92 130 140 146 154 167 171 178 183 203 204 207 209 222
541197,12 32 39 51 67 69 74 76 82 130 146 164 203 204 222
541744,28 75 167 204
542328,15 35 53 96 129
542380,30 39 53 75 92 96 130 146 164 167 178 183 203 204 207 222
543020,59 82 169
544097,9 15 28 82 140 169
544480,9 82 140 169
546416,30 69 74 75 76 82 114 154 156 180 203 222
546648,30 67 69 75 76 82 114 130 140 146 154 180
547459,32 75
548915,75 114 167 203 215
548954,28 39 51 76 82 146 154 180 204
548980,2 30 76 82 130 140 146 154 180
549172,30 39 51 75 76 82 130 140 146 164 180 222
550756,9 12 32
551048,9 28 32 75 96
552705,28 32 75 204
553028,28 39 51 53 69 75 96 164 178 222
553039,9 32 35 96 169 171 204
553905,87 171 204
554200,28 39 51 76 82 130 140 146 154 164 180 203 222
554956,12 15 28 67 71 74 75 76 154 180 203 204 209
555167,9 32 96 129 169
555379,32 35 39 87 129 169 171
555438,12 28 39 51 53 76 82 156 171 178 204 222
556372,75 76 156 215
556740,12 28 30 39 51 69 74 75 76 82 130 146 154 164 203 204 222
557097,15 76 82 139 154 203
558284,30 51 76 82 130 140 146 154 156 164 180 203 204 222
558581,69 204
558814,32 59 129
558919,9 96 129 169 181
559255,12 15 28 75 76 82 114 180 204 209
560784,9 15 32 96 169
560904,28 30 76 82 130 140 146 154 164 180 203
561254,28
561624,9 32 35 96 129 169 204
562632,75 76 215
563762,12 28 30 51 75 76 82 114 154 181
565655,75 76 82 167 203 215
565901,35 87 171 204
566755,9 15 32 53 82 96 129
567504,28 53 69 164 178 186 203
568700,12 75 76 114 167 203 215
569566,35 82 140 169
571235,82 169
571343,9 32 53 75 96 129
571714,28 82 169
571770,15 29 30 59 67 76 81 154 203 209 222 226
572359,35 82 169
573166,12 51 69 75 76 82 114
573592,32 75 181
573598,32 35 75 129 169 204
574217,30 51 74 75 76 82 146 154 180 203 204
574386,51 74 76 82 154 180 203
574409,28 75 82 171 178 203 204
576829,12 75 76 82 167 209 215
577896,28 35 75 87 140 167 178 203 204
578377,15 30 35 51 67 74 75 76 82 114 139 154 203 222
579116,12 28 30 51 53 75 76 130 146 154 156 164 181 204 222
580658,30 53 74 130 164
582723,39 53
583280,12 28 30 67 74 76 82 146 154 180 203 204 222
583708,28 82 87 140 169 215
583944,15 28 75 82 87 114 140 167
584279,51 69 74 75 76 82 154 156 180 203 222
585045,15 28 74 75 76 82 139 154 180 203 209 222
585230,82 169
585905,28 29 30 69 74 75 76 82 203
