surveyId,predictions
13429,2173 2715 3125 3464 4659 6039 7748 9572 9877 10073 11193 11240
15914,146 868 963 981 1888 2386 2474 2885 3935 4238 4609 4871 5335 5412 6689 6788 6925 7536 8208 8424 8807 9647 10247 10315 10385 10909 10991
16550,581 1539 2025 6079 6491 6962 6989 7760 7817 9072 10113 10223 10255
18511,822 3109 3438 10073 10305 10822 11159
18734,822 3109 3438 6491 6836 9458 10073 10305 10822
19026,581 643 822 958 1716 2847 2885 2922 3738 3958 4397 4447 4735 4898 5398 5739 6491 7617 8818 9072 9707 9816 10073 10113 11195
21203,254 3227 6079 6848 8258 10255 11140
21641,254 540 581 2025 2885 6079 7760 10113 10223 10255 10317
21906,51 146 544 694 963 981 1254 1276 1497 1539 2120 2474 3043 3345 4238 4530 4748 5173 5412 5557 6685 6788 7706 8208 8424 9190 9261 9636 9647 10909 10946 11120
22102,254 540 1086 1716 1910 1951 1964 2101 2211 2753 2885 2922 3123 3177 3375 3438 3722 3958 4397 4499 4638 4854 5737 5739 6183 6310 6491 6643 6746 6788 6915 7121 7122 7739 8431 8746 8760 8807 9005 9024 9072 9207 9376 9465 9707 9816 9890 10073 10223 10317 11140 11195
23717,540 1018 2101 2885 2922 3123 4027 4397 4854 5398 5739 6491 6643 7817 8208 8818 9376 9465 9710 9816 10073 10317 10881 11140 11195
24689,96 254 540 1018 1951 1964 2788 2885 3123 3140 3958 4397 4499 4638 4748 4854 5739 6310 6491 6900 7122 7760 7817 8431 8439 8760 8818 9024 9610 9714 9881 10073 10113 10317 10514 10940 11140 11195
24920,53 146 544 843 963 976 1677 1707 1986 2025 2142 2398 2474 2885 3792 3885 4238 4871 5149 5335 5542 5551 6461 6788 7322 7640 7666 7999 8208 8424 8428 8573 8807 9028 9647 9669 10247 10315 10367 10896 10991
25437,146 694 868 981 1539 1889 2126 2474 3020 3177 3935 4871 5071 5412 6684 6925 7536 7788 8151 8208 9636 9647 10247 10315 10385 10909
26098,1176 1195 1300 1531 3441 5203 5876 6339 7315 7603 7748 7955 8243 9877 10289 10347 10893
26651,254 340 478 540 581 643 1086 1455 1964 2262 2847 2885 3275 4397 4492 4499 4638 6310 6491 6643 6950 7121 7122 7739 7760 7880 8208 8431 8439 8639 9024 9072 9245 9341 9376 9465 9707 9816 10024 10317 10474 10631 10940 10969 11140 11195
27551,254 340 423 540 843 890 1964 2211 2556 2885 3275 3958 4397 4492 4499 4638 4748 6310 6643 6915 6962 7122 7739 7817 8431 8439 8639 8746 8760 8818 9005 9024 9207 9341 9465 9707 9816 10255 10317 10600 10969 11078 11140 11195
27567,476 493 1000 1062 1176 1221 1304 1531 1736 2634 3166 3376 3572 3669 4029 4349 4916 5262 5537 5573 5882 6039 6786 6855 6913 7118 7182 7199 7748 7777 8435 9015 9458 9572 9612 9743 9877 10051 10073 10281 10520 10909 10959 11125 11193
30973,254 340 540 581 1964 2885 3722 4397 4499 4638 4748 5739 6310 6746 6915 7121 7122 7739 7817 8431 8439 8746 8818 9005 9024 9207 9341 9376 9707 9816 10024 10317 11140 11195
31970,146 514 544 694 1445 1818 2184 2767 3429 4590 4712 4991 5068 5196 5832 6254 6352 6407 6497 6805 7471 8428 8743 8782 9256 10422 10600
32178,540 1716 2885 4397 5739 6310 6491 6643 6788 10073
32282,53 96 249 423 544 601 843 963 1964 2799 3451 3722 4105 4734 4748 5383 5486 5804 7566 7972 8229 8275 8806 8807 8818 9024 9076 9376 9694 10317 10600 11012
32525,254 340 540 890 958 1086 1889 1910 1964 2556 2847 3123 3275 4397 4492 4499 4638 4854 5189 5739 5771 6310 6746 6900 6915 6950 6962 6999 7122 7739 7760 7817 8431 8439 8746 8760 9005 9072 9207 9245 9341 9465 9707 9816 9881 10024 10255 10274 10317 10474 10600 10969 11078 11140 11195
33904,53 963 3294 5189 6079 7957 10223 10600
33921,1761 2471 3375 4397 4541 5285 5773 5980 6643 6746 7679 7790 9674 10005 10637
34778,146 982 1254 1276 1497 1736 1888 2386 2474 3043 3177 3251 3935 4530 5398 5412 6039 6226 6235 6384 6689 6788 6883 6909 7536 8208 9458 9636 9873 10047 10315 10600 10711 10909 11013 11120 11157
36216,254 433 540 581 1964 2885 3275 3738 3954 4397 4499 6310 6915 7121 7739 8439 9072 9465 9707 9816 10317
36737,148 351 462 1028 1051 1162 1174 1407 1497 2145 2373 2490 2514 2665 2891 3429 3438 3451 3977 4238 4397 4398 4404 4748 5301 5543 5557 5901 6321 7241 7706 8067 8542 8746 9158 9452 9555 9880 10073 10143 10231 10281 10382 10522 11140 11230
36869,69 262 708 838 1015 1066 1254 1999 2082 2492 2753 3419 3451 3744 4532 5483 5557 6067 6603 6611 6759 6968 7006 7580 7588 8237 8316 8473 10073 10904
38125,254 540 890 1018 1964 2025 2211 2885 3123 3318 3722 4397 4499 6310 6643 6746 6962 7817 8124 8208 8431 8439 8746 8760 8807 8818 9024 9072 9341 9647 9707 9892 10073 10112 10255 10317 10600 10940 11140 11195
38812,146 694 791 963 1497 1538 1539 1677 2474 2747 4238 4609 4871 5335 6684 6788 6925 7536 7706 7788 7862 8208 8424 9190 9204 9261 9388 9647 9873 10247 10315 10385 10896
39525,53 254 540 581 843 963 1910 1964 2025 2885 3958 4397 4854 5189 6310 6788 6962 7739 7760 7999 8431 9341 9465 10073 10317 10600 11195
39795,96 249 423 540 544 651 694 1086 1288 1818 2799 2949 3358 3722 4105 4707 4748 5383 5804 6091 7115 7121 7552 7566 8428 8590 8746 8806 8818 9024 9076 9256 9317 9376 9465 9660 9881 9892 10073 10255 10317 10600 11012 11140
40447,254 540 581 661 1964 2211 2961 3067 4397 4499 5189 6079 6310 6962 6999 7760 7817 8431 8439 8639 8746 8818 9024 9072 9341 9376 9881 10223 10255 10317 10600 11140
40597,254 300 340 540 581 958 1170 1951 1964 2009 2025 2262 2885 3275 3722 3738 4397 4499 4854 5739 6310 6643 6915 6962 7121 8439 8760 8807 8858 9072 9341 9376 9465 9630 9707 9816 10223 10317 10474 10600 10927 10969 11195
40845,254 340 540 1716 1964 2211 2885 3275 3838 4397 4499 5189 5739 6079 6310 6491 6643 6746 7122 7566 7760 7978 8431 8639 8818 9024 9341 9376 9465 10024 10255 10317 10600 10940 11140 11195
41048,69 262 708 838 1066 1254 1999 2082 2492 2753 3419 3451 3744 4532 5483 5557 6067 6603 6611 6759 6968 7006 7580 7588 7871 8237 8316 8473 9555 10073 10904
41209,254 540 581 843 890 963 1951 1964 2556 2753 2847 2885 3067 3123 4397 4499 5189 5739 6183 6310 6788 6962 6989 7121 7739 7760 8208 8431 8439 8746 8760 8807 9024 9072 9341 9376 9465 9816 9881 10073 10223 10268 10317 10600 11140 11195
41369,1300 1531 2173 2243 2715 2926 4130 4659 5799 5876 9877
41476,540 843 963 1264 1910 1964 2025 2398 2922 4483 5114 5745 6788 6962 7999 8151 8512 8807 9669 9816 10896 11140
41725,254 540 1018 1761 1964 2211 3123 3161 4397 4499 4854 5739 5980 6491 6643 6915 7121 8208 8431 8746 8760 9341 9376 9465 10073 10317 10600 10940 11140 11195
42000,1051 2243 2386 2926 4142 4349 11193
42935,53 544 694 843 963 1497 1539 2025 3043 3792 4238 5335 5542 6171 6788 7706 8208 8428 8673 8807 8949 10073 10600 10904
44791,96 651 1472 1715 2025 3497 4638 5384 5386 5900 6079 6989 6999 7978 9024 10218 10223 10255 10317 10600 11195
46094,51 146 544 694 799 868 1254 1276 1497 1525 1539 2386 2429 2474 2756 2961 3020 3935 5335 5412 6118 6226 6684 6685 6788 6909 6925 7395 7536 7706 7788 8208 8424 8542 8705 8746 9190 9261 9636 9647 9873 10073 10247 10315 10385 10762 10904 10909 11013
47008,53 96 249 423 540 544 694 958 1086 1497 1818 2322 3722 4499 4748 5149 5184 5804 6370 7115 7121 7552 7566 8590 8746 8818 9024 9376 9816 10073 10317 10904 11140
48669,53 146 544 694 963 1254 1888 2337 2474 3177 4609 4871 5335 5412 5542 6788 6925 7862 8208 8424 8542 8573 8807 9261 9647 10315 10896
49000,305 812 2386 2722 3438 4229 4349 4477 4607 4916 5749 6152 6548 8786 9107 9458 10073 10822 11159
49038,254 540 3275 3318 4397 6079 6491 7121 9816 10317 11140
49319,340 540 2101 2885 3096 3123 4397 4499 4508 4854 5739 5980 5994 6491 6643 6746 7121 7739 8760 8818 9376 9465 9630 9707 9890 10927
50057,69 262 708 838 1066 1254 1999 2082 2492 2753 3419 3451 3744 4532 5483 5557 6067 6603 6611 6759 6968 7006 7580 7588 7871 8237 8316 8473 9555 10073 10904
51364,254 3334 5386 6079
51795,146 982 1276 1736 2386 2421 2474 2634 3251 3935 3993 4003 4530 5219 5249 5412 5474 5817 6039 6235 6874 6925 7536 9458 9572 10073 10305 10315 10728 10909 11157 11193
52317,963 981 1495 1654 1888 1910 2126 2474 2885 3067 4483 4513 5071 5542 6079 6989 8151 9647 10247 10684
52326,146 661 694 981 1254 1497 1888 2386 2474 2756 3020 3935 4498 4871 5071 5335 5412 6118 6226 6684 6685 6788 6909 6925 7536 7706 7788 8151 8208 8424 8542 9190 9261 9636 9647 9994 10073 10247 10315 10385 10909 11013
52364,51 1276 1736 2386 2421 2474 2634 3043 3251 3935 3937 4003 5412 5474 6039 6874 9458 9572 9873 10315 10909 11157 11193
52481,340 423 540 1018 2101 3096 3123 4397 4508 4541 4638 4854 5166 5285 5739 5980 6002 6491 6643 6746 7054 7121 8746 8760 8818 9341 9376 9465 9630 9707 9816 9890 10927
53300,1761 2471 3375 4397 4541 5773 5980 6643 6746 7679 7790 9674 10005 10637
54076,146 423 1066 1092 1139 1254 2492 2783 3096 3757 3958 4169 4341 4748 4755 5398 5412 5434 5739 6048 6067 6358 6611 6759 6925 7536 7588 8106 8208 8316 8431 8503 8673 8811 9873 10051 10073 10315 10525 10904 11122
54193,122 383 514 590 613 1292 1445 1678 1875 2210 2630 2786 2949 3211 3362 4226 4712 4991 5055 5068 5196 5206 5413 5726 6407 6424 6497 6571 6747 6755 6805 7471 7621 7768 7820 8163 8428 8743 8782 8992 9256 10056 10180 10600 10648 10828 11012
54624,633 791 799 963 1910 1964 2142 2398 2570 5114 5739 6331 6788 6962 7669 7760 7824 8807 9647 10684 10896 11005
55644,544 694 791 799 944 963 981 1041 1363 1424 1677 1746 1888 2122 2386 2474 2747 3177 3351 3917 3935 4146 4609 4871 5071 5412 6487 6684 6788 6909 6925 7666 7760 7788 8106 8208 8275 8424 8549 8705 8807 9028 9204 9636 9647 9766 10315 10367 10385 10896 11005 11054 11068
56496,53 146 544 963 981 1888 2386 2474 3177 4238 4609 4871 5071 5335 5542 6788 6925 7862 7971 7999 8208 8424 8807 9028 9190 9261 9636 9647 9669 10247 10385 10684 10896 10904 10991
56887,254 340 540 581 643 958 1387 1716 1951 1964 2847 2885 2922 3738 3958 4397 4492 4499 4638 5737 5739 5928 6310 6643 7121 7122 7817 8431 8439 8639 8760 9005 9072 9207 9341 9707 9816 10113 10317 11078
58388,2126 2474 3297 5071 6079 6331 7318 8151 10247 10255 10460
60548,254 340 540 958 1018 1889 1964 2025 2556 3497 3722 4397 4483 4499 4638 5384 5398 6491 6643 6746 6903 6989 7121 7706 7978 8431 9341 10024 10073 10317 11195
60731,3879 6079 6331 9024 10255 10317 10600
61092,544 694 799 963 976 981 1654 1888 2386 2474 3177 3935 4498 4871 5022 5071 5173 5189 5745 6788 6989 7322 7536 8151 8208 9028 9636 9647 9669 10247 10315 10600 10684 10896 10956
61334,340 478 540 958 963 1018 2101 2885 2922 3123 4397 4499 4541 5166 5771 6310 6491 6643 6746 6915 7121 7227 7748 7942 8747 8807 8818 9072 9207 9245 9465 9816 9890 10073 11140
62643,254 540 1964 2847 2885 4447 4499 6746 8124 8439 9005 9072 9465 9707 9816 11195
62910,169 249 340 423 649 661 890 1086 2189 2211 2961 3067 3438 3471 3722 4397 4499 4748 5189 6903 6962 6999 7121 7739 7817 8431 8760 8818 9024 9341 9816 9881 9892 10073 10223 10317 10600 11140
63918,146 394 423 569 963 981 1015 1018 1092 1497 1539 3451 4228 4397 4499 4748 4871 5149 5335 5398 5412 5557 6208 6603 6788 6925 7115 7121 7971 8106 8208 8424 8431 8673 8807 9388 9465 9647 9816 9881 10073 10427 10762 10896 10904 10953 11140 11198
64178,661 963 981 1276 1539 1888 2386 2474 3177 4238 4483 4498 4871 5071 5412 5542 6331 6684 6788 6989 7322 7536 8151 8208 8424 9636 9647 9669 10247 10315 10600 10684 10896
64913,540 1180 3722 4638 6079 6962 10600 11140
66097,254 540 581 1539 1910 2025 2885 6079 6491 7760 9072 10113
67733,146 1092 1254 1276 1497 1539 1986 2474 3043 3659 4238 5173 5335 5412 5557 6685 6945 7536 7706 8208 8573 9190 9636 9647 10073 10315 10904 10909
67998,254 340 540 581 1964 2101 2262 2847 3067 3161 3275 3738 4492 4499 6310 6746 7760 7880 8439 8760 9072 11019
68018,449 982 1497 2386 2474 3464 3935 3958 4003 4349 4985 5071 6235 6666 7748 7837 7868 8076 8106 9458 10051 10909 11193
68034,53 544 838 1015 1092 1254 1497 1539 1668 2025 2248 2474 2885 3177 3419 3451 3639 3722 3744 4748 4871 5398 5543 5557 5662 5704 6171 6603 6611 6788 7493 7588 7871 7999 8208 8542 9317 9376 9555 9816 10600 10904 11115 11140
69003,254 540 958 1951 1964 2262 2885 3161 3275 3722 3958 4397 4499 6310 7739 9072 9465 9707 9816 10113 10317 11140
69099,146 544 981 1276 1497 1539 2386 2474 3043 4238 5335 5412 6788 7322 7706 7862 8208 8424 9261 9636 9647 10247 10315 10909
70350,476 2386 2421 2474 2643 2753 2893 3125 3251 3438 3865 4003 4477 4886 5412 6039 6141 6235 6840 7868 9458 9572 9714 10073 10281 10909 11140 11157 11193
70662,254 540 581 661 1086 1964 2025 2211 2961 3067 4397 4499 5189 6079 6310 6962 6999 7760 7817 8431 8439 8639 8746 8818 9024 9072 9341 9376 9881 10223 10255 10317 10600 11140
72103,53 963 981 1539 1654 1888 2474 2885 3067 4483 5071 5542 6079 6331 6989 7318 8151 9647 10223 10247 10684
72786,53 146 394 423 694 958 1497 1539 2019 2474 3096 4748 4854 4871 4917 5166 5704 5832 6331 6446 7322 7423 7742 7748 8106 8542 8573 8807 9024 9261 9415 9465 9647 10047 10073 10315 10525 10762
72854,169 254 340 540 581 890 1716 1964 2211 2847 2885 3067 3275 3958 4397 4492 4499 4638 4748 4854 5189 5739 5771 6119 6310 6491 6746 6999 7121 7122 7739 7760 7817 8439 8746 8818 9005 9024 9072 9207 9341 9707 10255 10274 10317 10600 10940 11140
73272,476 669 1692 2004 2173 2722 3441 5219 5799 6039 6118 6874 8154 9572 9636 10026 10073 11125 11157
73905,254 262 540 581 1018 1818 1910 1964 2025 2556 3375 3438 3497 3722 4397 4499 4638 5018 5398 5901 6491 6746 6903 6989 7121 7706 7978 8431 8818 9341 10113 10223 10255 10317 10899 10940 11140
74414,822 2922 3020 3438 6836 6874 7748 8921 10073 10305 11193
75195,254 540 1964 2101 2885 3958 4397 6491 6643 6962 7122 9465 9816 10113
76085,540 890 1472 1951 2025 2490 2922 3037 3360 3722 4397 4499 4748 6903 6962 7760 8208 8748 8818 9341 10082 10255 10317 10600 10811 11140
76528,254 540 581 643 1951 1964 2885 4397 4638 6079 6491 6848 6962 7121 7760 8639 8746 8818 9707 9816 10113 10218 10223 10255 10317 10600
76891,1195 5882 6491 10305
80169,254 540 623 890 2101 2885 3123 3375 4397 4499 4854 5285 5739 6310 6491 6643 6746 6915 6962 7450 8431 10274 10600 10940
80467,146 559 868 1625 2386 2421 2474 3935 4003 4169 6880 8512 9261 10305 10315 10684 11193
80514,1519 1996 2386 2502 2973 3125 3958 3999 4349 4519 5749 6568 6666 7008 7199 8391 8742 9119 9654 10127 10409 10852 11159
80804,53 540 896 1387 1539 2013 2823 3227 3722 4397 4492 4499 4638 6848 6950 7333 7808 8177 10113 10218 10223 10284 10317
81526,423 433 581 3275 6491 7121 8208 8818 9816 10073 11140 11195
81908,540 1051 2101 2386 2891 3123 3747 3838 4349 4854 4977 5420 5773 5994 6491 6551 6707 7315 7703 7748 9376 10073
82140,581 822 963 1264 1716 1910 1964 2587 2823 2885 2922 5166 5386 6079 6788 6962 7333 7617 7760 8439 8807 9072 10073 10113 10218 10223 10255 10317 10600
82897,53 254 304 478 540 875 1086 1455 1539 1910 2013 2211 2823 3123 3227 3294 3722 4397 4492 4499 4638 5322 5398 5771 6079 6310 6643 6950 7121 7122 7333 7559 7617 7808 7880 8177 8284 8431 8439 8923 9024 9072 9439 9816 9945 10113 10218 10223 10274 10304 10317 10621 11195
83363,53 544 799 843 963 976 1151 1654 1707 1888 2025 2142 2398 2474 3792 3885 4238 4609 4871 5166 5542 5551 5745 6079 6708 6788 6827 7322 7403 7640 7666 7760 7999 8084 8208 8275 8424 8428 8573 8587 8705 8807 9024 9028 9647 9669 9707 9892 10247 10315 10497 10896 11176
85499,478 791 799 843 963 1424 1910 1964 2101 2398 2474 2570 3123 4483 5114 5745 6788 6962 7760 7824 8151 8503 8807 9376 9647 9669 10073 10317 10600 10896 11005 11195
85744,51 1254 1276 1473 1736 2120 3043 3251 3937 4029 4530 5249 5412 5969 6874 7536 7706 8208 9636 10909 11013 11157
86085,146 509 868 1018 1086 1092 1254 1424 2337 2474 2747 2783 3177 3451 3457 3581 3958 4149 4341 4609 4758 4871 5412 5557 6384 6603 6788 6827 6909 6925 7040 7113 7322 7755 8083 8106 8208 8424 8503 8807 8818 8983 9028 9190 9261 9388 9647 9669 10268 10385 10684
86312,254 540 791 1910 1964 2885 2922 4397 4638 5398 5420 6310 6491 6643 6746 6788 6950 8208 8807 9005 9273 10073 10317 11005 11195
88358,1912 6141
88734,254 340 540 2211 2885 3123 3161 3722 4397 4499 6310 6643 6962 7817 8431 8760 9005 9465 9707 9710 10073 10317 10600 10940 11140 11195
88807,71 245 1176 1300 2173 3115 3441 4916 5018 5203 5876 5907 7051 7315 9341 9696 9877 10082 10289 10523 11125 11140
89191,96 254 540 651 1964 3067 3275 4397 4492 4499 4638 5189 5386 5771 5900 6079 6310 6962 6999 7122 7566 7760 7808 7978 8431 8439 8746 8760 8818 9024 9465 10218 10223 10255 10317 10600
89854,146 544 694 963 981 1276 1498 1654 1677 1888 2337 2386 2474 2482 2543 2678 2783 2885 3177 3885 4238 4498 4609 4871 5071 5166 5335 5412 5745 6788 6925 6989 7322 7536 7862 8208 8424 9261 9636 9647 9669 10073 10247 10315 10385 10600 10683 10896 10909 10956
91065,1160 2386 6039 9572 10073 11159 11193
91371,254 540 1716 1910 1951 1964 2101 2885 4397 4499 6310 6746 6962 7121 9005 9072 9376 9816 10073 11195
92621,51 982 1254 1276 1736 2120 2474 2539 2634 3043 3251 3935 3937 4003 4530 5412 5474 6226 6874 8208 8887 9458 10909 11157 11193
93286,476 1195 1959 2474 5882 5980 6491 6548 10239 10305
94281,3166 6836 7212 7748 8785 9458 9572 10073 11159
95767,544 963 1276 1539 2025 4238 4871 5412 5542 6788 6989 7536 7706 8208 8542 8746 9636 9647 9669 10247 10364 10684 11013 11120
97031,254 581 1539 2025 6079 6331 6962 7760 10113 10223 10317 10600
97519,53 544 661 843 963 1276 1539 1654 1986 2025 2398 3581 3792 4558 4871 5071 5173 5335 5542 6689 6989 7862 7999 8428 8705 9636 9892 10315 10600
97774,146 544 661 694 791 843 963 1538 1539 1654 1677 1964 1986 2142 2398 2474 2482 2570 2747 3177 4238 4609 4854 4871 5114 5335 6118 6788 6925 7788 7957 8208 8424 8512 8705 8807 9190 9261 9647 9669 9963 10073 10247 10315 10367 10385 10896 11005
98717,1160 2031 3166 3464 4916 6039 7199 7748 8332 9572 10073
100319,1018 2885 2922 4397 5398 6079 6491 6643 6788 6962 8151 8431 8512 8818 9669 10073 10600 11140 11195
100802,1195 5882 6491 10305
102099,96 544 790 1162 1678 2630 4207 4492 4551 4790 5055 5068 5173 5206 6053 6497 6748 6755 7532 7621 7706 8307 8477 10648
102354,254 540 581 843 890 958 1288 1964 2211 2847 2885 3275 3722 4397 4499 5900 6079 6097 6310 6962 7760 7808 7817 8431 8746 8818 9024 9072 9341 9707 9816 10223 10317
103486,146 581 868 981 1889 2386 2474 2756 3297 3935 4498 4871 5071 5618 6079 6331 6909 7318 7536 7706 7788 8151 8208 8330 8364 9647 10073 10247 10255 10385 10909
103942,249 423 540 544 694 868 963 1086 1139 1254 1497 1677 2110 2211 2474 2733 2747 2753 2776 2885 3096 3177 3236 3309 3374 3476 3838 4499 4609 4748 5149 5398 5412 5420 5630 5804 6118 6384 6487 6684 6689 6788 6827 7121 7536 7708 7739 7742 7990 8208 8424 8431 8503 8508 8512 8519 8573 8751 8807 8917 9190 9261 9376 9636 10073 10307 10315 10385 10684 10904 10991 10998 11120 11140
104416,254 540 1964 2101 2885 3161 3275 4397 4447 4499 9005 9072 9341 9465 9707 9816 10073 10317 11195
104754,254 581 822 958 963 1716 1910 2885 2922 3738 4397 4638 5166 6079 6331 6788 6962 7617 7760 8439 8807 8858 9072 9816 10073 10113 10218 10223 10255 10317 10927
104996,146 509 799 944 963 981 1424 1677 1888 2122 2142 2386 2474 2747 3020 3351 3581 3917 3935 4149 4498 4609 4871 5071 5412 6384 6684 6909 6925 8106 8208 8275 8424 8549 8705 9028 9261 9458 9647 9766 10290 10315 10367 10385 10484 10896 11005
105415,254 340 540 581 1455 1964 2885 4397 4499 4854 6310 6643 6746 7121 8431 9376 9707 9816 10007 10073 10255 10317 10600
105527,5474 6039 6235 7118 7748 9458 9572 10073 11193
105876,476 2120 4530 6874 10520
106116,254 340 540 643 875 1539 1964 2013 2211 3227 3722 4397 4492 4499 4854 5018 5189 5374 5771 6310 6950 7121 7122 7333 7661 7880 8431 8439 8639 8818 9816 10218 10223 10304 10317
106734,53 254 540 581 661 843 963 1086 1539 1545 1964 2211 2847 3067 3092 3275 3294 4483 4492 4499 4609 5071 5189 5386 5900 6079 6310 6331 6559 6643 6962 6999 7333 7760 7817 7942 7957 8151 8428 8431 8639 8748 8818 9024 9072 9341 9465 9707 9816 9881 10073 10218 10223 10255 10317 10600 11195
107018,4397 4541 5519 6234 6746 7790 9674 10005
107805,96 249 254 419 423 469 540 601 694 958 1086 1497 1818 2250 2322 2753 2776 3037 3161 3236 3722 4397 4707 4748 5764 5804 6079 6119 6370 6446 6788 6883 7121 7552 8747 8818 9024 9028 9076 9376 9816 10073 10317 10385 10904 11140 11195
107852,1160 2386 6039 9572 10073 11159 11193
108647,96 540 651 1472 3497 4397 4638 5384 5386 6079 6962 7121 7978 8431 9024 9341 10255 10600 10940
109639,3166 3464 3935 6039 7868 9458 9572 10073 10899
110614,254 1910 6079 6491 6962 7760 9072 10113 10223 10255
111408,92 469 540 544 799 963 1086 1092 1139 1254 1497 1818 2110 2733 2747 2776 2810 3043 3236 3309 3374 3457 3470 3722 3993 4397 4734 4748 4795 4924 5146 5398 5412 5630 5832 6067 6384 6446 6487 6684 6689 6759 6788 6827 6883 6925 6989 7536 7706 7742 8208 8255 8424 8431 8508 8673 8751 8807 9190 9317 9636 9957 10073 10078 10315 10385 10904 10953 10991 11120
114115,53 254 540 581 661 843 958 963 1086 1716 1910 1964 2025 2211 2823 3067 3294 3958 4397 4483 4499 5189 6079 6310 6962 6999 7322 7739 7760 7817 7942 7999 8428 8431 8760 8818 9024 9341 9465 9669 9816 10073 10223 10255 10317 10600 11195
114412,254 540 3123 3958 5900 7644 7817 10255 10317
114565,53 254 581 1716 1910 1964 2308 2885 2922 3738 4397 4447 6079 6491 6962 7227 7617 8807 8818 9707 10073 10113 10317 11195
116045,254 424 540 581 1539 2025 6079 6491 7760 9072 10223 10255 10600 11140
116713,1037 2471 3375 4397 4541 5285 5773 5980 6643 6746 7679 8635 9674 10005 10637
116765,822 3109 3438 10073 10305 10822 11159
117073,254 340 540 890 1716 1889 1910 1964 2556 2847 3123 3275 4397 4492 4499 4638 4854 5189 5739 5771 6310 6746 6915 6950 6962 6999 7122 7739 7760 7817 7880 8431 8439 8746 8760 9005 9072 9207 9245 9341 9465 9707 9816 9881 10255 10317 10474 10600 10969 11078 11140 11195
117836,254 581 1539 2025 6079 6491 6962 6989 7760 10223 10255 10317 10600 10763 11140
119104,557 694 986 1015 1139 1234 1497 1705 2019 2733 2810 2949 4028 4917 5704 6208 6331 6446 6689 6759 6925 6986 7040 7423 7706 7742 8106 8542 9415 9765 9766 10367 10569 10904 10953 11157
