surveyId,predictions
19026,254 264 300 423 433 581 633 643 735 786 822 843 958 976 1018 1020 1131 1264 1346 1716 1780 1824 1884 1910 1951 1964 2025 2101 2308 2570 2621 2732 2847 2885 2891 2922 2949 3123 3161 3177 3340 3736 3738 3864 3885 3954 3958 3969 4279 4341 4397 4404 4447 4493 4628 4671 4735 4854 4898 5149 5166 5212 5300 5358 5374 5383 5398 5400 5416 5420 5520 5543 5640 5737 5739 5760 5771 5928 5994 6143 6310 6331 6377 6437 6491 6571 6599 6606 6626 6633 6634 6643 6707 6746 6788 6848 6900 6914 6915 6950 7167 7227 7295 7544 7617 7648 7662 7666 7669 7703 7733 7755 7760 7824 8124 8177 8284 8422 8431 8439 8760 8807 8818 8858 8926 9005 9069 9072 9088 9165 9207 9245 9325 9362 9376 9548 9556 9580 9610 9630 9647 9707 9771 9816 9963 10024 10073 10113 10193 10223 10234 10281 10392 10631 10684 10762 10882 10927 11005 11195
21203,82 254 581 786 994 1170 1387 1758 2570 2723 2788 2969 3100 3476 3701 3738 3881 4483 4549 4735 4751 5386 5766 6079 6171 6331 6377 6559 6848 6989 7084 7432 7755 8258 8926 9493 9811 10113 10218 10223 10234 11158
21641,82 254 540 581 786 994 1051 1180 1264 1376 1387 1539 1716 1758 1893 1910 1951 2570 2704 2723 2788 2875 2922 2969 3100 3253 3318 3361 3427 3701 3738 3881 4013 4279 4493 4549 4598 4735 4751 5386 5400 5416 5651 5693 5766 6044 6079 6331 6377 6491 6836 6839 6848 6914 6989 7084 7227 7432 7760 7880 8258 8347 8422 8654 8882 8926 9072 9376 9416 9455 9493 9595 9606 9734 10065 10113 10133 10223 10234 10249 10274 10317 10534 10573 10778 10803 10899 10965 11054 11071 11158
21906,39 51 76 130 146 164 384 441 544 625 633 636 639 694 838 960 1131 1236 1254 1276 1378 1466 1472 1473 1497 1525 1539 1619 1677 1746 1757 1780 1882 1986 1995 2036 2078 2122 2146 2386 2396 2474 2482 2564 2570 2723 2756 2949 2969 3043 3049 3177 3345 3374 3451 3457 3483 3696 3958 4087 4122 4238 4331 4341 4361 4495 4609 4671 4748 4802 4871 4947 5022 5173 5212 5305 5335 5400 5411 5412 5422 5612 5754 5804 6048 6067 6118 6143 6171 6208 6226 6384 6388 6487 6599 6606 6626 6685 6689 6788 6925 7065 7084 7113 7259 7288 7310 7322 7395 7407 7410 7536 7662 7666 7706 7788 7837 7963 8089 8208 8275 8340 8424 8503 8508 8542 8573 8705 8782 8784 8801 8860 8917 8927 9190 9234 9261 9362 9388 9415 9486 9636 9647 9765 9771 9873 9921 9963 10047 10073 10222 10228 10315 10591 10664 10684 10711 10762 10778 10896 10909 10946 10953 10991 11013 11014 11120 11230
22102,249 254 340 540 822 1180 1328 1346 1951 2211 2744 2753 2885 2949 2961 3013 3123 3161 3177 3738 4279 4397 4549 4638 4735 4854 5166 5358 5398 5737 5739 5840 6137 6183 6275 6310 6377 6437 6491 6609 6633 6848 6919 6936 7121 7167 7475 7739 7916 8431 8670 8818 8858 9207 9325 9376 9465 9548 9771 9816 9905 10073 10223 10234 10587 10927 11140
23717,171 249 254 423 469 540 735 786 812 907 960 1018 1131 1222 1288 1328 1346 1531 1746 2101 2173 2608 2744 2840 2885 2891 2922 2949 3096 3123 3161 3360 3438 3614 3722 3738 3875 3881 4027 4077 4368 4397 4628 4711 4734 4735 4748 4854 5040 5166 5203 5242 5277 5314 5363 5398 5400 5420 5543 5630 5640 5704 5737 5739 5760 5901 5994 6002 6183 6377 6491 6551 6599 6626 6633 6643 6707 6746 6788 6836 6903 6915 7121 7244 7395 7450 7475 7536 7662 7679 7703 7739 7748 7817 8431 8632 8746 8760 8818 8858 9088 9317 9341 9362 9465 9548 9600 9636 9674 9710 9714 9771 9816 9877 10051 10073 10281 10392 10534 10881 10899 10927 11031 11140
24689,9 96 129 254 304 391 398 478 540 961 989 994 1018 1037 1110 1180 1384 1387 1472 1504 1545 1715 1889 1951 1964 2013 2211 2262 2621 2753 2788 2823 2847 2885 2894 2955 2961 3037 3067 3123 3140 3151 3275 3294 3427 3438 3471 3488 3722 3958 4027 4397 4404 4492 4499 4638 4748 4854 5115 5189 5322 5386 5403 5737 5739 5900 5928 6056 6079 6091 6119 6310 6491 6900 6903 6919 6999 7084 7121 7122 7475 7566 7648 7670 7739 7760 7807 7808 7817 7880 7978 8431 8439 8639 8746 8747 8748 8760 8818 9024 9072 9150 9213 9325 9341 9465 9610 9660 9707 9714 9881 9892 9961 10073 10113 10218 10223 10255 10274 10317 10514 10600 10940 11078 11140 11195
24920,39 53 146 164 299 323 394 457 509 544 625 633 694 713 799 843 944 960 963 976 1020 1131 1151 1170 1192 1424 1472 1475 1495 1497 1525 1654 1677 1707 1746 1757 1780 1793 1882 2025 2109 2122 2142 2177 2348 2396 2398 2433 2474 2482 2564 2570 2723 2788 2796 2885 2949 3049 3234 3245 3451 3479 3483 3494 3597 3792 3823 3885 3979 4238 4317 4558 4560 4605 4609 4859 4871 5022 5149 5166 5184 5265 5383 5400 5403 5422 5542 5551 5612 5745 5804 5832 5932 6118 6143 6171 6240 6245 6377 6388 6461 6557 6571 6574 6588 6599 6606 6708 6788 6827 6919 6989 7047 7113 7115 7149 7322 7403 7407 7410 7423 7475 7544 7552 7640 7666 7750 7755 7760 7788 7807 7999 8038 8084 8217 8229 8275 8329 8428 8508 8564 8573 8587 8590 8637 8705 8782 8801 8807 8917 8947 9028 9190 9192 9213 9244 9253 9273 9317 9384 9556 9647 9660 9669 9707 9765 9771 9892 9963 10023 10102 10247 10268 10315 10385 10427 10485 10497 10569 10683 10762 10800 10823 10896 10991 11054 11176 11178
25437,76 146 180 661 694 868 960 981 1085 1140 1424 1525 1539 1654 1694 1888 1889 2126 2189 2386 2474 2482 2570 2723 2752 2756 2969 3020 3049 3067 3177 3457 3483 3881 3935 3958 4087 4341 4368 4498 4871 5071 5189 5412 5447 6118 6154 6331 6599 6684 6788 6909 6925 6989 7084 7113 7310 7318 7322 7410 7536 7544 7662 7669 7755 7788 7942 8151 8208 8424 8858 8860 8917 8959 9088 9134 9168 9204 9234 9388 9493 9636 9647 9771 9892 10073 10228 10247 10315 10340 10385 10460 10664 10684 10803 10909 10991 11014
26098,114 305 628 669 949 1531 1712 2243 2369 3125 3441 3464 3881 3893 3983 4087 4130 4229 4368 4702 5203 5212 5799 5868 5876 5907 5994 6117 6339 6374 6569 7310 7315 7713 7748 7777 7955 8243 8283 8332 8408 8482 9328 9353 9565 9581 9696 9820 9877 10289 10340 10347 10558 10852 10950 11014 11119
26651,129 254 340 423 478 540 581 643 843 958 1086 1288 1455 1504 1715 1757 1964 2013 2101 2110 2262 2428 2621 2847 2885 2894 2922 2961 3037 3237 3275 3471 3913 4205 4397 4492 4499 4638 4748 4854 5358 5403 5754 5771 5928 6056 6310 6491 6643 6746 6900 6903 6915 6919 6950 6962 7121 7122 7167 7207 7566 7661 7728 7739 7760 7807 7880 8229 8284 8329 8431 8439 8639 8747 8760 8818 9005 9024 9072 9245 9311 9325 9376 9465 9580 9630 9660 9707 9816 10024 10223 10274 10304 10317 10474 11078 11140 11195
27551,169 171 254 340 423 540 581 843 890 1018 1170 1288 1889 1964 2025 2101 2110 2189 2211 2847 2885 3067 3123 3161 3177 3275 3471 3722 3913 3958 4174 4205 4397 4499 4854 5189 5358 5383 5400 5403 5739 5760 6119 6310 6643 6914 6915 6919 6962 6999 7094 7121 7122 7167 7475 7648 7728 7739 7807 7817 8229 8329 8439 8746 8760 8818 9005 9024 9072 9325 9341 9376 9465 9707 9710 9816 9881 9892 9961 10073 10108 10317 10600 10969 11078 11140 11195
27567,81 840 949 1062 1208 1221 1288 1736 1753 1842 1948 3464 3578 3881 4029 4087 4130 4229 4368 4406 4702 4916 5262 5300 5537 5982 6117 6786 6855 6902 6913 7199 7310 7748 7868 7963 8435 8785 8878 9458 9565 9572 9612 10073 10523 10550 10844 10852 10909 11193
30973,169 249 254 264 340 423 433 540 581 958 989 1018 1086 1131 1288 1504 1545 1716 1951 1964 2025 2101 2163 2211 2621 2788 2885 2922 2961 3067 3123 3151 3324 3375 3471 3497 3722 3864 3913 3958 3969 4077 4397 4499 4541 4638 4748 4801 4854 5040 5115 5149 5358 5383 5400 5520 5526 5739 5928 6097 6119 6437 6491 6633 6721 6746 6903 6915 6962 6999 7121 7122 7310 7566 7648 7739 7790 7817 8124 8208 8431 8439 8746 8760 8818 9005 9024 9207 9245 9325 9341 9376 9465 9580 9707 9710 9771 9816 9881 10024 10073 10082 10255 10317 10600 10940 10969 11005 11031 11140 11195
31970,96 514 544 713 790 1110 1162 1226 1292 1295 1445 1780 1882 2184 2433 2516 2630 2644 2723 2744 2767 2949 3044 3156 3211 3234 3429 3451 3721 4105 4109 4317 4590 4712 4930 4997 5055 5068 5196 5804 5895 5932 6143 6171 6254 6407 6461 6497 6574 6588 6606 6747 6805 6877 6919 7061 7094 7104 7167 7255 7327 7471 7525 7532 7640 7818 8089 8163 8217 8229 8297 8329 8412 8428 8637 8782 8947 8949 8992 9040 9213 9244 9256 9660 10102 10591 10648 10683 10823 11012 11241 11242
32178,249 254 340 394 423 433 540 581 643 694 735 822 843 868 875 958 1131 1387 1716 1910 1951 1964 2101 2308 2570 2732 2744 2847 2885 2922 2949 3096 3123 3161 3177 3340 3614 3722 3738 3838 3864 3875 3881 3958 4027 4077 4279 4331 4397 4447 4493 4499 4508 4628 4638 4734 4735 4854 5040 5149 5166 5242 5348 5358 5363 5374 5383 5398 5400 5416 5420 5520 5543 5689 5737 5739 5760 5771 5848 5994 6119 6137 6310 6377 6491 6551 6599 6626 6633 6634 6643 6721 6746 6788 6848 6903 6914 6915 6950 6962 7121 7122 7167 7227 7475 7536 7617 7648 7739 7817 8124 8177 8208 8284 8430 8431 8654 8746 8747 8760 8818 8858 8908 9005 9072 9207 9245 9325 9362 9376 9465 9548 9630 9707 9710 9771 9816 9905 10047 10051 10073 10113 10116 10193 10281 10317 10335 10392 10534 10637 10684 10778 10882 10927 10969 11014 11195
32282,39 96 178 222 249 283 299 349 380 383 423 544 617 649 651 694 713 843 944 1054 1086 1110 1151 1162 1192 1472 1677 1705 1711 1757 1780 1793 1818 1882 1964 1995 2025 2078 2142 2184 2433 2516 2644 2647 2723 2744 2762 2767 2799 2837 2921 2949 2989 3049 3098 3272 3358 3451 3479 3510 3722 3792 3810 4008 4105 4109 4216 4331 4483 4558 4560 4707 4734 4748 4859 4862 4917 4924 5022 5055 5149 5358 5383 5403 5422 5434 5486 5602 5630 5656 5804 5832 5895 5932 6045 6091 6118 6137 6143 6171 6208 6240 6245 6405 6407 6444 6461 6497 6498 6555 6571 6588 6686 6827 6919 6920 7094 7097 7113 7149 7167 7327 7338 7407 7423 7471 7532 7552 7566 7619 7666 7706 7742 7807 7972 7999 8038 8084 8229 8275 8281 8297 8329 8375 8428 8590 8632 8637 8743 8746 8751 8782 8806 8818 8929 8949 8983 9000 9024 9050 9076 9192 9206 9213 9244 9256 9317 9325 9374 9376 9524 9556 9660 9694 9785 9892 10047 10073 10102 10155 10255 10317 10404 10427 10591 10600 10683 10752 10838 10902 11012 11054
32525,169 254 264 340 423 478 540 581 1018 1170 1964 2110 2189 2621 2847 2885 3067 3123 3161 3471 3722 3913 3958 4205 4397 4492 4499 5189 5358 5400 5928 6056 6119 6310 6491 6643 6914 6915 6919 6962 6999 7094 7121 7122 7167 7566 7648 7728 7739 7760 8229 8284 8329 8439 8746 8760 8818 9005 9024 9072 9207 9325 9341 9376 9707 9710 9816 9961 10024 10108 10255 10304 10317 10474 10600 11078 11140 11195
33904,53 791 963 1020 1893 1910 1964 2823 3294 3838 4331 4549 4735 5114 5115 5170 5189 5322 5358 6079 6118 6171 6331 6609 6634 6848 6919 6962 7167 7475 7566 7661 7760 7807 7942 7957 8038 9325 9669 9771 9905 10047 10223 10600 11122
33921,215 264 623 1761 2471 2744 2908 3375 3881 4027 4397 4541 4549 4711 4748 4930 5242 5285 5363 5519 5543 5773 5980 6234 6491 6643 6746 7679 7790 8221 8635 9376 9674 10005 10239 10637 10731
34778,39 82 146 164 222 249 449 628 636 639 712 838 960 982 1222 1254 1276 1780 2078 2177 2245 2386 2474 2539 2643 2723 2756 2764 2949 3251 3327 3345 3669 3736 3758 3893 3944 4087 4122 4326 4368 4498 4728 4802 5212 5412 5543 5635 6048 6143 6226 6685 6689 6703 6711 6909 7113 7211 7288 7310 7395 7536 7628 7963 8208 8340 8508 8792 8917 9015 9088 9234 9412 9702 9771 9862 9873 10047 10103 10133 10315 10340 10460 10711 10715 10762 10909 10984 11013 11120 11157
36216,129 169 249 254 300 340 423 433 540 581 643 649 843 890 958 961 994 1020 1086 1131 1170 1288 1384 1525 1545 1716 1910 1951 1964 2101 2189 2211 2308 2570 2753 2788 2847 2885 2949 2955 3067 3123 3151 3161 3275 3471 3722 3738 3954 3958 4397 4483 4499 4638 4854 4898 5115 5149 5322 5358 5383 5386 5400 5403 5520 5737 5739 6119 6310 6643 6903 6914 6915 6919 6962 6999 7084 7121 7670 7739 7760 7817 7880 8124 8284 8431 8439 8639 8746 8760 8818 9072 9341 9376 9465 9556 9580 9707 9710 9816 9961 10007 10024 10073 10113 10223 10255 10274 10317 10474 10631 10882 10969 11140 11158 11195
