surveyId,predictions
11594,249 254 300 304 340 540 581 643 822 843 890 958 989 1020 1086 1131 1288 1384 1504 1525 1545 1716 1884 1910 1951 1964 2101 2211 2262 2308 2621 2753 2847 2885 2922 2949 2955 3161 3237 3275 3294 3471 3722 3738 3885 3958 4297 4397 4447 4483 4492 4493 4499 4638 4734 4735 4748 4898 5149 5322 5358 5398 5400 5416 5520 5739 5928 6097 6310 6643 6848 6900 6914 6915 6919 6950 6962 7121 7207 7227 7544 7617 7739 7760 7817 7880 8038 8057 8124 8284 8431 8439 8639 8746 8760 8818 8858 8908 9005 9028 9072 9311 9325 9341 9376 9465 9610 9630 9707 9710 9714 9816 9881 9961 10007 10024 10073 10113 10223 10234 10274 10317 10631 10882 10892 10927 11078 11140 11195 11215
11849,76 305 553 628 887 906 949 982 1121 1160 1195 1208 1460 1625 1736 1842 1912 2245 2356 2369 2539 2643 2702 2722 3109 3125 3195 3274 3322 3438 3464 3488 3508 3578 3747 3881 3893 3935 3983 4003 4087 4229 4368 4564 4653 4701 4702 4814 4892 5076 5300 5528 5665 5868 5982 5994 6039 6117 6141 6152 6548 6560 6786 6836 7054 7199 7241 7263 7310 7748 7749 7863 7868 7906 8482 8643 8735 8921 9015 9119 9353 9458 9486 9565 9572 9581 9702 9977 10051 10073 10108 10166 10558 10632 10686 10822 10852 10947 11157 11159 11193
12019,9 96 424 989 994 1180 1251 1387 1539 3334 3380 3427 3497 4549 5386 6079 6119 6331 6964 7670 8009 8258 8747 8802 8858 8882 9416 9734 9811 10006 10065 10218 10223 10234 10255 10317 10534 10587
12436,9 96 424 989 994 1180 1251 1387 1539 3380 3427 3497 4549 5386 6079 6119 6964 8009 8258 8747 8802 8858 8882 9416 9811 10006 10065 10223 10234 10255 10317 10534 10587
12705,96 540 623 1018 1288 1387 1824 2211 2744 2961 3037 3123 3497 3722 4027 4279 4397 4499 4541 4638 4854 5040 5115 5363 5526 5739 5840 5980 6119 6551 6721 6746 6962 7121 7450 7475 7755 7790 8431 8746 8818 9072 9325 9341 9376 9465 10005 10113 10317 10600 10940 11140
12842,96 167 460 514 651 713 790 1054 1110 1162 1292 1757 1780 1818 1882 1964 2184 2211 2272 2644 2647 2650 2723 2767 2949 3068 3156 3429 3451 3722 3823 4105 4109 4247 4578 4590 4638 4748 4862 5055 5073 5196 5383 5602 5804 6143 6171 6225 6407 6497 6588 6805 6919 7149 7471 7532 7552 7566 7918 8107 8229 8329 8428 8590 8637 8782 8949 8992 9024 9076 9192 9206 9244 9256 9325 9376 9660 10102 10155 10255 10317 10591 10683 10965 11012
13429,320 494 628 639 949 982 1000 1121 1195 1300 1531 1842 1912 2643 2715 2926 3125 3324 3464 3845 3881 4087 4229 4368 4659 4702 4773 5076 5203 5799 5868 5876 5889 6117 6141 6152 6548 6836 6902 7310 7655 7748 7749 7868 8435 8482 8785 8921 9328 9565 9877 10051 10347 10558 10778 10852 10947 11119 11125 11240
15914,39 53 76 130 146 164 305 320 384 394 544 625 799 811 868 960 963 981 1020 1254 1276 1378 1472 1497 1525 1539 1677 1746 1757 1758 1780 1794 2078 2109 2122 2177 2348 2386 2396 2398 2474 2492 2570 2723 2776 2810 2883 2885 2949 2969 3043 3049 3177 3374 3451 3457 3483 3581 3661 3747 4122 4238 4331 4495 4498 4558 4605 4609 4719 4748 4854 4871 4947 5022 5093 5173 5212 5335 5400 5403 5412 5422 5447 5542 5804 5860 5875 6048 6067 6118 6143 6171 6208 6226 6384 6599 6606 6626 6685 6689 6788 6909 6925 7065 7084 7113 7259 7310 7322 7327 7395 7410 7504 7536 7628 7662 7706 7755 7788 7837 7862 7963 8208 8340 8424 8503 8508 8512 8549 8637 8705 8770 8801 8858 8860 8917 9028 9190 9234 9261 9388 9555 9636 9647 9669 9765 9771 9873 9963 9997 10222 10228 10247 10315 10325 10385 10427 10497 10525 10664 10683 10684 10711 10762 10801 10874 10896 10904 10909 10953 10965 10991 11013 11014 11120 11176
16550,254 349 424 540 543 581 786 822 994 1007 1131 1140 1180 1376 1387 1539 1795 1910 2723 2875 3275 3361 3427 3476 3701 3738 3835 4493 4499 4549 4751 5143 5322 5386 5766 5892 6044 6079 6331 6377 6491 6551 6559 6839 6848 6962 6964 6989 7084 7227 7432 7670 7755 8258 8528 8532 8882 8926 9072 9416 9455 9493 9595 9606 9734 10065 10113 10218 10223 10234 10249 10255 10317 10474 10763 10778 11071 11078
18511,76 311 400 494 553 812 949 982 1121 1160 1195 1416 1531 1625 1842 1912 2031 2245 2325 2369 2539 2643 2722 3109 3125 3195 3324 3387 3438 3488 3508 3578 3717 3747 3881 3893 3983 4087 4229 4349 4368 4701 4702 4814 4892 5300 5516 5528 5665 5749 5799 5868 5982 5994 6141 6152 6250 6548 6836 6855 7199 7310 7530 7576 7863 7868 8243 8287 8482 8643 8735 8887 8921 8959 9107 9119 9328 9353 9486 9565 9572 9581 9595 9877 10051 10097 10108 10166 10340 10347 10632 10686 10852 10899 10947 11090 11159 11193
18734,76 305 311 400 494 553 812 949 982 1121 1160 1195 1208 1416 1531 1625 1753 1842 1912 2031 2245 2325 2356 2369 2539 2643 2665 2722 3109 3125 3195 3278 3324 3387 3438 3488 3508 3578 3717 3747 3881 3893 3983 3999 4087 4229 4349 4368 4701 4702 4814 4892 5300 5516 5528 5665 5749 5799 5868 5982 5994 6141 6152 6250 6361 6548 6836 6855 7199 7310 7530 7576 7863 7868 8154 8243 8287 8482 8643 8887 8904 8921 8959 9107 9328 9353 9486 9565 9572 9581 9595 9877 9977 10051 10073 10097 10108 10166 10179 10340 10347 10632 10686 10852 10947 11090 11159 11193
19026,300 433 581 633 643 735 822 843 958 1020 1131 1264 1716 1824 1910 1951 1964 2025 2101 2308 2570 2621 2847 2885 2891 2922 3161 3177 3340 3738 3864 3885 3958 4279 4341 4397 4404 4447 4493 4628 4671 4735 4854 4898 5149 5166 5212 5358 5374 5398 5400 5416 5420 5520 5543 5640 5760 5771 5928 6143 6310 6331 6377 6437 6491 6626 6634 6643 6788 6900 6914 6915 6950 7167 7227 7617 7648 7662 7703 7760 8124 8177 8284 8439 8807 8818 8858 9005 9072 9165 9245 9325 9362 9548 9556 9580 9610 9630 9647 9707 9771 9816 9963 10073 10113 10234 10281 10631 10684 10927 11005 11195
21203,82 254 786 994 1758 2570 2723 2969 3100 3476 3701 4735 4751 5386 5766 6079 6331 6559 6848 7084 7432 8258 8926 9493 9811 10113 10218 10234 11158
21641,254 540 581 786 994 1180 1376 1387 1716 1758 1910 1951 2570 2723 2788 2875 2922 3100 3361 3427 3701 3738 3881 4013 4493 4549 4751 5386 5651 5766 6331 6491 6836 6839 6848 6914 6989 7084 7227 7432 7760 7880 8258 8422 8882 8926 9072 9416 9455 9493 9595 9606 9734 10065 10113 10133 10223 10234 10249 10274 10534 10573 10899 11158
21906,39 51 76 146 164 384 544 625 636 639 694 960 1236 1254 1276 1378 1466 1473 1497 1539 1677 1746 1757 1780 1882 1986 1995 2036 2078 2122 2146 2386 2396 2474 2564 2570 2723 2756 2949 3043 3049 3177 3345 3374 3457 3483 3696 4087 4122 4238 4341 4361 4495 4609 4748 4802 4871 5022 5173 5212 5335 5411 5412 5422 5612 6048 6067 6118 6143 6171 6208 6226 6384 6388 6487 6599 6606 6626 6685 6689 6788 6925 7065 7084 7113 7259 7288 7310 7322 7395 7410 7536 7666 7706 7788 7837 7963 8089 8208 8275 8340 8424 8503 8508 8542 8573 8705 8782 8801 8860 8917 8927 9190 9234 9261 9362 9388 9415 9486 9636 9647 9765 9771 9873 9921 9963 10047 10222 10228 10315 10591 10664 10684 10711 10762 10778 10896 10909 10946 10953 10991 11013 11014 11120 11230
22102,254 340 540 1328 1951 2211 2744 2885 2949 3013 3123 3161 4397 4549 4638 5358 5737 5840 6137 6275 6310 6437 6491 6633 6919 6936 7121 7167 7475 7739 7916 8858 9207 9325 9376 9465 9548 9816 9905 10223 10234 10587 10927 11140
23717,171 423 540 735 907 1018 1328 1346 1531 1746 2101 2173 2608 2744 2840 2891 2922 2949 3096 3123 3161 3360 3438 3722 3875 3881 4027 4077 4368 4397 4628 4734 4854 5040 5203 5242 5277 5363 5398 5420 5543 5630 5640 5704 5737 5739 5901 5994 6002 6377 6491 6551 6599 6626 6633 6643 6707 6746 6903 6915 7121 7244 7395 7450 7475 7679 7703 7739 7748 7817 8431 8632 8760 8818 9088 9317 9341 9548 9636 9674 9710 9714 9771 9877 10051 10073 10392 10534 10881 10899 10927 11031 11140
24689,9 96 129 254 304 391 398 540 961 989 994 1018 1037 1110 1180 1384 1387 1504 1715 1889 1951 1964 2013 2262 2621 2788 2823 2885 2894 2955 2961 3037 3067 3123 3140 3151 3275 3427 3471 3488 3722 3958 4027 4397 4499 4638 4748 4854 5115 5322 5739 5900 6056 6079 6119 6310 6491 6900 6919 6999 7121 7122 7475 7566 7648 7670 7739 7760 7807 7808 7817 7880 7978 8431 8439 8639 8746 8747 8748 8760 8818 9024 9150 9213 9341 9465 9610 9660 9714 9881 9961 10073 10113 10218 10223 10255 10317 10514 10600 10940 11140 11195
24920,39 53 164 299 394 457 544 625 633 694 713 799 843 944 960 963 976 1020 1131 1151 1192 1424 1472 1495 1525 1654 1677 1707 1746 1757 1780 1793 1882 2025 2122 2142 2177 2348 2396 2398 2433 2474 2482 2570 2723 2788 2796 2885 2949 3049 3234 3245 3451 3479 3483 3494 3597 3792 3823 3885 3979 4238 4317 4558 4560 4609 4859 4871 5022 5149 5166 5184 5265 5383 5400 5403 5422 5542 5551 5745 5804 5932 6118 6143 6171 6240 6245 6377 6388 6461 6571 6574 6588 6599 6606 6788 6827 6919 7047 7113 7115 7149 7322 7403 7407 7410 7423 7544 7552 7640 7666 7755 7760 7788 7807 7999 8038 8084 8217 8229 8275 8329 8428 8508 8564 8573 8587 8590 8637 8705 8782 8807 8947 9028 9190 9192 9213 9244 9253 9647 9669 9707 9892 9963 10023 10102 10247 10315 10385 10427 10485 10497 10569 10683 10762 10800 10823 10896 10991 11054 11176 11178
25437,76 146 180 661 694 868 960 981 1085 1140 1424 1525 1539 1654 1694 1889 2126 2189 2474 2482 2570 2723 2752 2756 3020 3049 3067 3177 3457 3483 3881 3935 3958 4341 4498 4871 5071 5189 5412 5447 6118 6154 6599 6684 6909 6925 6989 7084 7113 7318 7322 7410 7536 7544 7662 7755 7788 8151 8208 8424 8917 8959 9168 9234 9388 9493 9636 9647 10073 10228 10247 10315 10385 10460 10664 10684 10909 11014
26098,114 628 669 949 1531 1712 2369 3125 3441 3464 3881 3983 4087 4130 4229 4368 4702 5203 5799 5868 5876 5907 5994 6117 6339 6374 6569 7310 7315 7713 7748 7955 8283 8332 8408 8482 9328 9353 9565 9696 9820 9877 10289 10558 10852 10950 11014 11119
26651,129 254 340 423 478 540 581 643 843 958 1086 1455 1504 1964 2110 2428 2621 2847 2885 2894 3037 3237 3275 3471 3913 4205 4397 4492 4499 4638 5403 5754 5771 5928 6056 6310 6491 6643 6919 6950 7121 7122 7167 7566 7728 7739 7880 8284 8329 8431 8439 8639 8747 8760 8818 9005 9024 9072 9245 9325 9376 9465 9580 9707 9816 10024 10223 10274 10304 10317 11078 11195
27551,169 254 340 423 540 1018 1170 1288 1889 1964 2110 2189 3067 3123 3177 3471 3913 4174 4205 4397 4499 5189 5358 5400 5739 5760 6119 6310 6643 6915 6919 7122 7167 7475 7648 7728 7739 8229 8329 8439 8760 8818 9024 9072 9325 9341 9376 9465 9710 9816 9881 10073 10108 10317 10969 11140
27567,81 840 949 1062 1208 1221 1736 1842 3464 3881 4029 4130 4229 4368 4406 4702 4916 5262 5537 5982 6117 6786 6855 6902 6913 7199 7310 7748 7868 7963 8435 8785 8878 9458 9565 9572 9612 10073 10523 10550 10844 10852 10909 11193
30973,169 249 254 264 340 433 540 958 1018 1086 1131 1288 1545 1716 1964 2101 2211 2788 2885 2922 2961 3067 3123 3151 3471 3497 3722 3958 3969 4397 4499 4638 4801 4854 5040 5115 5358 5383 5520 5739 5928 6097 6119 6437 6491 6633 6746 6903 6915 7121 7122 7566 7648 7790 7817 8208 8431 8439 8746 8760 8818 9005 9024 9207 9245 9325 9341 9376 9465 9580 9707 9710 9816 9881 10255 10317 10940 11031 11140
31970,96 514 544 713 790 1110 1162 1226 1292 1295 1445 1780 1882 2184 2433 2516 2630 2644 2723 2767 3044 3156 3211 3234 3429 3451 3721 4105 4109 4317 4590 4712 4930 4997 5055 5068 5196 5804 5895 5932 6143 6171 6254 6407 6461 6497 6574 6588 6747 6805 6877 6919 7061 7094 7104 7167 7255 7327 7471 7525 7532 7640 8163 8217 8229 8297 8412 8428 8637 8782 8949 8992 9040 9213 9244 9256 9660 10102 10591 10683 10823 11012 11242
32178,249 433 581 643 735 822 843 875 958 1131 1387 1716 1910 1951 1964 2101 2308 2570 2885 2922 3123 3161 3177 3614 3738 3875 3958 4027 4077 4279 4331 4397 4447 4493 4508 4628 4638 4735 4854 5149 5166 5242 5348 5358 5363 5383 5398 5400 5416 5420 5520 5543 5689 5737 5739 5760 5771 5848 5994 6119 6137 6310 6377 6491 6551 6599 6626 6633 6643 6746 6788 6848 6903 6914 6915 6950 6962 7121 7227 7475 8177 8208 8284 8430 8431 8654 8747 8818 8858 9005 9207 9245 9325 9362 9376 9465 9548 9630 9707 9710 9771 9816 10047 10073 10113 10193 10317 10335 10534 10684 10778 10882 10927 10969 11195
32282,39 96 222 249 299 349 380 383 423 544 617 649 651 694 713 843 944 1054 1086 1110 1151 1162 1192 1677 1711 1757 1780 1793 1818 1882 1964 1995 2078 2142 2184 2433 2516 2644 2723 2767 2799 2837 2921 2949 2989 3098 3451 3479 3510 3722 3792 3810 4105 4109 4216 4331 4558 4560 4707 4734 4748 4859 4862 4917 4924 5055 5149 5383 5403 5422 5434 5486 5602 5630 5656 5804 5832 5895 5932 6045 6091 6118 6143 6171 6208 6240 6245 6405 6407 6444 6461 6497 6498 6555 6588 6686 6827 6919 6920 7094 7097 7113 7149 7167 7327 7338 7471 7532 7552 7566 7619 7666 7706 7742 7807 7972 8038 8229 8275 8281 8297 8329 8375 8428 8590 8632 8637 8743 8746 8751 8782 8806 8818 8949 8983 9000 9024 9050 9076 9192 9206 9213 9244 9256 9317 9374 9376 9524 9556 9660 9694 9785 10047 10073 10102 10155 10255 10317 10404 10427 10591 10600 10683 10838 11012 11054
32525,254 340 423 540 581 1018 1964 2110 2189 2847 3471 3722 3913 4205 4397 4492 4499 5189 5358 6310 6491 6643 6914 6915 6919 6999 7122 7167 7566 7728 8229 8329 8439 8746 8760 8818 9024 9072 9207 9325 9376 9710 9816 10024 10304 10317 10474 10600 11078 11140 11195
33904,53 791 963 1020 1910 2823 3294 5114 5189 5322 5358 6079 6331 6609 6962 7566 7760 7807 7942 7957 8038 9905 10223 10600 11122
33921,623 2471 2744 2908 3375 4027 4397 4541 4549 4711 4748 4930 5242 5285 5363 5519 5773 5980 6234 6491 6643 7679 7790 8221 8635 9376 9674 10005 10239 10637 10731
34778,82 164 449 628 639 712 838 960 982 1222 1254 1276 1780 2078 2177 2245 2386 2474 2539 2643 2723 2756 2764 2949 3251 3327 3345 3669 3758 3893 3944 4122 4326 4498 4728 4802 5212 5412 5635 6048 6143 6226 6689 6703 6711 7113 7211 7288 7310 7395 7536 7628 8208 8340 8792 8917 9015 9234 9412 9702 9873 10133 10340 10460 10715 10762 10984 11013 11120 11157
36216,169 249 254 300 340 433 540 581 643 843 890 958 1170 1288 1545 1910 1951 1964 2101 2189 2753 2788 2847 2885 3067 3123 3151 3161 3275 3471 3722 3738 3954 4397 4483 4499 4854 5322 5383 5520 5739 6310 6643 6903 6914 6915 6919 6962 7121 7670 7739 7760 7817 7880 8124 8439 8639 8746 8760 8818 9072 9341 9376 9465 9556 9580 9707 9710 9816 10007 10024 10073 10223 10317 10882 10969 11140 11158 11195
36737,39 82 148 164 299 351 625 636 712 787 838 1014 1028 1045 1051 1162 1254 1404 1407 1746 1780 1882 1996 2145 2245 2373 2396 2433 2490 2492 2514 2665 2723 2753 2891 2949 2969 3049 3429 3438 3451 3464 3578 3736 3758 3944 3977 4026 4087 4247 4398 4404 4671 4748 4924 4927 4947 5146 5147 5212 5301 5434 5451 5543 5557 5665 5804 5851 5901 6048 6067 6118 6141 6143 6171 6175 6321 6374 6626 6759 7084 7094 7113 7241 7244 7259 7263 7310 7395 7407 7435 7748 7837 7871 7903 7906 7907 7926 7972 8067 8202 8229 8340 8412 8420 8421 8542 8555 8660 8746 8961 8983 9158 9213 9317 9442 9452 9555 9581 9600 9633 9714 9787 9795 9880 9957 10073 10078 10143 10240 10325 10340 10382 10419 10463 10522 10595 10686 10723 10899 10953 11120 11140 11230
36869,39 69 240 262 423 441 462 469 471 625 708 838 1014 1015 1018 1020 1051 1066 1086 1092 1162 1254 1497 1668 1677 1703 1780 1794 1818 1995 1999 2078 2082 2110 2361 2396 2433 2492 2522 2570 2723 2753 2776 2840 2844 2949 2969 3013 3049 3151 3181 3419 3451 3457 3494 3586 3639 3661 3678 3744 4263 4532 4671 4734 4748 5173 5212 5255 5300 5358 5403 5483 5543 5557 5630 5662 5693 5764 5804 5895 6002 6048 6067 6118 6143 6171 6208 6599 6603 6606 6611 6616 6626 6735 6759 6883 6968 7006 7040 7060 7065 7113 7259 7310 7475 7504 7552 7580 7588 7666 7733 7871 7906 7916 7963 8229 8237 8275 8316 8340 8473 8508 8542 8626 8660 8670 8917 8983 9088 9158 9165 9192 9317 9555 9610 9765 9795 9921 10073 10078 10534 10595 10747 10762 10775 10904 10948 10953 10965 11014 11054 11115 11122 11144 11194 11230
38125,391 423 540 890 963 1018 1504 1761 2025 2101 2211 2428 2961 3123 3214 3318 3722 4397 4499 4748 5115 5189 5980 6097 6119 6633 6915 6962 7167 7450 7475 7817 7978 8149 8329 8431 8746 8760 8818 9024 9325 9341 9376 9465 9710 9892 9961 10073 10112 10255 10317 10600 10684 10940 11031 11140
38812,146 164 544 625 633 694 786 791 960 963 1020 1085 1424 1472 1497 1498 1539 1654 1677 1889 2142 2474 2482 2570 2723 2747 2756 2969 3049 3177 3457 4238 4498 4609 4871 5335 5447 5612 6118 6143 6171 6208 6384 6599 6606 6684 6788 6925 7065 7403 7410 7536 7544 7706 7788 7862 7957 8055 8208 8424 8503 8512 8705 8917 9190 9204 9261 9388 9548 9636 9647 9669 9873 9963 10222 10247 10315 10385 10664 10684 10762 10896 10991 11014 11054 11120
39525,53 129 254 264 540 843 963 976 1170 1264 1715 1964 2025 3067 3092 3294 3471 3958 4483 4549 5114 5115 5189 5322 5358 5403 5542 6310 6331 6557 6609 6634 6788 6962 7167 7544 7662 7755 7760 7807 7942 7957 7999 8512 8807 9088 9325 9493 9556 9669 9707 9816 9961 10047 10073 10223 10600 10899
39795,39 96 178 222 249 299 340 423 460 469 544 651 694 713 964 1054 1086 1192 1288 1677 1746 1757 1780 1818 1882 1964 2078 2110 2184 2322 2433 2490 2644 2647 2723 2777 2799 2810 2921 2949 2989 3049 3451 3695 3722 3823 4105 4216 4560 4707 4734 4748 5149 5265 5383 5403 5422 5434 5656 5804 5895 6091 6118 6119 6143 6171 6208 6310 6343 6588 6606 6827 6883 6903 6919 7084 7094 7115 7121 7149 7167 7532 7552 7566 7666 7807 7972 8229 8275 8329 8409 8428 8508 8587 8590 8637 8746 8806 8818 9000 9024 9076 9192 9206 9213 9256 9317 9325 9376 9465 9660 9892 10047 10073 10238 10255 10317 10497 10591 10683 10823 10896 11054 11140
40447,129 254 391 398 540 581 661 843 890 961 1018 1086 1131 1472 1504 1545 1889 1964 2013 2025 2189 2211 2621 2847 2955 2961 3037 3067 3438 3722 3958 4077 4205 4397 4483 4492 4499 4638 4735 5115 5189 5386 5400 5403 6079 6119 6310 6903 6919 6962 6999 7084 7121 7122 7760 7807 7817 7880 8057 8124 8439 8639 8746 8747 8760 8818 9024 9072 9311 9341 9376 9465 9556 9610 9816 9881 9892 10223 10255 10274 10317 10600 11078 11140
40597,169 254 300 340 540 581 643 843 958 1110 1170 1716 1910 1951 1964 2025 2101 2189 2211 2308 2570 2788 2847 2885 2955 3123 3161 3736 3738 3958 4297 4397 4483 4499 4854 5149 5383 5520 6097 6310 6643 6746 6788 6903 6915 6919 6962 7084 7121 7544 7760 8124 8284 8587 8818 9072 9376 9556 9707 9710 9816 9961 10113 10223 10474 10927 11158 11195
40845,96 129 169 254 264 340 391 478 540 581 651 890 961 1018 1110 1499 1539 1545 1715 1757 1964 2025 2163 2211 2450 2556 2894 2922 2961 3037 3275 3427 3471 3497 3722 3913 4077 4397 4499 4638 4748 4801 4854 5115 5189 5386 5739 5754 5928 6097 6119 6310 6491 6746 6903 6919 6962 6999 7121 7122 7566 7613 7739 7760 7807 7817 7828 7978 8431 8439 8639 8746 8747 8760 8818 8923 9024 9072 9207 9213 9311 9341 9376 9707 9816 9881 9892 10149 10218 10223 10255 10317 10321 10600 10940 11140
41048,39 69 240 262 423 441 462 469 471 625 681 708 838 1014 1015 1018 1020 1051 1066 1086 1092 1254 1497 1668 1677 1703 1780 1794 1818 1995 1999 2078 2082 2110 2361 2396 2433 2492 2522 2570 2723 2753 2776 2840 2949 2969 3013 3049 3151 3181 3419 3451 3457 3494 3586 3639 3661 3678 3744 4263 4532 4734 4748 5173 5212 5255 5300 5358 5403 5483 5543 5557 5630 5662 5693 5764 5804 5895 6002 6048 6067 6118 6143 6171 6208 6599 6603 6606 6611 6616 6626 6735 6759 6968 7006 7040 7060 7065 7113 7259 7310 7475 7504 7552 7580 7588 7666 7733 7871 7906 7916 7963 8229 8237 8275 8316 8340 8473 8508 8542 8626 8660 8670 8917 8983 9088 9126 9158 9165 9192 9317 9555 9610 9765 9795 9921 10078 10534 10595 10747 10762 10775 10904 10948 10953 10965 11014 11054 11115 11122 11144 11194 11230
41209,39 53 254 581 843 963 1086 1964 2025 2885 3067 3471 4397 4483 5114 5115 5189 5322 5358 5400 5403 6634 6788 6919 6962 7322 7475 7807 7942 7999 8055 8083 8151 8229 8512 8807 9192 9465 9493 9556 9669 9771 9816 9961 10047 10073 10228 10427 11122 11195
41369,639 669 949 1121 1300 1381 1531 1842 1959 2031 2173 2243 2683 2715 2926 3837 3881 4130 4368 4567 4659 4702 5203 5300 5786 5799 5868 5876 6117 6374 6569 7090 7211 7749 7863 8332 8482 8489 8525 8661 8757 8785 9328 9513 9820 9877 10239 10852 10895 11125 11222
