surveyId,predictions
11594,87 129 169 171 249 254 300 304 340 433 478 540 559 581 633 643 661 822 843 890 958 989 1020 1038 1086 1110 1131 1170 1180 1288 1384 1504 1525 1545 1716 1884 1910 1951 1964 2009 2025 2101 2211 2262 2308 2570 2621 2753 2788 2847 2885 2922 2949 2955 2961 3037 3067 3092 3109 3123 3161 3177 3237 3275 3294 3438 3471 3722 3738 3864 3885 3958 4027 4279 4297 4397 4447 4483 4492 4493 4499 4549 4638 4734 4735 4748 4779 4898 5115 5149 5189 5322 5358 5383 5398 5400 5416 5520 5739 5760 5771 5928 6056 6097 6171 6310 6551 6626 6643 6686 6746 6788 6848 6900 6903 6914 6915 6919 6950 6962 6999 7052 7084 7121 7122 7207 7227 7544 7617 7661 7733 7739 7760 7807 7817 7880 8038 8055 8057 8124 8149 8151 8208 8284 8431 8439 8632 8639 8654 8746 8748 8760 8818 8858 8908 9005 9024 9028 9072 9207 9245 9311 9325 9341 9376 9465 9548 9556 9580 9610 9630 9707 9710 9714 9771 9816 9881 9961 10007 10024 10073 10113 10149 10218 10223 10234 10255 10274 10317 10474 10600 10631 10684 10882 10892 10927 10969 11005 11054 11078 11140 11158 11195 11215
11849,51 76 305 320 494 553 628 687 812 887 906 949 960 982 1121 1160 1176 1195 1208 1460 1625 1736 1794 1842 1912 2101 2245 2356 2369 2386 2539 2634 2643 2702 2722 2932 2949 3020 3049 3109 3125 3195 3274 3322 3324 3438 3464 3488 3508 3578 3666 3747 3839 3881 3893 3935 3958 3983 4003 4013 4087 4229 4349 4368 4564 4653 4701 4702 4814 4892 5076 5181 5212 5249 5300 5358 5451 5528 5665 5754 5868 5982 5994 6039 6117 6141 6152 6158 6250 6374 6548 6560 6703 6786 6836 6855 6880 7054 7118 7199 7241 7263 7283 7295 7310 7475 7530 7576 7748 7749 7863 7868 7906 8482 8579 8643 8735 8887 8904 8921 9015 9119 9165 9328 9353 9458 9486 9547 9555 9565 9572 9581 9702 9862 9977 10051 10073 10108 10166 10281 10340 10558 10632 10686 10715 10803 10822 10852 10895 10899 10947 11014 11157 11159 11193
12019,9 96 254 424 581 989 994 1180 1251 1387 1539 1795 2211 2885 3123 3334 3380 3427 3497 3835 3958 4549 5189 5300 5386 5400 5693 5739 6079 6119 6171 6331 6962 6964 7167 7644 7670 7817 8009 8258 8747 8802 8858 8882 9416 9465 9734 9811 9816 10006 10065 10218 10223 10234 10255 10317 10534 10573 10587 10899 11195
12436,9 96 254 424 581 989 994 1180 1251 1387 1539 2211 2885 3123 3334 3380 3427 3497 3835 3958 4549 5189 5300 5386 5693 5739 6079 6119 6171 6331 6962 6964 7167 7644 7670 8009 8258 8747 8802 8858 8882 9416 9465 9734 9811 10006 10065 10218 10223 10234 10255 10317 10534 10573 10587 10899 11195
12705,96 249 254 264 340 423 540 623 890 958 1018 1288 1384 1387 1455 1824 2025 2101 2110 2163 2211 2723 2744 2885 2908 2922 2961 3037 3123 3161 3471 3497 3614 3722 3738 4027 4077 4205 4279 4397 4483 4493 4499 4541 4549 4638 4734 4748 4854 5040 5115 5189 5358 5363 5383 5526 5739 5840 5928 5980 6119 6171 6183 6437 6491 6551 6643 6721 6746 6903 6962 6999 7121 7167 7450 7475 7648 7755 7760 7790 7807 7880 8177 8208 8431 8746 8760 8818 9024 9072 9325 9341 9376 9465 9580 9630 9710 9816 10005 10047 10073 10082 10112 10113 10149 10223 10255 10317 10392 10474 10600 10684 10899 10927 10940 11054 11140
12842,53 96 167 349 423 460 514 546 651 694 713 790 1054 1110 1162 1192 1292 1355 1757 1780 1818 1882 1964 2184 2211 2272 2433 2644 2647 2650 2723 2744 2767 2949 2989 3068 3073 3156 3211 3277 3429 3451 3722 3792 3823 4105 4109 4247 4560 4578 4590 4638 4712 4748 4862 5055 5073 5196 5358 5383 5403 5422 5602 5804 5834 6143 6171 6225 6407 6497 6588 6805 6877 6919 7084 7094 7121 7149 7167 7471 7532 7552 7566 7807 7918 7999 8107 8229 8329 8428 8590 8637 8728 8782 8949 8992 9000 9024 9076 9192 9206 9213 9244 9256 9317 9325 9376 9406 9660 10102 10155 10255 10317 10392 10591 10683 10965 11012 11122
13429,76 320 494 553 628 639 949 982 1000 1121 1160 1195 1300 1531 1625 1736 1842 1912 2173 2245 2369 2643 2715 2926 2949 3125 3166 3324 3464 3488 3845 3881 3893 3983 4087 4176 4229 4368 4653 4659 4702 4773 5016 5076 5203 5799 5868 5876 5889 6117 6141 6152 6548 6836 6902 7310 7655 7748 7749 7868 8435 8482 8579 8661 8785 8921 9015 9107 9328 9353 9565 9776 9877 10051 10347 10506 10558 10686 10778 10852 10947 11119 11125 11193 11222 11240
15914,39 53 76 130 146 164 249 305 320 351 384 394 469 544 625 633 636 694 799 811 838 868 960 963 981 1020 1139 1192 1254 1276 1378 1424 1466 1472 1497 1525 1539 1654 1677 1746 1757 1758 1780 1794 1882 1888 1889 2078 2109 2122 2142 2177 2245 2294 2348 2386 2396 2398 2474 2482 2492 2570 2723 2747 2756 2776 2788 2810 2883 2885 2949 2969 3020 3043 3049 3177 3309 3374 3451 3457 3483 3581 3597 3661 3736 3747 3881 3885 3893 3958 4087 4122 4238 4331 4341 4495 4498 4558 4605 4609 4671 4719 4748 4854 4871 4947 5022 5071 5093 5145 5146 5173 5181 5212 5335 5400 5403 5412 5422 5447 5542 5543 5630 5745 5804 5860 5875 6048 6067 6118 6143 6171 6208 6226 6384 6461 6551 6599 6606 6626 6685 6689 6735 6759 6788 6909 6925 7065 7084 7113 7244 7259 7310 7322 7327 7395 7410 7504 7536 7544 7628 7662 7666 7706 7755 7788 7837 7862 7916 7963 8089 8208 8275 8340 8424 8503 8508 8512 8542 8549 8573 8637 8705 8770 8782 8801 8807 8858 8860 8917 8936 9000 9028 9134 9190 9192 9234 9261 9388 9415 9486 9555 9636 9647 9669 9765 9771 9862 9873 9963 9997 10073 10143 10222 10228 10247 10315 10325 10346 10385 10427 10452 10497 10525 10591 10595 10664 10683 10684 10686 10711 10762 10801 10874 10896 10904 10909 10953 10965 10991 11013 11014 11120 11176 11178
16550,9 169 254 349 424 540 543 581 786 822 976 994 1007 1020 1131 1140 1180 1376 1387 1539 1716 1757 1758 1795 1888 1910 1924 2163 2723 2788 2875 2885 3067 3275 3334 3361 3380 3427 3447 3476 3610 3701 3722 3738 3835 3881 4013 4077 4176 4279 4483 4492 4493 4499 4513 4549 4735 4751 5143 5166 5189 5322 5358 5384 5386 5400 5766 5892 6044 6079 6143 6171 6331 6377 6491 6551 6559 6643 6839 6848 6914 6931 6962 6964 6989 7084 7227 7432 7644 7670 7755 7760 7817 7880 7916 8124 8258 8422 8528 8532 8747 8882 8926 9072 9376 9416 9455 9493 9595 9606 9734 9811 9816 9923 10006 10065 10113 10218 10223 10234 10249 10255 10274 10317 10474 10534 10600 10752 10763 10778 10803 10965 11071 11078 11140 11158 11195
18511,76 180 305 311 351 400 494 553 812 822 906 949 982 1121 1160 1176 1195 1416 1531 1625 1753 1842 1894 1912 2031 2245 2325 2355 2356 2369 2539 2643 2665 2702 2722 2811 2922 2926 3109 3125 3195 3274 3278 3324 3387 3438 3464 3488 3508 3578 3717 3729 3736 3747 3881 3893 3935 3983 4013 4087 4229 4349 4368 4628 4701 4702 4814 4886 4892 5076 5212 5300 5358 5516 5528 5665 5749 5799 5868 5982 5994 6141 6152 6250 6548 6786 6836 6855 7054 7199 7310 7475 7530 7576 7748 7749 7863 7868 8154 8243 8287 8482 8579 8643 8735 8887 8904 8921 8959 9107 9119 9165 9328 9353 9486 9547 9555 9565 9572 9581 9595 9877 9977 10051 10073 10097 10108 10166 10179 10281 10305 10340 10347 10506 10534 10558 10632 10686 10803 10852 10899 10947 11014 11090 11159 11193
18734,76 180 305 311 351 400 449 494 553 812 822 906 949 982 1121 1160 1195 1208 1416 1531 1625 1753 1842 1894 1912 2031 2245 2325 2355 2356 2369 2386 2539 2643 2665 2702 2722 2811 2922 3049 3109 3125 3195 3274 3278 3324 3387 3438 3464 3488 3508 3578 3717 3729 3736 3747 3881 3893 3935 3983 3999 4013 4087 4229 4349 4368 4404 4628 4653 4701 4702 4814 4886 4892 5076 5212 5219 5300 5334 5358 5516 5528 5573 5665 5749 5754 5799 5868 5982 5994 6141 6152 6250 6361 6548 6560 6786 6836 6855 7054 7199 7310 7475 7530 7576 7748 7749 7863 7868 8154 8243 8287 8482 8579 8643 8711 8887 8904 8921 8959 9015 9107 9119 9165 9328 9353 9486 9547 9555 9565 9572 9581 9595 9702 9714 9877 9977 10051 10073 10097 10108 10166 10179 10281 10305 10340 10347 10506 10534 10558 10632 10686 10803 10852 10899 10947 11014 11090 11159 11193
19026,249 254 264 300 423 433 540 581 633 643 694 735 786 791 822 843 958 960 976 1018 1020 1131 1192 1264 1346 1525 1545 1716 1780 1824 1884 1893 1910 1951 1964 2025 2101 2110 2262 2308 2570 2621 2732 2753 2847 2885 2891 2922 2949 3109 3123 3161 3177 3340 3438 3488 3736 3738 3864 3885 3954 3958 3969 4087 4279 4297 4331 4341 4397 4404 4447 4483 4493 4628 4638 4671 4735 4854 4898 5149 5166 5212 5300 5358 5374 5383 5398 5400 5416 5420 5520 5543 5640 5689 5737 5739 5745 5760 5771 5928 5994 6118 6143 6171 6310 6331 6377 6437 6491 6551 6557 6571 6599 6606 6626 6633 6634 6643 6707 6746 6788 6848 6900 6914 6915 6919 6950 6962 7167 7207 7227 7295 7322 7475 7536 7544 7617 7648 7662 7666 7669 7703 7728 7733 7739 7755 7760 7807 7824 7880 7916 8055 8124 8177 8208 8284 8422 8431 8439 8508 8519 8746 8760 8807 8818 8858 8917 8926 9005 9069 9072 9088 9165 9207 9245 9325 9362 9376 9465 9548 9556 9580 9610 9630 9636 9647 9707 9710 9771 9816 9881 9884 9905 9963 10024 10047 10051 10073 10113 10193 10223 10234 10268 10274 10281 10315 10317 10392 10631 10684 10762 10882 10927 11005 11140 11158 11194 11195 11215
21203,82 169 254 540 581 786 994 1085 1170 1387 1758 2025 2211 2570 2723 2788 2969 3100 3374 3427 3476 3701 3722 3738 3835 3881 4297 4483 4499 4549 4735 4751 5322 5358 5386 5400 5403 5651 5766 5900 6079 6171 6310 6331 6377 6491 6559 6643 6848 6914 6989 7084 7227 7432 7755 7906 8258 8926 9069 9311 9493 9606 9811 9923 10113 10218 10223 10234 10255 10752 10763 10803 10965 11054 11078 11140 11158
21641,82 254 349 391 423 424 540 543 581 786 989 994 1051 1085 1170 1180 1264 1376 1387 1539 1544 1545 1611 1716 1757 1758 1893 1910 1951 2570 2704 2723 2788 2875 2885 2922 2969 3100 3253 3275 3318 3361 3374 3427 3701 3722 3738 3881 3958 4013 4078 4279 4297 4483 4493 4499 4549 4598 4735 4751 5143 5166 5322 5386 5400 5416 5651 5693 5739 5766 5883 6044 6079 6143 6171 6331 6377 6491 6559 6643 6836 6839 6848 6900 6903 6914 6962 6989 7084 7227 7310 7432 7566 7670 7755 7760 7817 7880 8124 8151 8258 8347 8422 8528 8654 8858 8882 8926 9072 9311 9376 9416 9455 9493 9595 9606 9734 9811 9816 10006 10065 10113 10133 10223 10234 10249 10255 10274 10317 10534 10573 10778 10803 10899 10965 11054 11071 11078 11158 11195
21906,39 51 76 130 146 164 222 249 384 441 544 625 633 636 639 694 811 838 960 963 1131 1192 1236 1254 1276 1378 1466 1472 1473 1497 1498 1525 1539 1619 1677 1736 1746 1757 1780 1882 1986 1995 2036 2078 2122 2146 2177 2386 2396 2474 2482 2490 2564 2570 2723 2756 2921 2949 2969 3043 3049 3177 3345 3358 3374 3451 3457 3483 3696 3958 3969 4087 4122 4238 4331 4341 4361 4495 4560 4605 4609 4671 4748 4802 4854 4871 4947 5022 5146 5173 5212 5305 5335 5358 5400 5411 5412 5422 5542 5557 5612 5630 5754 5804 5860 5875 6048 6067 6118 6143 6171 6208 6226 6384 6388 6487 6599 6606 6626 6685 6689 6759 6788 6925 7040 7065 7084 7094 7113 7259 7288 7310 7322 7395 7407 7410 7536 7662 7666 7706 7755 7788 7837 7963 8089 8208 8224 8275 8340 8424 8441 8503 8508 8512 8542 8573 8626 8705 8782 8784 8801 8807 8860 8917 8927 9165 9190 9192 9234 9261 9317 9362 9388 9415 9486 9541 9636 9647 9669 9765 9771 9873 9921 9963 10047 10073 10143 10222 10228 10268 10315 10591 10595 10664 10684 10711 10747 10762 10778 10896 10904 10909 10946 10953 10991 11013 11014 11120 11178 11230
22102,249 254 304 305 340 540 735 822 1018 1180 1328 1346 1716 1910 1951 2025 2110 2211 2732 2744 2753 2776 2885 2908 2949 2961 3013 3100 3123 3161 3177 3488 3722 3738 4027 4279 4397 4549 4638 4671 4735 4748 4854 5149 5166 5322 5358 5383 5398 5737 5739 5754 5840 5994 6137 6183 6275 6310 6377 6437 6491 6609 6633 6643 6836 6848 6919 6936 7121 7167 7244 7371 7475 7662 7739 7916 8229 8284 8431 8670 8818 8858 9072 9207 9325 9341 9376 9465 9548 9580 9707 9771 9816 9892 9905 10051 10073 10223 10234 10274 10317 10392 10534 10587 10927 10969 11140 11195
23717,171 249 254 423 469 540 633 735 786 812 868 890 907 960 1018 1131 1214 1222 1288 1328 1346 1387 1472 1531 1746 2101 2163 2173 2211 2292 2570 2608 2744 2840 2885 2891 2922 2949 2961 3096 3123 3161 3177 3340 3360 3438 3476 3614 3722 3738 3803 3838 3875 3881 3958 4027 4077 4176 4368 4397 4508 4628 4638 4711 4734 4735 4748 4754 4854 5040 5166 5203 5242 5277 5300 5314 5363 5398 5400 5420 5543 5630 5640 5704 5737 5739 5760 5840 5901 5994 6002 6183 6377 6491 6551 6571 6599 6626 6633 6643 6707 6746 6788 6836 6903 6915 6919 7054 7121 7227 7244 7322 7395 7450 7475 7536 7644 7662 7679 7703 7739 7748 7817 7916 8208 8431 8525 8632 8746 8760 8818 8858 9088 9207 9245 9317 9325 9341 9362 9376 9465 9548 9600 9636 9674 9710 9714 9771 9816 9877 9881 9890 10047 10051 10073 10149 10268 10281 10317 10392 10534 10684 10762 10778 10881 10899 10927 10940 10969 11031 11120 11140
24689,9 96 129 254 304 340 391 398 423 478 540 651 890 961 989 994 1018 1037 1086 1110 1180 1384 1387 1455 1472 1504 1539 1545 1715 1757 1761 1889 1951 1964 2009 2013 2025 2211 2262 2621 2753 2788 2823 2847 2885 2894 2949 2955 2961 3037 3067 3123 3140 3151 3161 3227 3275 3294 3374 3427 3438 3447 3471 3488 3497 3722 3913 3958 4027 4397 4404 4492 4499 4638 4748 4854 5115 5189 5322 5386 5403 5737 5739 5754 5771 5848 5900 5928 6056 6079 6091 6119 6171 6310 6491 6746 6900 6903 6919 6962 6964 6999 7084 7121 7122 7333 7475 7566 7648 7670 7728 7739 7760 7807 7808 7817 7880 7978 8229 8284 8329 8428 8431 8439 8639 8746 8747 8748 8760 8818 8923 9005 9024 9072 9150 9213 9245 9325 9341 9376 9465 9610 9660 9707 9714 9816 9881 9892 9961 10065 10073 10082 10113 10218 10223 10255 10274 10317 10514 10600 10940 11078 11140 11195
24920,39 53 146 164 178 299 323 394 457 509 544 625 633 694 713 791 799 843 944 960 963 976 1020 1092 1131 1151 1170 1192 1264 1424 1472 1475 1495 1497 1525 1654 1677 1707 1746 1757 1780 1793 1882 1889 1925 2025 2078 2109 2122 2142 2177 2348 2396 2398 2433 2474 2482 2564 2570 2723 2788 2796 2810 2885 2949 2969 2989 3049 3177 3234 3245 3451 3479 3483 3494 3597 3792 3823 3885 3979 4238 4317 4483 4498 4549 4558 4560 4605 4609 4854 4859 4871 5022 5114 5149 5166 5184 5265 5383 5400 5403 5422 5542 5551 5612 5745 5804 5832 5932 6118 6143 6171 6240 6245 6377 6388 6461 6551 6557 6571 6574 6588 6599 6606 6685 6708 6788 6827 6919 6989 7040 7047 7084 7113 7115 7149 7322 7403 7407 7410 7423 7475 7532 7544 7552 7640 7666 7750 7755 7760 7788 7807 7999 8038 8055 8084 8217 8229 8275 8329 8428 8508 8512 8542 8564 8573 8587 8590 8637 8705 8782 8801 8807 8917 8947 9028 9190 9192 9213 9244 9253 9273 9317 9325 9384 9556 9647 9660 9669 9707 9765 9771 9892 9963 9980 9991 10023 10073 10102 10247 10268 10315 10367 10385 10427 10485 10497 10569 10664 10683 10762 10800 10823 10896 10991 11054 11176 11178
25437,76 146 180 320 384 544 661 694 786 838 868 960 981 1085 1140 1424 1497 1525 1539 1654 1694 1780 1888 1889 2126 2189 2291 2386 2474 2482 2570 2723 2752 2756 2969 3020 3049 3067 3177 3457 3483 3881 3888 3935 3958 4087 4341 4368 4498 4513 4871 5071 5189 5212 5314 5412 5447 6118 6154 6297 6331 6599 6684 6788 6909 6925 6989 7084 7113 7310 7318 7322 7410 7536 7544 7662 7669 7755 7788 7942 8055 8151 8208 8364 8424 8858 8860 8917 8959 9088 9134 9168 9204 9234 9388 9486 9493 9636 9647 9669 9702 9771 9892 9963 10073 10193 10228 10247 10315 10340 10385 10460 10664 10684 10762 10803 10896 10909 10991 11014
26098,114 305 628 639 669 949 982 1208 1300 1531 1702 1712 1912 2243 2245 2356 2369 2420 2949 3125 3441 3464 3476 3837 3881 3893 3983 4087 4130 4229 4368 4702 5203 5212 5300 5314 5358 5799 5868 5876 5907 5994 6117 6339 6374 6569 7051 7090 7310 7315 7713 7748 7777 7955 7968 8243 8283 8332 8408 8482 8958 9328 9353 9565 9581 9696 9820 9877 10289 10340 10347 10558 10686 10778 10803 10852 10910 10950 11014 11119
26651,9 129 169 249 254 340 423 478 540 581 643 843 958 1086 1288 1455 1504 1715 1757 1910 1964 2009 2013 2025 2101 2110 2211 2262 2428 2621 2644 2788 2847 2885 2894 2922 2955 2961 3037 3123 3237 3275 3427 3471 3722 3738 3913 3954 4077 4205 4279 4397 4492 4499 4598 4638 4748 4854 5189 5358 5400 5403 5739 5754 5771 5928 6056 6119 6310 6491 6643 6746 6900 6903 6915 6919 6950 6962 6989 7121 7122 7167 7207 7475 7566 7648 7661 7728 7739 7760 7807 7880 8229 8284 8329 8431 8439 8639 8746 8747 8760 8818 9005 9024 9072 9207 9245 9311 9325 9341 9376 9465 9580 9630 9660 9707 9816 9961 10024 10073 10113 10223 10255 10274 10304 10317 10474 10600 10631 10969 11078 11140 11195
27551,96 129 169 171 254 264 340 423 478 540 581 843 890 1018 1086 1170 1288 1472 1504 1715 1889 1964 2025 2101 2110 2189 2211 2621 2644 2753 2847 2885 2949 2969 3037 3067 3123 3161 3177 3275 3374 3471 3722 3738 3913 3958 4077 4174 4205 4397 4492 4499 4560 4638 4854 5189 5358 5383 5400 5403 5739 5754 5760 6079 6091 6119 6171 6310 6491 6551 6626 6643 6746 6903 6914 6915 6919 6962 6999 7094 7121 7122 7167 7475 7648 7728 7739 7760 7807 7817 8124 8229 8329 8431 8439 8639 8746 8760 8818 8908 9005 9024 9072 9207 9325 9341 9376 9465 9707 9710 9816 9881 9892 9961 10024 10073 10108 10223 10255 10274 10304 10317 10474 10600 10969 11078 11140 11195
