surveyId,predictions
11594,10073 1018 10255 10317 1032 10427 10631 1086 10927 11005 11140 11195 1387 1421 1951 1964 2262 2308 254 2885 2949 2955 300 3067 3161 3275 3438 3497 3722 3958 4397 4447 4499 4707 4734 4779 5398 540 5420 5739 581 6310 6491 6915 6950 6962 7121 7207 7227 7617 7648 7661 7760 7817 8124 8439 8519 8639 8748 8818 8858 9005 9024 9072 9207 9465 958 9600 9647 9707 9816
11849,1000 10073 10166 10315 10695 10822 10852 10909 11089 11159 11163 11193 11195 11222 1160 1187 1912 192 2055 2421 2474 262 2634 2684 3020 3109 3125 3255 3438 3958 3999 4194 4209 4349 4368 4564 4607 480 4814 4886 4892 5016 5412 5881 5982 5994 6039 6152 6361 6548 6669 6836 7212 7540 7868 822 8721 8785 8904 8921 8924 9119 9458 9572 9714 9877
12019,10065 10255 11054 169 1889 254 2885 3123 3334 3427 424 5189 5386 540 5739 581 6915 6999 8009 822 8747 8802 8858
12436,10065 10255 10317 11054 1387 169 1889 254 2885 3123 3334 3427 424 5189 5386 540 5739 581 6915 6999 8009 822 8747 8802 8858
12705,10073 1018 1020 10317 10600 1086 10940 10969 11195 1288 129 1387 1472 1539 171 1716 1761 1910 1964 2101 2110 254 2744 2847 2885 2961 3123 3161 3177 3214 3375 340 3614 3969 423 4349 4397 4499 4598 4638 5189 540 5542 5739 581 6079 623 6310 6491 6643 6746 6915 694 6989 7121 7122 7227 7536 7706 8208 8439 8746 8818 8858 890 8908 896 9072 9207 9245 9341 961 9630 9669 9816 9890
12842,10023 10078 10136 10148 10155 10231 10247 10255 10268 10317 10399 10400 10404 10422 10427 10621 1064 10648 10714 10782 10800 10823 10838 10896 10899 10915 1092 11012 11054 11068 11140 11242 1134 1139 1162 1288 1355 14 1497 1636 1654 167 1678 1693 1712 1757 1780 1809 1818 1964 2142 2146 2178 2184 2190 2211 224 2514 2516 254 2644 2650 274 2762 2767 2799 283 2885 2891 2933 2949 2957 2961 3036 3037 3156 3245 3277 3303 3318 3334 340 3559 3597 3695 3722 3810 3826 3856 404 4091 4105 4149 4171 423 4267 4317 4397 4498 4499 4590 4638 4640 469 4748 4817 4854 4930 4955 4991 4997 5055 5068 514 5189 5206 5212 5255 5293 53 5383 5413 5422 5461 5494 5726 5757 5764 5804 5832 5834 5895 590 5977 6026 6091 6118 6119 613 6225 6254 6280 633 6343 6407 6461 649 6551 6571 6588 6643 6697 6755 6775 681 6877 6903 6919 6920 694 6964 7095 7104 7115 7121 713 728 7306 7359 7471 7525 7532 7552 7566 7571 7586 7660 7706 7746 7768 791 7918 7972 8107 8237 8297 8359 8424 8428 843 8476 8477 8556 8573 8590 8632 8743 8746 8760 8782 8806 8818 8949 8983 9024 9037 9050 9076 9087 9089 9104 9256 9323 9376 9406 9524 9561 958 96 9660 9755 9762 9785 9892 9962 9980 9995
13429,1000 1037 10600 10632 10882 10909 11078 1300 169 1903 2031 2096 2173 2474 2665 2715 2771 3125 3275 340 3438 3464 3614 3669 3864 3935 4029 4048 4659 5203 5358 540 5400 5771 6141 6235 6874 6880 7121 7315 7655 7748 8149 8785 8904 9072 9311 9458 9513 9572 9630 9877
15914,10073 10247 10315 10385 10684 10909 11013 1103 11054 1131 1236 1254 1276 146 1466 1539 1758 1793 1888 1910 2142 2474 2961 3020 3177 3345 3457 3581 3958 4530 4609 4758 4795 4871 5022 5071 5398 5412 5483 5745 6079 6229 6509 6788 6883 69 6925 7322 7536 7555 7706 7788 7862 7957 8151 8208 8424 8508 868 8705 8807 8858 9190 9261 963 9636 9647 981
16550,10113 10223 10255 10763 1264 1386 1387 1539 1858 1893 1910 1951 2025 249 254 2885 3135 3275 3361 3447 3722 3881 4077 424 432 4499 4638 4735 540 581 5900 6044 6079 6331 6491 6666 6848 6989 8124 8422 843 8747 9072 9151 9465 958 9734
18511,10040 10073 10281 10686 10822 10852 10947 11123 11159 1304 1842 1999 2031 2101 2811 2922 3019 3109 3438 3999 407 4087 4229 423 4341 4349 4607 4719 4886 5116 5249 5420 5799 5994 6836 7212 7322 7540 7854 7868 812 822 8721 8921 8924 9119 9385 9572 9647 9654 9714 981 9890
18734,10040 10073 10281 10686 10822 10852 10947 11123 11159 11222 1304 1842 1999 2031 2101 2811 2922 3019 3020 3109 3438 3999 407 4087 4229 423 4341 4349 4607 4719 4886 5116 5249 5420 5799 5994 6836 7212 7322 7540 7854 7868 812 822 8721 8921 8924 9119 9385 9458 9572 9647 9654 9714 981 9890
19026,10113 10223 10274 10881 10882 10927 11140 11195 1387 1716 1910 1924 1964 2025 2101 254 2823 2885 2891 3161 3736 3738 3969 423 4397 4447 4735 478 4871 5149 5166 5374 5400 5739 5745 5771 581 6310 643 6437 6491 6551 6643 6903 6915 694 6962 7040 7121 7122 7322 7536 7617 7760 7828 791 8208 822 8284 8431 8439 8746 8760 8858 9072 9207 9341 9376 9465 958 9580 9707 9816
21203,10218 10223 10255 10274 1051 11140 11158 1133 1387 1539 2025 254 2823 2885 3100 3227 3427 3738 4483 4735 5386 540 5739 593 6079 6331 6643 6788 6962 6989 7817 8258 8858 9069 9816
21641,10113 10317 1051 10763 10899 11078 11195 1539 2025 2211 254 2788 3275 3380 3722 3738 3879 4493 4499 5071 5120 540 5739 6079 6310 643 6848 6903 6914 6915 6989 7227 7760 7880 8858 9069 9388 9455 9647 9707 981 9923 9931
21906,10073 10247 10385 10715 1085 1086 10909 10946 11005 1139 1254 1276 146 1466 1473 1497 1539 2120 2142 2146 2337 2386 2474 249 2885 2919 2949 3043 3345 3374 3451 3627 3937 4238 4513 4628 4748 4924 5071 51 5189 5219 5335 5412 5557 5884 5969 6226 6612 6689 6925 694 7536 7706 7837 8038 8089 8180 8424 8474 8503 8535 868 8784 8961 9190 9261 963 9636 9647 981 9873 9963
22102,10024 1007 10073 10082 10113 10116 10149 1018 10274 10281 10315 10317 10600 10684 10753 10762 10778 1086 10899 10940 10969 11005 11120 11140 11195 1387 1455 1525 1539 1705 1716 1824 1910 1964 1996 2025 2101 2110 2248 2262 2474 249 254 262 2703 2813 2847 2885 2908 2922 2949 3013 3177 3214 3294 3375 340 3438 3581 3838 3958 4077 423 433 4397 4492 4499 4508 4541 4638 4735 4748 4779 5149 5166 5189 5242 5285 5398 540 5400 5420 5526 5542 5704 5754 5760 5994 6002 6079 6091 6119 6310 638 6491 6686 6707 6788 6836 6900 6903 6914 6915 6989 7040 7121 7122 7227 7566 7617 7669 7679 7739 7748 7790 7871 7906 791 8055 8124 8151 8208 843 8431 8542 8635 8690 8746 8747 8760 8807 9024 907 9207 9273 9341 9376 9465 9630 9647 9669 9816 9881 9890
23717,10073 10317 10600 10881 10899 10940 10969 11140 1761 1964 2101 254 2885 2922 3123 3275 3375 3722 3738 3838 3958 433 4397 4541 4735 4854 5398 5737 5980 6002 6119 6310 638 6491 6551 6643 6707 6746 6788 7227 7817 8151 8208 8632 8818 890 9465 9600 9647 9674 9710
24689,10073 10113 1018 10317 10514 10940 11140 11195 1180 1421 1793 1964 254 2788 2885 2894 3140 391 3958 4027 4397 4499 4638 540 5739 6310 6900 7760 7817 8431 8439 8760 8818 9024 96 9610 9710 9881
24920,10024 10071 10228 10247 10317 10427 10452 10545 10800 10896 10991 11176 1254 1288 1424 1573 1654 1703 1707 1712 1818 1986 2025 207 2122 2142 2322 2386 2398 2474 249 254 2810 2885 3234 3272 3586 3722 3792 3885 4112 4238 4317 4397 457 4609 4707 4748 478 4817 4871 5149 53 544 5542 5551 5745 6119 6143 6377 6407 6444 6461 6551 6686 6708 6788 694 6989 7047 7137 7322 7403 7640 7666 7746 7880 799 7999 8038 8084 8151 8180 8208 8275 8424 843 8549 8587 8637 8747 8760 8807 8858 8947 8949 9028 9076 9190 9317 9399 9465 9555 9556 963 9647 9669 9738 976 981 9816 9863
25437,10073 10247 10268 10315 10385 10460 10600 10684 1085 10896 10909 11005 146 1497 1539 1654 180 1888 1889 2106 2126 2142 2474 2885 3020 3067 3177 4341 4498 4871 5071 5189 5412 661 6684 6788 6909 6925 694 6989 7318 7410 7536 7788 786 8151 8208 8424 868 8792 9076 9204 960 9636 9647 9669 981
26098,10073 10113 10246 10289 10305 1037 1176 1187 1195 1300 1531 1692 1703 1746 1959 2031 2055 2075 2096 2173 2243 2369 245 2722 2761 2926 2932 3024 3441 3464 3738 4003 4059 4404 4659 4702 5219 5630 5708 5799 5868 5876 5901 5907 6141 6339 6560 6717 7090 7315 7530 7603 7777 7955 7990 8011 8076 811 822 8243 8283 8332 8340 8430 8643 8879 8921 9015 9034 963 9820 9877
26651,10073 10113 10116 1018 10223 10274 10317 1037 10474 10631 10637 1086 11078 11140 11195 1173 1288 1455 1654 1715 1910 1964 2101 2211 2262 249 254 2847 2885 2894 2922 2955 3067 3123 3275 3294 340 3497 3738 391 3954 3958 3969 423 4279 4397 4447 4499 4638 478 4854 5166 5398 540 5403 5739 5771 581 6079 6310 643 6643 6746 6903 6915 6962 702 7121 7122 7648 7760 7807 7880 8124 8125 8208 8284 843 8431 8439 8639 8746 8748 8760 890 9024 9072 9207 9245 9376 9439 9465 9580 9630 9707 9881 9945
27551,10073 10113 10274 10317 10474 10600 10969 11005 11054 11078 1170 1288 1387 1545 1715 1889 1964 204 2101 2189 249 254 2847 3096 3123 3161 340 3722 3885 3913 3954 3958 4077 4078 4174 433 4397 4492 4499 478 4854 5166 5189 5383 5398 540 5520 5739 5760 581 5928 6310 643 6480 651 6551 6626 6900 6903 6914 6915 6962 6964 6999 7121 7122 7566 7817 843 8639 868 8746 8747 8760 890 9005 9024 9072 9341 9465 963 9630 9707 9710 9816 9881
27567,1000 10007 10040 10051 10073 10082 10116 10163 10166 10228 10315 10347 10364 10386 10474 10520 10525 10546 10565 10600 1062 10674 10686 1071 10718 10747 10762 10778 10899 10909 10910 1092 10946 10947 10959 10991 10993 11078 11092 11157 11163 11193 11240 11243 1176 1180 1195 1304 1407 1416 1472 1498 1531 1702 1736 1888 1912 1964 2015 2109 2145 2371 2386 2446 2474 2530 2539 2543 2643 2678 2719 2722 2753 2847 2885 2932 2994 3011 3110 3166 3330 3356 3488 3501 3534 3565 3572 3625 3669 3738 3784 4003 4029 4137 4187 4299 4306 4311 4326 4349 4358 4368 446 4621 4659 4701 4871 4886 5002 5018 5096 51 5203 5219 5253 5262 540 5412 5474 5528 5537 5718 5749 5829 5868 5889 5907 5982 6006 6039 6117 6141 6152 6183 6331 6364 6404 6548 6560 6669 669 6703 6786 6788 6808 6836 6866 6874 69 6913 6914 6924 701 7084 7121 7182 7199 7212 7315 7326 7435 7529 7748 7790 7817 7868 794 7961 7963 7971 8011 8103 8229 8284 8328 8425 8431 8435 8482 8523 8542 857 8712 8757 8798 8823 8849 8854 8887 8917 8926 9015 9072 9107 9458 9572 9603 9606 9612 9647 9702 9743 9873 9877 9904 9963
30973,10317 10514 10600 10684 1086 10899 10940 11005 11078 11140 11195 1455 1472 1706 1910 1951 2013 204 2101 2211 2262 249 254 2556 2703 2885 3096 3275 340 3497 3722 4397 4404 4499 4638 4748 478 4854 5149 540 5520 5771 581 5928 6119 6153 6310 6551 6643 6746 6962 6999 7121 7122 7227 7613 7817 7978 8284 843 8431 8746 8748 8760 8818 890 8923 9005 9024 9207 9311 9341 958 96 9707 9816
31970,10155 1018 10247 10392 10404 10422 10485 10545 10600 10664 10683 10800 10823 10828 10904 1092 11013 11068 11168 1134 1162 1292 1530 1629 1654 1677 1818 2025 2184 2202 2322 2398 2424 2516 254 2630 2644 2650 2767 3161 3429 3792 4 4109 4112 4207 4238 4267 4317 4397 4434 4512 4590 4598 4712 4854 4871 4991 5022 5055 5068 514 5196 5218 5335 5656 5757 5804 5832 5847 5895 5936 6002 601 6143 6254 6405 6407 6461 6497 6588 6805 7095 7210 7395 7471 7472 7532 7536 7660 7706 7768 7818 7918 8164 8208 8307 8428 8743 8751 8782 8917 8949 8992 9256 9406 944 9456 96 9636 9669 9707 9884 995
32178,10073 10113 10268 10684 10998 11195 1170 1424 1611 167 1716 1910 1951 2101 2885 3722 3738 3838 3958 4077 4397 4447 4493 4499 4898 5149 581 5900 5901 6002 6183 6310 6491 6746 6788 6962 6999 7617 7703 7817 822 8284 9005 9072 9245 9341 963 9630 9714
32282,10047 10073 10317 10367 10545 10600 10892 10968 11012 11068 11140 1162 12 1355 1497 1514 1677 1850 1964 2142 2337 2733 2777 2799 2921 2933 3043 3068 3234 3361 340 3451 3479 3510 3722 4109 4112 423 4317 4483 4551 469 4734 4917 4924 5142 53 5486 5494 5551 5804 5832 5895 601 6058 6118 6119 616 6171 6240 6354 6370 6407 6487 649 651 6528 6772 7052 7288 7327 7423 7552 7666 7895 7918 7972 7999 8255 8428 8567 8573 8590 8632 8782 8806 8807 8818 8949 9024 9076 9256 9374 9376 944 9524 96 963 9660 9694 9766 9785 9858 9878 9892
32525,10073 10113 10223 10255 10281 10317 1037 10474 10600 11195 1131 1288 1455 1466 1539 1716 1802 1818 1889 1951 1964 2013 2025 2101 2211 2262 249 254 2703 2823 2847 2885 2894 2961 3096 3123 3177 3294 340 3438 3497 3722 391 3913 3958 4078 4397 4483 4499 4638 4735 478 4979 5189 5398 540 5739 5760 581 5928 6153 643 6491 6551 6643 6900 6903 6914 6915 6999 7122 7322 7536 7648 7706 7739 7817 7880 7950 8124 8208 843 8439 8639 8746 8760 8807 8818 8908 9005 9069 9072 9190 9207 9245 9311 9341 9376 9465 96 963 9669 9707 9710 9816 9881
33904,10223 1037 10600 1716 1910 1951 1964 3294 5189 53 6079 791 7957 890 9245 963
33921,10005 1038 10637 215 2471 3123 3375 4397 4541 5166 5285 5519 5773 5994 623 6643 7315 7679 7790 8635 8653 9376 9630 9674 9890 9892
34778,10047 10051 10247 10305 10315 10408 10460 10711 10715 1085 10909 10946 11120 11157 1139 1162 1222 1254 1276 1473 1497 1999 2120 2211 2303 2474 2488 272 2756 2932 3020 3043 3236 3251 3309 3327 3581 3669 3672 3696 3894 3935 3993 4122 4416 4498 4499 462 4628 4734 4748 476 5071 5219 5398 540 5412 5635 6118 6119 6226 6235 6384 6542 6788 6882 6909 6925 694 7318 7410 7536 7837 8076 8106 8151 8208 822 8424 8632 868 8705 8860 8991 9190 923 9243 9261 9388 9458 9541 9581 9636 9647 9710 981 982 9873 9892
36216,10073 10113 10218 10223 10255 10317 10427 10600 10940 1110 11140 1716 1951 1964 2025 2163 254 2885 3037 3275 3374 340 3722 3738 3954 3958 4397 4492 478 4854 5149 5739 581 6310 643 649 651 6643 6915 6962 6989 7121 7122 7739 7760 7817 8124 8208 843 8439 8639 8760 8818 890 9072 9376 9465 958 9580 9816 9881
36737,10073 10100 1014 10143 1018 10231 1028 10281 10382 10427 10485 1051 10899 10904 10953 11120 11140 11230 115 1174 1236 1254 1264 1276 1431 1472 148 1497 1539 1869 1894 2025 2082 2145 2248 2490 2492 2514 2539 2564 2629 2753 2891 2893 3043 340 3429 3451 3464 351 3586 3803 388 39 3944 3977 4122 4318 433 4398 4404 4530 462 469 4707 4734 4802 4924 4927 509 5146 5173 5185 5301 540 5412 5451 5543 5557 5564 5739 5804 5901 593 6141 6264 6321 6374 6410 6555 6611 6626 6643 6708 6827 6925 694 7095 7241 7322 7410 7536 7559 7862 7871 7926 8067 811 8208 8224 8412 8421 8542 8654 8660 8760 8927 9069 9190 9213 9261 9376 9442 9452 9555 9647 9714 9787 9994
36869,10024 10073 1018 10281 10427 10582 1066 10904 10998 11054 1363 1999 2082 240 2492 2551 262 2753 2885 3013 3419 343 3451 3479 3738 3744 3958 3998 4263 4440 4499 4532 4609 462 469 477 4898 5398 544 5483 5557 6067 6526 6603 6611 6634 6759 69 6968 7006 708 7322 7504 7559 7580 7588 7648 7788 7906 8149 8219 8224 8237 8316 838 843 8473 8673 8705 8782 890 9005 9024 9028 9190 9317 9452 9555 963 9714 9881
38125,10024 10073 10082 10112 1015 1018 10255 10281 10317 10427 1051 10600 1086 10899 10940 10969 11005 11078 11195 1288 1328 1387 1466 1504 1525 1545 171 178 1818 1824 194 2025 2101 2110 2163 2211 2262 254 2608 262 2788 2955 3037 3109 3123 3161 32 3214 3275 340 3438 3722 4027 4077 423 4397 4483 4492 4499 4734 4748 4854 5189 540 5400 5526 581 5928 5980 6056 6097 6119 6153 6437 6491 661 6643 6788 6900 6962 6989 7121 7536 7566 7661 7755 7760 7817 7824 7828 7880 791 7978 7999 8208 843 8431 8439 8746 8760 8807 890 9005 9024 9072 9341 9376 958 96 963 9647 9669 9714 9816
38812,10073 1018 10247 10274 10315 10385 10427 10991 11120 1378 140 146 1497 1498 1538 1539 2474 2482 2747 2885 3020 3958 4238 4609 4871 5335 544 6684 6685 6788 6925 694 7322 7536 7706 7788 7862 796 799 8151 8208 8424 8705 8818 9190 9204 9261 963 9647 9873
39525,10024 10073 10082 10116 1018 10218 10255 10600 10969 11195 1170 1264 1466 1545 1889 1964 2009 2211 2292 249 2490 254 2753 2823 2847 2885 2955 2961 300 3096 32 3275 3294 3722 3958 433 4377 4397 4483 4492 4499 4638 4639 4671 478 4854 4871 5149 5189 53 540 5542 6183 6331 6491 651 6551 661 6633 6788 6848 6962 6989 7121 7122 7748 7807 7817 7824 7942 7957 7999 8151 8424 843 8439 8746 8747 8760 8807 8818 890 907 9341 9439 9465 9556 963 9647 9816
39795,10024 10073 10102 10255 10364 1054 10600 10753 1086 10896 11054 11140 11195 1162 1264 1288 1525 1757 1818 2142 224 2337 2398 249 2644 2753 2799 2891 2949 3092 3358 3451 3462 3533 3722 3821 4105 4216 423 4317 457 4638 4640 469 4707 4748 4946 504 5124 5189 53 5383 5422 544 5486 557 5656 569 5704 5764 5771 5804 5981 6002 601 6079 6118 6119 6310 633 6370 6377 6407 6497 6509 651 6551 6686 6903 6919 694 7040 7052 7115 7121 7255 7322 7326 7423 7480 7552 7624 7706 7707 7739 7972 8038 8084 8237 8428 843 8573 8586 8590 8714 8746 8751 8806 8807 8818 9024 9028 9076 9256 9261 9317 9376 9465 96 9660 9816 9892 9962
40447,10113 1018 10223 10255 10317 1038 10427 10600 1086 10940 11019 11140 11195 1264 1288 1715 1910 2013 2163 2211 2262 2823 2885 2961 3037 3067 3092 3161 3275 3427 3722 423 4397 4404 4492 4638 4734 4735 478 4854 4871 4979 5115 5189 5383 5384 5398 581 5900 6079 6119 6183 6310 6746 6915 6962 6989 6999 7121 7644 7760 7880 7942 8057 8124 843 8431 8632 8639 8746 8807 8923 8949 9024 9150 9213 9311 9341 9376 963 9630 976 9892
40597,10024 10073 10082 10113 1020 10223 10274 10317 10474 10631 10927 10969 11078 11140 1170 1180 1525 1888 1951 1964 2009 2025 2101 2262 254 2570 2847 2885 3161 3581 3722 3738 3958 4142 423 4297 433 4397 4492 4499 4638 4748 478 4854 4898 5040 5149 5189 53 5353 540 5400 5737 5739 581 5850 5928 6091 6183 6310 643 649 6551 6559 6643 6746 6914 6962 6999 7121 7122 7227 7322 7333 7817 7978 8124 8284 8428 843 8519 8746 8807 9005 9024 9072 9273 9465 96 963 9707 9710 9816 9881
40845,10073 10113 10223 10255 10281 10317 10600 1086 10892 10899 10940 11031 11140 11195 1162 1288 1387 1421 1499 1715 1818 1951 1964 2101 2163 2211 254 2885 2922 3096 3294 340 3447 3497 3738 3838 423 4397 4492 4735 4748 4854 4898 5386 5398 540 5739 5928 6079 6310 643 651 6551 6643 6915 6962 6999 7121 7122 7207 7617 7706 7808 7817 7978 8149 8431 8439 8639 87 8746 8818 890 9005 9207 9341 9376 9465 958 9580 96 9669 9707 9816
41048,10024 10073 1018 10281 10427 10582 1066 10904 10998 11054 1363 1999 2082 2361 240 2442 2482 2492 2551 262 2753 2885 3013 3419 343 3438 3451 3479 3738 3744 391 3958 3987 3998 4263 4440 4499 4532 4609 462 469 477 4898 5398 544 5483 5557 5662 5832 6067 6526 6603 6611 6634 6643 6759 6788 69 6968 7006 708 7259 7322 7504 7559 7580 7588 7648 7739 7746 7788 7906 8149 8219 8224 8237 8316 8352 838 843 8473 8670 8673 8705 8782 890 9005 9024 9028 9190 9244 9317 9452 9555 963 9636 9714 9881
41209,10024 10073 10100 1018 10223 10317 10474 10569 1086 10969 11005 11195 1264 1545 1654 1824 1889 1951 1964 2009 2025 2101 2211 2308 2474 254 2570 2753 2847 3123 3294 3471 3693 3722 3803 3954 3958 4397 4447 4499 4549 478 4854 4871 5189 53 5383 540 6097 6183 6310 6551 661 6746 6750 6788 6950 6962 6999 7121 7122 7322 7739 7755 7760 7942 7957 7999 8208 8284 843 8439 8654 8746 8807 8818 9024 9072 9150 9376 958 963 9636 9647 9707 9881 9892 9931
41369,10073 10347 10600 10631 10882 11005 11078 1300 1531 169 1736 1959 2025 2031 2075 2120 2173 2243 2325 2715 2771 2926 3275 3339 340 3837 3864 4493 4659 5018 5203 540 5400 5771 5928 6039 6339 69 6914 7121 8661 8904 9072 9245 9311 9458 9555 9707 9714
41476,10073 1020 10268 10514 10684 10896 10899 11005 11140 1264 1525 1531 1545 1611 1703 1707 1761 1910 1951 1964 2025 2142 2262 2308 2474 254 262 2885 2949 3275 3375 3958 4027 4341 4397 4404 4483 4508 4541 4628 4748 5114 5166 5285 5398 540 5420 5739 5745 5760 593 5980 5994 6153 643 649 651 6788 6962 6989 7322 7450 7617 7661 7706 7739 7755 7817 7942 7971 7999 8083 8151 8284 8424 8439 8512 8639 8746 8807 8818 890 8923 9072 9311 9341 9376 963 9630 9669 9707 9816
