surveyId,predictions
11594,10317 1032 10927 11140 11195 1421 1951 1964 2211 2262 2308 254 2885 3161 3275 3722 3958 4492 4499 5149 540 6310 7739 8439 8818 9072 9341 9465 9707 9816
11849,11159 11193 2702 6039 9458 9572
12019,10065 169 3427 424 5386 6079 8009 8747 8802
12436,10065 169 3427 424 5386 6079 8009 8747 8802
12705,1020 10317 10600 10940 11140 1455 1761 2101 254 4397 4499 4638 540 5980 623 6491 6643 6746 694 6962 7121 7817 8431 8746 8818 9072 9341 9376 9881
12842,10255 10317 10404 10427 10600 10621 10990 11012 11054 11140 11242 1162 1288 1818 1964 2184 2211 2644 2650 2799 2949 3068 3156 3334 3722 4105 423 460 4638 4748 4991 5055 5068 5196 53 5383 5602 5726 5804 5834 601 6119 613 6225 6405 6407 6497 651 6571 6903 6919 6920 694 6964 7552 7918 8229 8409 8428 8476 8590 8632 8743 8818 8949 8983 9024 9076 9256 9376 96 9660 9892 9980
13429,10073 11240 2031 5016 7748 9572 9877
15914,10247 10315 10385 146 1888 2386 2474 4238 4609 4871 5335 5412 6689 6788 69 6925 7536 7862 8208 8424 868 9190 963 9647 981
16550,10113 10255 10317 1539 254 540 6079 6491 6962 6989 7760
18511,11193 3438 407 4087 4349 6039
18734,11193 3438 407 4349 6039
19026,10073 10113 11195 1716 1910 1924 2308 2847 2885 2922 3161 3738 3958 4397 4447 4735 5374 581 643 6788 694 7617 822 8439 958 9630 9707 9816
21203,10218 10255 1133 2025 254 2885 3227 540 6079 6331 8258
21641,10113 10223 10317 2025 254 2885 540 6079 6491 6962 7760 981
21906,10909 10946 11120 1254 1276 146 1497 1539 2120 2386 2474 3043 3345 4238 4609 4871 51 5335 5412 6226 6685 6925 7706 8208 8424 9190 9261 963 9636 9647 981
22102,10024 10073 1018 10317 10600 10927 10969 11140 11195 1910 1951 1964 2101 2211 254 2753 2885 3123 3161 3375 340 4397 4499 4748 4854 5398 540 5737 5739 6310 6491 6643 6746 6788 6915 6962 7121 7739 8431 8760 8807 8818 8858 9005 9376 9465 9630 9707 9816
23717,10073 1018 10317 10881 10927 11140 2101 2885 2922 3123 433 4397 4628 5398 540 5739 638 6491 6746 6915 7748 7817 8632 8818 9376 9710 9816
24689,10073 10113 1018 10317 10514 10940 11140 11195 1180 1421 1793 1951 1964 254 2788 2885 2894 3067 3123 3140 3958 4027 4397 4499 4638 4748 4854 540 5739 6310 6491 6900 7122 7760 7817 8431 8439 8760 8818 9024 96 9610 9714 9881
24920,10247 10315 10896 146 1654 1703 1707 2025 2142 2398 2474 249 2885 3792 3885 4238 4871 53 5335 544 5542 5551 6461 6788 694 7322 7640 7666 7760 7999 8428 843 8573 8587 8807 9028 963 9647 9669 976
25437,10247 10315 10385 10909 146 1539 2106 2142 2474 3020 3177 3935 4871 5412 6684 6909 6925 694 7536 7788 8151 8208 8424 9388 9636 9647 981
26098,10289 11222 1176 1195 1300 1531 2031 2173 2243 2719 2926 3441 3837 5203 5799 5876 6339 7315 7748 8283 9877
26651,10024 11078 11195 1173 1288 1455 1715 1964 2101 254 2847 2885 3275 340 4397 4492 4499 4638 478 540 5771 581 6310 643 6643 6746 6915 6950 7121 7122 7207 7739 7880 8124 8431 8439 8639 8760 9024 9072 9207 9245 9376 9465 958 9707 9816
27551,10073 1018 10255 10317 10600 11140 11195 1964 2189 2211 254 2556 2885 3123 3275 340 433 4397 4492 4499 478 5189 540 6119 6310 643 6915 7122 8124 843 8439 8639 8760 8818 890 9024 9072 9207 9341 9376 9707 9816
27567,1000 10073 10520 1062 1071 10909 11193 1176 1221 1304 1727 1736 1814 2634 3166 3376 3464 3572 3669 4029 4349 4621 4916 493 5262 5537 5882 5907 6006 6039 6786 6855 6913 7118 7182 7748 81 8435 9458 9572 9612 9743
30973,10024 10073 10255 10317 10600 1086 10940 11140 11195 1288 1706 1951 1964 204 2211 2262 254 2885 2961 3722 4397 4499 4638 540 5739 581 6310 6491 6746 7121 7122 7739 7817 8431 8439 8746 8760 8818 9005 9341 9376 9465 9707 9710 9816
31970,10404 11012 2184 2767 3211 3429 4109 4590 5068 5196 5804 6407 6497 6805 7471 8428 8782
32178,10073 1611 1716 1951 2885 2922 4397 540 6310 6491 6643 6788 9816
32282,10073 10317 10600 11012 1514 1964 2799 3722 4105 423 4734 4748 53 5383 544 5486 5757 5804 601 7566 7972 843 8782 8806 8818 9024 9256 9376 96
32525,10024 10317 10474 10600 11078 11140 11195 1466 1802 1818 1964 2211 2262 254 2847 2885 2961 3123 3275 340 3958 4397 4492 4499 4638 478 540 5771 6119 6310 643 6491 6643 6915 6962 7121 7122 7760 7880 8124 8439 8639 8747 8760 8818 890 9005 9024 9072 9207 9245 9341 9465 96 9707 9816
33904,10223 1037 10600 1716 1951 1964 5189 53 6079 7957 963
33921,10005 215 2471 3375 4397 4541 5285 5773 5980 6643 6746 7679 7790 8635 9674
34778,10305 10909 11013 11157 1254 1276 146 1497 1999 2386 2474 3043 3251 3581 3935 4498 4530 5071 5412 6039 6226 6235 7536 7862 8208 8424 9647 9873
36216,10317 11140 1951 1964 254 2885 300 3275 340 3738 4397 4499 540 6310 7739 7760 8818 9072 9376 9465 958 9816
36737,10073 1014 10231 1028 10281 10382 1051 10522 11140 11230 1162 1174 1254 1404 1407 148 1869 2145 2373 2514 2665 2891 3451 351 4404 462 4924 5301 5451 5543 5557 5901 6321 6374 7241 8067 811 8412 8542 8746 9452 9555
36869,1066 10904 1092 1254 1497 1999 2082 240 2492 262 2753 3419 3451 3639 3744 4532 5483 5557 6067 6603 6611 6759 69 6968 7006 708 7580 7588 8237 8316 838 8473
38125,10073 10112 1015 1018 10317 1051 10600 10940 11140 11195 1288 1328 1387 1424 1466 1504 171 1761 1818 1824 194 1964 2025 2211 254 262 2885 3123 32 340 3722 4397 4499 4854 540 5980 6491 6643 6962 7121 7760 8208 843 8431 8746 8818 9024 9341 9465 963 9707
38812,1018 10247 10315 10385 1378 146 1538 1539 2474 2747 4238 4609 4871 5335 6684 6788 6925 694 7536 7788 7862 791 8208 8424 868 9190 9204 9261 963 9636 9647 9873
39525,10073 10223 10317 10600 11195 1466 1910 1964 2025 2211 254 2885 4397 4483 4492 4499 4638 478 5189 53 540 6331 661 6962 6989 7760 7999 843 8807 9376 9465 963 9669 9816
39795,10073 10255 10317 1086 11012 11140 1288 1818 2211 249 2777 2799 3722 4105 423 469 4707 4734 4748 53 5383 5804 6119 651 694 7115 7121 7552 7739 8428 8590 8746 8806 8818 9024 9076 9256 9376 9465 96 9660 9816 9881
40447,10073 10223 10255 10317 10600 10940 11140 1288 1964 2025 2211 254 2961 3037 3067 3722 423 4397 4499 5189 540 581 6962 6999 7760 7817 8746 8818 9072 9341 9881
40597,10223 10317 10927 11195 1288 1525 1716 1910 1951 1964 2009 254 2885 2955 300 3067 3275 340 4397 4499 540 581 6310 643 6643 6915 6962 7121 8124 8439 9072 9341 9376 9465 958 9707 9816
40845,10255 10317 10600 1086 10940 11140 1421 1951 1964 2211 254 2885 340 3838 4397 540 6310 6491 6999 7122 7760 7978 8431 8639 8746 9005 9341 96 9707
41048,1066 10904 1254 1497 1999 2082 240 2492 262 2753 3419 3438 3451 3744 4532 5483 5557 6067 6603 6611 6759 69 6968 7006 708 7580 7588 8237 8316 838 8473
41209,10073 10317 11140 11195 1910 1964 2009 2025 254 2885 4397 4499 5189 53 540 6310 661 6788 6962 8208 843 8439 8746 8818 9376 9465 958 963 9816
41369,1300 1531 2031 2173 2243 2715 2926 4659 5203 5799 5876 8661 9877
41476,10073 10896 1264 1964 254 2885 4483 5114 540 5745 651 6788 6962 7999 8151 8512 8807 963 976
41725,10073 10317 10600 10940 11140 11195 167 1761 2101 2122 2211 2885 3123 3722 4397 4499 4854 540 5980 6491 6643 6746 6962 8208 8431 8746 8818 9341 9376 9465 9881 9890
42000,10073 10909 2243 2474 386 9458
42935,10073 10427 10904 1497 1539 2025 4238 53 5335 544 5542 6788 7706 8428 843 8573 8673 8782 8807 963 9636 9647
44791,10223 10255 10317 10600 1173 1472 1539 1715 2025 3497 4638 5384 5386 5900 6079 651 6989 6999 7978 9024 96
46094,10073 10247 10315 10385 10762 10904 10909 1254 1276 146 1497 180 2386 2474 2961 3020 3935 51 5335 5412 6226 6684 6685 6788 6909 6925 694 7536 7706 7748 7788 8208 8424 8542 868 8746 9190 9636 9647 9714 9873
47008,10073 10317 1086 10904 11140 1497 1818 1964 2322 249 3722 423 4397 4748 5149 53 540 544 5804 694 7115 7121 7552 8590 8760 8818 890 9024 9076 9376 9465 96 9816
48669,10073 10247 10315 10896 1239 146 1888 2474 384 4238 4609 4871 5335 5412 544 5542 6788 6925 7322 7862 8208 8424 9190 963 9647
49000,10073 2386 2722 3125 3438 3958 4229 5749 6548 812
49038,10255 10317 11140 1133 1495 254 540 6079 6643 7121
49319,1018 11140 1131 1716 2101 2885 3123 3214 340 4397 4499 5285 540 5420 5739 5980 6491 6643 6746 6915 7121 8746 8760 8818 9072 9376 9465 9890
50057,1066 10904 1254 1497 1999 2082 240 2492 262 2753 3419 3438 3451 3744 4532 5483 5557 6067 6603 6611 6759 69 6968 7006 708 7580 7588 8237 8316 838 8473
51364,10255 169 254 3427 5386 6079 8009
51795,10073 10305 10315 11157 11193 1736 2386 2421 2474 2634 3251 3935 4003 4530 5219 5249 5412 5817 6039 6235 6874 8208 9458 9572 982
52317,10247 10255 10684 1085 1495 1654 1888 2126 2474 3067 4483 5071 5447 6079 6331 661 6989 7999 8151 963 9647 981 989
52326,10073 10247 10315 10385 10909 11013 1254 1276 146 1497 1888 2386 2474 2756 3020 3935 4609 4871 5071 5335 5412 6226 6684 6788 6909 6925 694 7536 7706 7788 8151 8208 8424 868 9636 9647 981 9873
52364,10315 10909 11013 11157 11193 1276 1736 2386 2421 2474 2634 3043 3251 3935 4003 51 5412 5474 6039 6874 9458 9572 982
52481,10073 1018 10927 11140 1761 1892 2101 3096 3123 340 3722 4397 4499 4508 540 5739 5980 6491 6643 6746 6915 7121 8746 8760 8818 9245 9341 9376 9890
53300,10005 1761 2471 3375 4397 4541 5285 5773 5980 6643 6746 7679 7790 8635 9674
54076,10051 10315 1066 10904 1092 11122 1139 1223 1254 2492 2783 3096 3757 3958 4169 4341 5412 5434 6067 634 6759 6925 7588 8106 8208 8316 8503 8673 8811 9261 9388 9610 9873
54193,10056 10180 10648 10828 11012 11241 11242 1162 1292 1344 1445 1678 2184 2210 2234 2630 2786 2951 3211 3429 383 4109 4226 4256 4267 4590 4712 485 4991 4997 5068 514 5196 5206 5413 5804 590 6407 6424 6497 6747 6805 7471 7621 7768 8163 8428 8743 8782 8992 9256 9406 9762
54624,10684 10896 11005 1264 1424 1677 1707 1893 1910 1964 2142 2398 2474 2570 4871 5114 540 546 5745 633 6331 6788 6962 7669 7760 7824 791 799 8807 907 963 9647
55644,10315 10367 10385 1041 10484 1086 10896 11005 11054 11068 1363 1424 1464 1677 1888 2122 2142 2386 2474 2747 3351 3581 39 3917 3935 4146 4609 4871 5071 544 569 6487 6684 6909 6925 694 791 8106 8208 8275 8424 8549 8705 8807 9028 9261 944 963 9647 9766 981
56496,10247 10315 10385 10684 10896 10991 146 1654 1677 1888 2291 2386 2398 2474 3177 3457 4238 4609 4871 53 5335 5542 6685 6788 6925 694 7788 7862 7971 8208 8424 8807 9028 9190 9261 963 9647 9669 981
56887,10024 10113 11078 1421 1715 1716 1951 1964 254 2847 2885 2922 340 3738 3958 4397 4492 4499 4638 540 5737 5739 581 5928 6310 643 6491 7122 8439 8760 8818 9005 9072 9207 9245 958 9707 9816
58388,10247 10255 10460 2126 2474 3297 428 5071 6079 6331 7318 8151 953
60548,1018 10940 1705 1889 2025 2101 254 2556 3497 4397 4499 4638 5398 6491 6643 6746 6989 7121 7536 7706 7978 8431 8818 9707
60731,10255 10317 10600 11140 1180 391 462 6079 651 6962
61092,10247 10315 10600 10683 10896 10956 1276 1378 1888 2386 2474 2543 2570 3177 4498 462 4871 5071 544 5745 6788 694 6989 7322 8151 8208 8424 8705 9028 9261 963 9647 9669 976 981
61334,10073 10317 10927 11140 11195 2101 2308 2885 2922 32 3275 340 4397 4499 4541 478 5166 5398 540 5420 5771 6310 6491 6643 6746 6903 702 7121 875 8818 9245 958 9816 9890
62643,11195 1170 1951 1964 2101 254 2847 2885 300 4499 540 581 8431 87 9005 9069 9072 9465 9816
62910,10073 10317 10600 1086 11140 1180 2025 2211 249 2961 3067 3438 3471 3722 423 4397 4499 469 4734 4748 5189 540 649 661 6903 6962 6999 7121 7739 7817 8431 8760 8818 890 9024 9341 9816 9881 9892
63918,10073 1015 1018 1092 11140 146 1497 1539 2474 3161 3451 3639 3722 4397 4748 4854 5335 5398 5412 5557 6002 6788 6883 6925 694 7040 7121 7536 7748 8106 8208 8424 8431 8508 9261 9647 9881
64178,10247 10315 1276 1888 2386 2474 2678 3935 4498 4871 5071 5189 5412 5745 661 6788 6989 7322 7536 8151 8208 963 9636 9647 9669 981
64913,10223 10600 254 6079 958
66097,10255 1539 1910 254 2885 540 6079 6491 6962 7760
67733,10909 10998 1254 1276 1497 1539 1986 3043 4238 5173 5412 5557 6945 7536 7706 7862 8208 8573 9190 9636 9647
67998,10317 1037 11019 1387 1964 2101 2262 254 2847 3067 3161 3275 340 3738 4492 4499 540 581 6310 643 661 6746 7760 7880 8439 8760 9072
68018,10051 10909 11157 11193 1176 1843 2386 2474 2643 3958 4349 4985 5071 6039 6235 7748 8106 8542 9261 9458
68034,10073 1015 1086 10904 1092 11115 1254 1497 1539 1818 2248 262 3419 3451 3744 4258 4748 4871 5149 53 5398 544 5543 5557 5662 569 6208 634 6603 6611 6883 7493 7588 7748 7871 838 8424 8746 8807 9555 963 9881
69003,10317 11140 11195 1910 1964 254 2885 3161 3275 3958 4397 4499 540 5739 581 6310 641 643 7739 9005 9707 9816
69099,10073 10315 1208 1276 146 1497 1539 1703 1888 2122 2386 2474 320 394 4238 4609 5412 6788 7862 8208 8512 963 9636 9647 9766 981
70350,10073 10728 10909 11157 11193 2386 2474 2643 2753 2893 3251 3865 4003 4477 4886 6039 6141 6235 7868 8921 9458 9572
70662,10073 10223 10255 10317 10600 10940 11140 1288 1964 2025 2211 254 2961 3037 3067 3722 423 4397 4499 5189 540 581 6962 6999 7817 8746 8818 907 9072 9341 9881
72103,10073 10223 10247 10684 1424 1495 1654 1888 1910 2125 2126 2293 2474 2885 3067 4483 4498 5071 5189 6079 6989 8151 8705 963 9647 981
72786,10047 10073 10315 10525 11140 1139 146 1497 1677 1964 2019 2474 2753 2885 2949 3533 423 4854 4917 53 5704 5832 6331 6446 6551 6883 694 7322 7423 7742 7748 8106 849 8542 8807 9024 9261 9415 9465 958
72854,10255 10317 10474 10600 10940 10969 11078 11195 1288 1964 2025 2211 254 2847 2885 3275 4397 4492 4499 4638 478 4854 5189 540 581 6079 6119 6310 6643 6915 7122 7760 8124 8439 8760 8818 9005 9024 9072 9207 9341 9376 9707 9816
73272,10073 2173 5203 5219 9458
73905,1018 10223 10255 10940 1539 1910 2025 254 2556 3497 3722 4397 4499 4638 540 6491 6643 6746 6989 7536 7706 7817 7978 8431 8818 9341
74414,10073 1055 11193 3438 6836
75195,10317 1387 1455 1964 254 2885 3123 340 4397 4638 540 623 6491 6643 7122 822 843 9816
76085,10082 10255 10317 10600 10811 10940 1472 1716 1951 2025 2922 300 3037 3360 340 3722 4397 4499 581 6903 6962 8748 8818 890 9341
76528,10113 10255 10600 1387 1951 1964 254 2885 4638 540 581 6079 6643 8639 9024 958 9707 9816
76891,10305 5980 6491
80169,10073 1018 10317 10940 11140 1455 1466 2101 254 3722 4397 4499 4541 4638 4854 5285 540 6491 6643 6746 8431 8746 8818 9341 9376 9890
80467,10305 10315 11193 1195 146 1558 2386 2474 4003 4169 751 8512 9261 9458
80514,10409 10852 11159 1519 1996 2269 2386 2502 3125 3958 3999 4349 4519 5749 6568 6666 6855 7008 7199 8601 8742 9119 9654
80804,10113 10218 10223 10255 10284 10304 1086 1174 1180 1539 1668 2013 2236 2823 3227 3722 4397 4492 4499 4638 540 6310 6950 7333 8177
81526,1051 11140 1133 2885 3318 3722 423 433 4397 540 6915 7121 9816
81908,1051 2101 2386 2474 2891 3123 3747 4349 4854 4977 540 5420 5994 6491 6551 6707 7054 7315 7703 7748 8431
82140,10113 10218 10223 10255 1264 1910 1951 1964 2308 2823 2885 2922 3738 4447 53 5386 581 6079 6331 6788 6962 7333 7617 7760 8439 8807 963
82897,10113 10218 10223 10274 10304 10317 1086 11195 1174 1455 1525 1539 171 1824 2013 2211 254 2644 2823 304 3123 3227 3722 3738 4397 4492 4499 4638 478 53 5322 5398 540 5771 6079 6310 6643 6950 7121 7122 7333 7559 7617 7808 7880 8177 8284 8431 8439 8639 875 9024 9072 9439 9816
83363,10073 10247 10315 10896 10991 1151 1424 1654 1707 1888 2025 2142 2398 2474 2885 3792 3885 394 4238 4483 4609 4748 4871 53 544 5542 5551 569 5832 6461 6708 6788 694 7322 7640 7666 7760 799 7999 8084 8208 8424 843 8573 8587 8807 9024 9028 963 9647 9669 9707 976 9816
85499,10073 10385 10684 10896 11005 11195 1170 1288 1424 1910 1964 2101 2142 2398 2474 254 2570 2885 4483 4499 4871 540 5745 649 651 6788 6915 6962 7760 7824 791 8503 8512 8807 8818 9465 960 963 9647 9669
85744,10909 11157 1254 1276 1277 146 1736 2120 2121 2474 3043 3251 3937 4029 4530 51 5249 5412 5969 6874 6925 7536 7706 8208 9458 9636
86085,10268 10367 10385 10684 1086 1092 1254 1424 1519 2145 2337 2474 2783 3177 3451 3958 4149 4341 4609 4758 4871 509 5173 5412 5557 6208 6603 6788 6909 6925 7322 7971 8083 8106 8208 8424 8503 8542 868 8807 8983 9190 9261 9388 9647 9669 981
86312,10073 11195 1707 1802 1964 2142 2308 254 2885 2922 433 4397 540 6491 6643 6746 6788 6962 7942 8807 907 9072 963
88358,1912 6491 6707 9353
88734,10073 10317 10600 10940 11140 11195 1802 1964 2101 254 2885 4397 4499 478 540 6310 643 6491 6643 6746 7121 8431 8746 8818 9005 9341 9376 9465 9707
88807,10289 10523 10993 11125 11140 11147 11222 1174 1176 1300 1416 1587 2031 2173 245 3115 3441 4916 5018 5203 5799 5876 5907 7051 7315 909 9341 9877 9974
89191,10223 10255 10317 10600 10940 1539 1715 1889 1964 2025 254 3067 3275 4397 4499 4638 5189 540 5900 6079 6310 651 6962 6999 7760 7808 7978 8431 8639 9024 9072 9341 9465
89854,10073 10247 10315 10600 10683 10896 10909 10956 11176 1276 146 1498 1659 1888 2337 2386 2474 2482 2783 2885 3177 32 3581 3885 4238 4498 4609 4871 5071 5166 5335 5412 544 6606 6788 6925 694 6989 7322 7536 7862 7942 8208 8424 9028 9261 963 9636 9647 9669 976
91065,10073 11193 4349 6039
91371,11195 1964 254 2847 2885 4397 4499 540 5739 6643 6962 8208 87 9005 9072 9465 9707 9816
92621,10909 11157 11193 1254 1276 1736 2036 2120 2474 2634 3043 3251 3935 3937 4003 4530 51 5412 5474 5817 6874 876 982
93286,10239 10305 1195 1959 2010 476 5882 5980 6491 6548 9547
94281,10073 11193 1300 3166 6836 8785
95767,10247 10600 10904 1092 1139 1276 1539 1659 1986 2036 282 3043 392 4238 4609 4871 5412 6788 7706 8208 848 8542 963 9647
97031,10223 10255 1539 254 540 6079 7760
97519,10600 1276 1654 2025 2398 3792 4238 4558 5173 5335 544 5542 6689 6989 7706 8180 8428 843 8573 963 9636 9647
97774,10073 10247 10315 10367 10385 10684 10896 11005 146 1677 1964 1986 2142 2398 2474 2482 2747 2885 3177 4238 4609 4871 5114 5335 544 6118 6606 6788 6925 694 7536 7788 791 8151 8208 8424 843 8512 8705 8807 9190 9261 963 9647 9669 9963
98717,10073 11193 3166 3464 6039 6836 7199 7748
100319,10073 1964 2025 2885 4397 540 6788 6962 8151 8512 8807
100802,10305 5980 6491
102099,10155 10648 11116 1162 1678 1761 1831 2630 4207 4551 4712 5850 5997 6053 6497 6748 6755 69 7621 7706 790 8397 8477 96 9804
102354,10223 10317 11140 1387 1964 2025 2211 2262 254 2885 3067 3161 32 3275 3722 4397 4499 4638 540 581 6079 6310 643 6962 7121 7122 7739 7760 8746 8760 8818 890 9 9072 9341 9816 9881
103486,10247 10255 10315 10385 10460 10909 146 1842 1888 2126 2189 2386 2474 249 3177 3297 3935 4498 4871 5071 5412 5618 581 6079 6331 6684 6788 6925 694 7318 7536 8151 8208 8330 8364 9647 981
103942,10073 10307 10315 10385 1086 1092 10991 10998 11120 11140 1139 1254 1288 146 1497 2142 2474 249 2733 2776 3043 3177 3236 3722 423 4499 4609 4748 4871 5149 5173 5398 540 544 6208 6487 6684 6788 6827 6883 6925 7121 7322 7504 7708 7739 7742 7971 8208 8424 8431 8512 8673 868 8807 8917 9190 9261 9376 9465 963 9816
104416,10073 11195 1170 140 169 1951 1964 2009 254 2885 340 4499 540 9005 9072 9465 9707 9816
104754,10073 10218 10223 10255 1173 1910 1951 1964 2308 2885 2922 3738 4447 4638 581 6079 6331 6788 6962 7227 7617 7760 8807 896 963
104996,10315 10367 10385 10896 11005 1424 146 1677 1888 2122 2142 2386 2474 2747 3020 320 3351 3581 3917 3935 4609 4871 544 6384 6684 6909 6925 791 799 8106 8208 8275 8424 8705 9028 9261 944 963 9647 9766 981
105415,10274 10600 11195 1455 1964 2101 254 2885 340 4397 4499 4541 4638 4854 540 581 6310 6491 6643 6746 7121 8431 9005 9816
105527,11157 11193 2031 6039 6235 9458 9572
105876,
106116,10113 10218 10223 10317 1539 1668 1964 2013 2211 2308 254 2823 3067 3227 3722 376 4397 4492 4499 5374 540 5771 6310 661 6643 6903 7121 7333 7661 7817 7880 8284 8431 8439 8639 875 8818 9816 9945
106734,10073 10218 10223 10255 10317 10600 11140 11195 1545 1964 2211 254 2823 3067 3092 3294 3722 4397 4483 4492 4499 4638 5071 5189 53 5386 540 581 5900 6079 6310 6331 661 6962 6999 7333 7760 7817 7942 7957 8151 8284 8428 843 8431 8639 8818 9024 9072 9341 963
107018,10005 1703 2471 3375 4397 5285 5519 6234 6643 6746 7790 9674
107805,10073 1018 10317 1086 11140 11195 1497 1818 2013 2250 249 2753 2776 3161 3236 3722 419 423 4397 4499 469 4707 4734 4748 5149 5184 540 5764 5804 6079 6788 6883 694 7115 7121 7552 8590 8632 8747 8760 8818 9024 9076 9376 9465 96 9647 9816
107852,10073 11193 4349 6039
108647,10255 10600 10940 1455 254 3497 4397 4499 4638 5384 5386 540 6079 6962 7978 9024 9341
109639,10073 11193 6039 6235 9458 9572
110614,10113 10223 1758 254 540 6079 6491 7760
111408,10073 1020 10315 1086 10904 1092 10953 11120 11140 1139 1254 1497 1818 2474 2564 2733 2747 2776 2810 3043 3236 3309 3457 3993 4202 423 4707 4734 4748 4924 5146 5398 540 5412 544 5630 569 5895 6446 6487 6684 6788 6827 6883 6925 7121 7742 8208 8424 8508 8673 8751 8807 9024 9190 92 9308 963 9636 9647 9957
114115,10024 10073 1018 10223 10255 10317 10600 1086 11195 1889 1964 2025 2211 254 2885 3067 4077 4397 4492 4499 53 540 581 6079 6962 6999 7739 7760 7817 7942 7957 7999 8428 843 8431 8746 8760 8807 8818 890 9341 9465 963 9669 9816
114412,10255 10317 10763 1133 1539 1910 254 3123 540 6079 6962 7644
114565,10073 10113 10223 10317 11195 1716 1910 1964 2101 2885 2922 3738 4397 4447 5166 540 581 6079 643 6788 6962 7227 7617 8431 8818 963 9707 9816
116045,101 10113 1020 10223 10255 1539 1910 254 540 581 6079 6491 6989 7760
116713,10005 10637 2173 2471 3375 4397 4541 5285 5773 5980 6643 6746 7679 8635 8653
116765,11193 3438 407 4087 4349 6039
117073,10024 10317 10474 10600 11078 11140 11195 1466 1802 1818 1964 2211 2262 254 2847 2885 2961 3123 3275 340 3958 4397 4492 4499 4638 478 540 6119 6310 643 6491 6643 6915 6962 7122 7760 7880 8124 8439 8639 8747 8760 8818 890 9005 9024 9072 9207 9245 9465 96 9707 9816
117836,10223 10255 1539 2025 254 540 6079 6962 6989 7760
119104,10073 1015 10367 10904 1254 1497 1705 2810 2949 320 4028 4917 557 5704 617 6208 6331 6446 6528 6689 6925 694 7040 7423 7706 7742 7972 8106 8542 868 9261 9415 9765 9766 986
120598,10073 10113 11195 1387 1716 1910 1924 2308 2847 2885 2922 3161 3738 3958 4397 4447 4735 4898 5374 540 581 643 6788 694 7617 822 8439 958 9630 9707 9816
120776,10073 10305 10315 10909 11157 1254 1276 146 1619 2386 2474 3251 3935 4326 5412 6226 7536 8208 9458 9636 982 9873
121119,10155 10255 10404 10600 10772 11012 1234 2184 2322 2587 2762 2767 2774 2799 3211 3277 3591 4105 4109 4590 460 4640 4862 4997 6053 6171 6370 6405 6407 6465 651 6805 7532 7552 7640 7687 7706 7742 8297 8428 8806 9256 9456 9660
121606,10073 11193
122269,10896 11176 1495 1654 1707 1964 2025 2142 2398 249 2885 3234 3597 3722 3792 4238 53 544 5542 5551 6407 6461 6708 6788 713 7640 7999 8084 8208 8428 843 8573 8807 8949 9028 96 963 9647 9669 976 9962
122629,10005 10637 1387 2471 3375 4397 4541 5285 5773 5980 6643 8635 9674
125890,10223 3275 3361 4077 4483 4499 5189 53 540 6079 6310 6331 6962 6989 963 9816
126223,10247 1254 1276 146 1888 2474 3177 4238 4609 4871 5335 5412 544 5542 6788 6925 7536 7706 8208 8424 8573 8807 9190 963 9647 981
126639,10113 10255 1910 4483 581 6079 981
127778,1531 2031 2173 2243 2926 4659 5203 5799 669 8661 9877
128326,10073 10305 10315 11157 11193 1519 1736 1952 2386 2474 3935 4003 4341 4530 5219 5412 5420 5882 6039 6874 8208 9261 9458 9572 982
129049,10005 1703 3375 4397 4541 5519 6234 6643 6746 7790 9674
