surveyId,predictions
21906,10073 10315 10909 10946 11120 1254 1276 146 1473 1497 1539 2120 2386 2474 3043 3345 3374 4238 4530 4609 4871 5071 51 5335 5412 544 5557 5969 6226 6685 6925 7706 8208 8424 9190 9261 9415 9541 963 9636 9647 981
22102,10024 10073 1018 10223 10317 10600 10762 1086 10881 10899 10927 10969 11140 11195 1716 1910 1951 1964 2025 2101 2211 2474 254 2753 2885 2922 2961 3123 3161 3177 3214 3318 3375 340 3738 3838 3958 433 4397 4447 4499 4541 4638 4734 4735 4748 4854 5149 5166 5398 540 5420 5737 5739 5760 6119 6183 6310 6437 6491 6551 6643 6746 6788 6848 6903 6915 6962 7121 7122 7739 7760 843 8431 8439 8746 8760 8807 8818 8858 9005 9072 9376 9465 9580 9630 9707 9714 9816 9890 9892
23717,10073 1018 10317 10881 10927 11140 11195 1951 2101 2666 2885 2922 3123 3722 3738 433 4397 4628 5166 5398 540 5739 5901 638 6491 6746 6788 6915 7748 7817 8208 8632 8746 8818 9341 9376 9465 9710 9816
24689,10073 10113 1018 10317 10514 10940 11140 11195 1180 1421 1793 1951 1964 254 2788 2885 2894 3067 3123 3140 3958 4027 4397 4499 4638 4748 4854 540 5739 6310 6491 6900 7122 7760 7817 8431 8439 8760 8818 9024 96 9610 9714 9881
24920,10073 1020 10247 10315 10385 10800 10896 10991 146 1497 1654 1703 1707 1888 2025 2142 2398 2474 249 2788 2885 3792 3885 394 4238 4609 4748 4871 53 5335 544 5542 5551 6461 6571 6708 6788 694 7322 7640 7666 7760 799 7999 8084 8208 8275 8424 8428 843 8573 8587 8705 8807 9028 9190 963 9647 9669 976 9816
25437,10247 10315 10385 10909 146 1539 180 1888 1889 2106 2126 2142 2474 3020 3067 3177 3935 4871 5071 5412 6684 6788 6909 6925 694 7536 7788 8151 8208 8424 868 9388 9636 9647 981
26098,10289 10347 10893 11222 1176 1195 1300 1531 2031 2173 2243 245 2719 2926 3441 3466 3837 4059 4659 5018 5203 5799 5876 5907 6339 7315 7603 7748 7777 8283 9877
26651,10024 10113 10317 10631 11078 11140 11195 1173 1288 1455 1715 1964 2101 254 2847 2885 2955 3275 340 4397 4492 4499 4638 478 4854 540 5771 581 6310 643 6491 6643 6746 6915 6950 6962 7121 7122 7207 7739 7760 7880 8124 8431 8439 8639 8760 8818 9005 9024 9072 9207 9245 9341 9376 9465 958 9630 9707 9816
27551,10073 1018 10255 10317 10600 10940 10969 11078 11140 11195 1964 2189 2211 254 2556 2847 2885 2961 3067 3123 3161 3275 340 3738 3958 433 4397 4492 4499 4638 478 5189 540 5771 581 6119 6310 643 661 6915 6962 6999 7121 7122 7566 7739 8124 843 8439 8639 8746 8760 8818 890 9005 9024 9072 9207 9341 9376 9465 9707 9816 9881
27567,1000 10073 10281 10364 10520 1062 1071 10909 11125 11157 11193 1176 1221 1254 1304 1727 1736 1814 2474 2634 2932 3166 3376 3464 3572 3669 4029 4349 4406 4621 476 4916 493 5016 5262 5537 5573 5882 5907 5982 6006 6039 6786 6855 6913 7118 7182 7748 7777 81 8435 9015 9458 9572 9612 9702 9743 9877
30973,10024 10073 10255 10317 10600 1086 10940 11140 11195 1288 1387 1706 1951 1964 204 2101 2211 2262 254 2885 2961 340 3722 433 4397 4499 4638 4748 540 5739 581 6310 6491 6746 7121 7122 7739 7817 8124 8208 8431 8439 8746 8760 8818 9005 9072 9245 9341 9376 9465 9707 9710 9816
31970,10404 10600 11012 1162 2184 2587 2767 3211 3429 4109 4590 4712 4748 4991 4997 5055 5068 514 5196 5804 6254 6407 6497 6805 728 7471 7532 8428 8743 8782 8949 9040 9256 96
32178,10073 11195 1611 1716 1951 1964 2885 2922 3177 4397 5166 5398 540 5739 6310 6491 6643 6788 9816
32282,10073 10255 10317 10600 11012 1514 1964 2142 2762 2799 3451 3722 380 4105 423 4734 4748 5184 53 5383 544 5486 5757 5804 601 7566 7972 8084 8275 8428 843 8782 8806 8818 8949 9024 9076 9256 9376 9524 96 963
32525,10024 10073 10255 10317 10474 10600 1086 10969 11078 11140 11195 1170 1466 1715 1802 1818 1951 1964 2025 2211 2262 254 2556 2847 2885 2961 3123 3161 3275 340 3722 3958 4397 4492 4499 4638 478 4854 5189 540 5771 581 6119 6310 643 6491 6643 6746 6915 6962 6999 7121 7122 7566 7739 7760 7880 8124 843 8431 8439 8639 8747 8760 8818 890 9005 9024 9072 9207 9245 9311 9341 9376 9465 96 9630 9707 9710 9816 9881
33904,10223 1037 10600 1716 1951 1964 5189 53 6079 7957 963
33921,10005 1761 215 2471 3375 4397 4541 5285 5773 5980 623 6643 6746 7679 7790 8635 9674
34778,10073 10255 10268 10305 10315 10427 10460 10600 10909 11013 11157 1254 1276 146 1497 1539 1736 1888 1999 2386 2474 2488 3043 3251 3581 3935 4486 4498 4530 5071 540 5412 5474 6039 6226 6235 661 6909 6925 7536 7706 7862 8208 8424 876 8770 9261 9636 9647 981 9873
36216,10223 10317 10600 10927 10969 11140 11195 1951 1964 254 2847 2885 300 3067 3275 340 3738 4397 4499 4854 540 5739 6079 6310 7121 7739 7760 7817 8439 8746 8818 890 9072 9341 9376 9465 958 9707 9816
36737,10073 1014 1018 10231 1028 10281 10382 1051 10522 10904 11140 11230 1162 1174 1254 1404 1407 148 1539 1869 2145 2373 2490 2492 2514 2665 2891 3043 3438 3451 351 4397 4404 462 4748 4924 5149 5212 5301 5451 5543 5557 5901 6321 6374 7241 7748 8067 811 8208 8412 8542 8573 8746 9158 9452 9555 9795 9880
36869,10073 1066 10904 1092 1254 1497 1818 1999 2082 240 2492 262 2753 3419 3451 3639 3744 4532 4748 5483 5557 6002 6067 6603 6611 6759 69 6968 7006 708 7580 7588 8237 8316 838 8473
38125,10073 10112 1015 1018 10255 10317 1051 10600 10684 10940 11140 11195 1288 1328 1387 1424 1466 1504 171 1761 1818 1824 194 1964 1995 2025 2211 254 262 2885 2961 3123 32 3275 340 3722 3958 4397 4499 4638 4748 4854 540 5739 5980 6491 6643 6746 6962 6999 7121 7122 7450 7760 7817 8208 843 8431 8746 8760 8807 8818 890 9005 9024 9072 9341 9465 958 963 9707 9710 9816
38812,10073 1018 10247 10315 10385 10896 11120 1378 146 1497 1538 1539 1677 2474 2747 3457 4238 4609 4871 5335 544 6684 6788 6925 694 7536 7706 7788 7862 791 8208 8424 868 8705 9190 9204 9261 963 9636 9647 9873
39525,10073 10223 10255 10317 10600 1086 11140 11195 1466 1910 1951 1964 2025 2211 254 2885 3067 4397 4483 4492 4499 4638 478 5189 53 540 581 6310 6331 661 6788 6962 6989 7121 7739 7760 7942 7999 8124 8151 843 8431 8760 8807 8818 9072 9341 9376 9465 963 9669 976 9816
39795,10073 10255 10317 10600 1086 10896 11012 11140 1288 1818 2211 249 2777 2799 2949 3722 4105 423 469 4707 4734 4748 5184 5189 53 5383 544 5804 6091 6119 6370 6407 6497 651 694 7115 7121 7552 7566 7739 7972 8428 8590 8632 8746 8806 8807 8818 8983 9024 9076 9256 9376 9465 96 9660 9816 9881
40447,10073 1018 10223 10255 10317 10600 1086 10940 11078 11140 1288 1964 2025 2211 254 2961 3037 3067 3722 423 4397 4492 4499 5189 540 581 5900 661 6962 6999 7760 7817 7942 843 8431 8746 8818 890 9024 9072 9341 9816 9881 9892
40597,10223 10317 10600 10927 10969 11140 11195 1288 1525 1716 1910 1951 1964 2009 2025 2262 254 2847 2885 2955 300 3067 3275 340 3958 4397 4499 4638 4854 5149 540 5739 581 6310 643 6643 6788 6903 6915 6962 7121 7739 7760 8124 8284 843 8439 8760 8818 890 9024 9072 9341 9376 9465 958 9630 9707 9816
40845,10255 10317 10600 1086 10940 11140 11195 1421 1951 1964 2211 254 2847 2885 340 3838 4397 4499 4854 5189 540 5739 581 6310 6491 6999 7121 7122 7760 7978 8431 8439 8639 8746 8818 9005 9024 9341 9465 958 96 9707
41048,1015 1018 1066 10904 1254 1497 1818 1999 2082 240 2492 262 2753 3419 3438 3451 3639 3744 4532 4734 4748 5149 5483 5557 5764 6002 6067 6603 6611 6759 69 6968 7006 708 7580 7588 7871 8237 8316 838 8473 8673
41209,10073 10113 10255 10317 10600 11140 11195 1545 1716 1889 1910 1964 2009 2025 254 2753 2885 3722 4397 4483 4499 4638 5114 5189 53 540 5739 581 6183 6310 6331 661 6788 6962 6989 7739 7760 7817 7942 7999 8208 843 8439 8746 8760 8807 8818 890 9072 9341 9376 9465 958 963 9669 9707 9816
41369,1300 1531 2031 2173 2243 2715 2926 4130 4659 5203 5799 5876 8661 9877
41476,10073 10317 10684 10896 11140 11195 1264 1910 1951 1964 2025 2142 2398 254 2885 4447 4483 4499 5114 540 5745 6310 651 6788 6962 7322 791 7942 7999 8151 843 8512 8807 9341 963 9669 976 9816
41725,10073 1018 10317 10600 1086 10940 11140 11195 167 1761 2101 2122 2211 254 2885 2961 3123 3497 3722 3958 4397 4499 4541 4638 4854 5285 540 581 5980 6491 6643 6746 6915 6962 7121 7817 8208 8431 8746 8760 8818 890 9024 9341 9376 9465 9714 9816 9881 9890
42000,10073 10909 1736 2243 2386 2474 2926 3464 386 4142 4349 7644 9458
42935,10073 10427 10600 10896 10904 1497 1539 2025 2885 3043 3792 384 4238 4317 5218 53 5335 544 5542 5551 6171 6407 6708 6788 7706 7999 8208 8428 843 8573 8673 8751 8782 8807 8947 9415 963 9636 9647 9873
44791,10218 10223 10255 10317 10600 11195 1173 1472 1539 1715 2025 254 3497 4638 5384 5386 5900 6079 651 6989 6999 7978 9024 96
46094,10073 10247 10315 10385 10762 10904 10909 11013 11157 1254 1276 146 1497 1525 180 2386 2429 2474 2634 2961 3020 3177 3935 51 5335 5412 544 6118 6226 6684 6685 6788 6909 6925 694 7395 7536 7706 7748 7788 8208 8424 8542 868 8705 8746 9190 9636 9647 9714 9873
47008,10073 10255 10317 1086 10896 10904 10969 11140 1497 1818 1964 2322 249 3722 4216 423 4397 4499 4748 5149 5184 53 5383 540 544 5804 6079 6370 6686 694 7115 7121 7552 7566 7739 8428 8590 8632 8760 8806 8807 8818 890 9024 9076 9376 9384 9465 96 9816
48669,10073 10247 10315 10896 1239 1254 146 1888 2122 2474 384 4238 4609 4871 53 5335 5412 544 5542 6788 6925 694 6989 7322 7536 7862 8208 8424 8573 8705 8807 9190 963 9647 9669 981
49000,10073 10822 11090 11159 1160 1842 2386 2706 2722 3125 3438 3958 4229 4349 4607 5749 6152 6548 7536 7662 812
49038,10255 10317 11140 1133 1495 1539 254 3275 4397 540 581 6079 6643 6989 7121 9816
49319,10073 10112 1018 10317 10899 10927 11140 1131 1716 204 2101 2885 3096 3123 3214 340 4397 4499 5166 5285 540 5420 5739 5980 623 6491 6643 6746 6915 7121 7450 7739 8431 8632 8746 8760 8818 9072 9245 9341 9376 9465 9714 9890
50057,1015 1018 1066 10904 1254 1497 1818 1999 2082 240 2492 262 2753 3419 3438 3451 3639 3744 4532 4734 4748 5149 5483 5557 5764 6002 6067 6603 6611 6759 69 6968 7006 708 7580 7588 7871 8237 8316 838 8473 8673
51364,10218 10255 169 254 3427 5386 6079 8009
51795,10073 10305 10315 10909 11157 11193 146 1736 2120 2386 2421 2474 2634 2643 3020 3251 3935 3993 4003 4326 4530 5219 5249 5412 5474 5817 6039 6235 6874 8208 9458 9572 9688 982 9873
52317,10073 10247 10255 10684 1085 1495 1654 1888 2126 2474 254 2885 3067 3935 3958 4483 4498 4513 4609 5071 5447 5542 5745 6079 6331 661 6989 7999 8151 963 9647 981 989
52326,10073 10247 10315 10385 10904 10909 11013 1254 1276 146 1497 1525 180 1888 2386 2474 2747 2756 3020 3935 3958 4609 4871 5071 51 5335 5412 544 5618 6118 6226 661 6684 6788 6909 6925 694 7536 7706 7748 7788 8151 8208 8330 8424 868 8746 9190 9261 9636 9647 9714 981 9873
52364,10305 10315 10909 11013 11157 11193 1276 1736 2386 2421 2474 2634 3043 3251 3935 3937 4003 4530 51 5412 5474 6039 6235 6684 6874 7706 9458 9572 982
52481,10073 10112 1018 10317 10899 10927 11140 11195 1761 1892 2101 2885 3096 3123 3161 340 3722 4397 4499 4508 4638 4854 5166 5285 5398 540 5420 5739 5889 5928 5980 623 6491 6643 6746 6915 7121 7227 7739 8746 8760 8818 9072 9245 9341 9376 9465 9630 9714 9890
53300,10005 10637 1761 2471 3375 4397 4541 5285 5773 5980 623 6643 6746 7679 7790 8635 9674
54076,10051 10073 10315 10525 1066 10904 1092 11122 11140 1139 1223 1254 2474 2492 2783 3096 3123 3757 3958 4169 423 4341 4748 4755 5149 5398 5412 5434 5829 6048 6067 634 6358 6759 6925 7536 7588 7662 8106 8208 8316 8431 8503 8525 8673 868 8811 9234 9261 9388 9610 9873
54193,10056 10180 10255 10404 10600 10648 10828 11012 11241 11242 1162 122 1292 1344 1445 1678 1748 2184 2210 2234 2630 2786 2951 3156 3211 3362 3429 383 4109 4226 4256 4267 4590 4686 4712 485 4991 4997 5068 514 5196 5206 5413 5726 5804 590 613 6407 6424 6497 651 6747 6805 7471 7621 7768 7818 7820 8163 8164 8428 8714 8743 8782 8992 9040 9256 9406 9762
54624,10073 10684 10896 11005 1264 1424 1677 1707 1893 1910 1964 2142 2308 2398 2474 254 2570 2885 4483 4871 5114 540 546 5745 633 6331 6788 6962 7669 7760 7824 791 7942 799 8151 8807 907 9376 963 9647 9669 976
55644,10315 10367 10385 1041 10427 10484 1086 10896 11005 11054 11068 1363 1424 146 1464 1677 1746 1793 1888 2122 2142 2386 2474 2747 2885 3177 3351 3581 39 3917 3935 4146 4609 4871 5022 5071 5400 544 5542 569 6487 6684 6788 6909 6925 694 7666 7788 791 799 8106 8151 8208 8275 8424 8512 8549 8705 8807 9028 9261 944 963 9647 9669 9766 981 9858
56496,10222 10247 10315 10385 10684 10896 10991 146 1654 1677 1888 2142 2291 2386 2398 2474 2570 2885 3177 3457 3935 4238 4609 4871 5071 53 5335 544 5542 6685 6689 6788 6925 694 7788 7862 7971 8208 8424 8503 868 8807 8858 9028 9190 9261 960 963 9647 9669 976 981
56887,10024 10113 10274 10317 10969 11078 11140 1387 1421 1715 1716 1951 1964 254 2847 2885 2922 3037 3161 340 3738 3958 4397 4492 4499 4638 540 5737 5739 581 5928 6310 643 6491 6643 6746 7122 7880 8124 822 8431 8439 8639 8760 8818 9005 9024 9072 9207 9245 9311 9465 958 9707 9816
58388,10247 10255 10460 2126 2474 3297 428 5071 6079 6331 7318 8151 953
60548,10024 1018 10223 10255 10940 11140 11195 1705 1889 1910 1951 1964 2025 2101 254 2556 2961 3161 3438 3497 3581 3722 423 4397 4499 4638 5018 5040 5384 5398 540 5771 581 5901 6491 6643 6746 6903 6989 7121 7536 7706 7978 8431 8818 9341 958 9707 9816
60731,10020 10223 10255 10317 10600 11140 1180 2211 254 391 462 5386 540 6079 651 6962 7817 9024 9465
61092,10247 10268 10315 10600 10683 10684 10896 10909 10956 1276 1378 1888 1889 1910 1986 2386 2398 2474 2543 2570 3177 4498 4609 462 4871 5022 5071 5189 5335 5412 544 5745 6331 6788 6925 694 6989 7322 799 8151 8208 8424 8512 8705 9028 9261 963 9636 9647 9669 976 981
61334,10073 1018 10317 10927 11140 11195 2101 2308 2885 2922 3096 3123 3161 32 3275 340 3738 4397 4499 4541 478 4854 5166 5398 540 5420 5739 5771 6002 6310 6491 6643 6746 6903 6915 702 7121 8747 875 8760 8818 9245 9465 958 963 9707 9816 9890
62643,10317 11195 1170 1951 1964 2101 2262 254 2847 2885 300 3958 4077 4397 4499 540 581 6310 6900 6962 8431 8439 87 9005 9069 9072 9376 9465 9580 9707 9816
62910,10073 1018 10223 10317 10600 1086 11140 1180 2025 2211 249 2961 3067 3438 3471 3722 423 4397 4499 469 4734 4748 5189 540 6331 649 661 6903 6915 6962 6999 7121 7739 7817 8431 8760 8818 890 9024 9341 9465 9816 9881 9892
63918,10073 1015 1018 10525 1086 10904 1092 11140 11195 1254 1424 146 1497 1525 1539 1654 1818 2248 2474 2776 2891 3161 3177 3451 3639 3722 423 4341 4397 4734 4748 4854 4871 5071 5149 53 5335 5398 540 5412 544 5483 5557 6002 6118 6491 6603 6759 6788 6883 6909 6925 694 7040 7115 7121 7322 7536 7748 8106 8208 8424 8431 8503 8508 8573 8632 8760 8807 8818 9028 9190 9261 9376 9388 9465 963 9636 9647 981 9816 9881
64178,10247 10315 10600 10684 1276 1539 1888 2386 2474 2482 2678 3581 3935 4238 4498 4609 4871 5071 5189 5412 544 5745 661 6788 6989 7322 7536 7755 8151 8208 8424 8705 9261 963 9636 9647 9669 976 981
64913,10223 10317 10600 11140 254 3722 5386 540 6079 6331 6962 9072 958
66097,10113 10255 10317 1539 1910 2025 254 2885 540 581 6079 6491 6643 6962 6989 7760 9072
67733,10909 1092 10998 1254 1276 146 1497 1539 1986 3043 4238 5173 5335 5398 5412 5557 6685 6689 6945 7536 7706 7862 8208 8424 8573 9190 9261 9636 9647
67998,10024 10317 1037 11019 1387 1964 2101 2262 254 2847 2885 3067 3161 3275 340 3738 4492 4499 4638 540 581 6310 643 661 6746 7760 7880 8439 8760 9072
68018,10051 10073 10728 10909 11157 11193 1176 1497 1843 2386 2474 2643 3464 3669 3935 3958 4003 4349 4985 5071 5474 6039 6235 6909 7318 7748 7837 8076 8106 8542 9261 9458
68034,10073 1015 10317 10427 10600 1086 10896 10904 1092 11115 11140 1254 1497 1539 1818 2025 2248 2398 262 2783 2885 2891 3161 3419 3451 3639 3744 423 4258 4532 4734 4748 4755 4871 5149 53 5301 5335 5398 544 5543 5557 5662 569 5804 6002 6067 6208 634 6603 6611 6788 6883 6989 7322 7493 7588 7748 7871 7906 7999 8208 838 8424 843 8746 8760 8807 890 9024 9028 9317 9376 9555 963 9636 9647 9714 976 9881
69003,10073 10113 10317 11140 11195 1910 1951 1964 2211 254 2885 300 3161 3275 3722 3738 3958 4397 4492 4499 540 5739 581 6310 641 643 6962 7227 7617 7739 8124 8431 8439 8746 9005 9072 9707 9816
69099,10073 10247 10315 10909 10946 1208 1254 1276 146 1497 1539 1703 1888 2122 2386 2474 3043 320 3345 394 4238 4609 5071 5335 5412 5542 5969 6788 7536 7706 7862 8208 8424 8512 8991 9261 963 9636 9647 9766 981
70350,10073 10281 10305 10728 10909 11140 11157 11193 2386 2474 2643 2665 2753 2893 3251 3865 4003 4349 4477 4886 5219 6039 6141 6235 7199 7868 8106 8921 9458 9572 9702
70662,10073 1018 10223 10255 10317 10600 1086 10940 11140 1288 1964 2025 2211 254 2961 3037 3067 3722 423 4397 4483 4492 4499 4638 5189 540 581 6119 661 6962 6999 7760 7817 7942 843 8431 8746 8807 8818 890 9024 907 9072 9341 9816 9881 9892
72103,10073 10223 10228 10247 10684 1085 10956 140 1424 1495 1654 1888 1910 2125 2126 2293 2474 2885 3067 4483 4498 5071 5189 5542 6079 6331 6788 6989 8151 8705 963 9647 981 9816
72786,10047 10073 10315 10525 10762 11120 11140 1139 146 1497 1539 1677 1964 2019 204 2474 2753 2885 2949 3096 3510 3533 380 394 423 4748 4854 4917 53 5704 5832 6002 6171 6331 6446 6551 6558 6689 6883 694 7322 7423 7617 7742 7748 8106 8431 849 8542 8807 9024 9261 9415 9465 958 9630 9647 9766 9943
72854,10073 10255 10274 10317 10474 10600 10940 10969 11078 11140 11195 1288 1715 1951 1964 2025 2211 2262 254 2847 2885 2961 3123 3275 340 3722 3958 4397 4492 4499 4638 4748 478 4854 5189 540 5771 581 6079 6119 6310 6491 6643 6900 6915 6962 6999 7122 7566 7739 7760 8124 8431 8439 8760 8818 890 9005 9024 9072 9207 9341 9376 9465 9707 9816
73272,10073 10305 10909 1300 1304 1692 1959 2173 2356 2722 3441 3837 4003 5203 5219 5799 5907 6039 669 9458 9572 9877
73905,1018 10223 10255 10317 10600 10940 11140 1539 1889 1910 1964 2025 2101 254 2556 3161 3375 340 3497 3581 3722 423 4397 4499 4638 4734 5018 5398 540 6079 6491 6643 6746 6903 6989 7121 7536 7706 7760 7817 7978 8431 8818 9341 9376 9707 9816
74414,10073 10305 1055 10684 11193 2386 2702 2722 2922 3438 3958 4087 4349 6836 6874 7054 7748 822 8921 9458
75195,10073 10317 11195 1387 1455 1910 1964 2101 254 2885 3123 3275 340 3958 4397 4499 4541 4638 5166 540 623 6310 6491 6643 6915 7122 8208 822 843 8431 8760 9465 958 9707 9816
76085,10082 10255 10317 10600 10811 10940 11140 1472 1716 1951 2025 2922 300 3037 3360 340 3722 4397 4499 4748 540 581 6903 6962 6999 7760 8748 8818 890 9341
76528,10113 10218 10223 10255 10317 10600 11195 1387 1951 1964 2211 2262 254 2885 3161 340 3958 4397 4638 540 581 6079 6310 6643 6848 7121 7760 8431 8639 9024 9072 958 9707 9710 9816
76891,10305 1195 476 5882 5980 6491 6548
80169,10073 1018 10317 10600 10940 11140 11195 1455 1466 1964 2101 254 2885 2922 3123 3161 340 3722 4397 4499 4541 4638 4854 5285 540 5739 5980 6310 6491 6643 6746 6915 6962 7121 7817 8431 8746 8760 8818 890 9341 9376 9465 9816 9890
80467,10305 10315 10684 11157 11193 1195 146 1558 2386 2474 3935 4003 4169 5412 6039 6909 6925 751 8512 9261 9458
80514,10127 10409 10852 11159 1519 1996 2269 2386 2502 2973 3125 3958 3999 4349 4519 5749 6568 6666 6855 7008 7199 8391 8601 8742 9119 9654
80804,10113 10218 10223 10255 10284 10304 10317 1086 1174 1180 1387 1539 1668 1910 2013 2211 2236 2823 3227 3722 4397 4492 4499 4638 540 5771 6310 6848 6950 7333 7808 7880 8177 8431 8439 8532 875 896
81526,10024 1051 10899 11140 11195 1133 2885 2922 3275 3318 3722 3958 423 433 4397 5398 540 581 6491 6915 7121 8858 9816
81908,10281 1051 11140 2101 2386 2474 2891 2949 3123 320 3476 3747 3838 4349 4854 4977 540 5420 5704 5749 5994 6491 6551 6707 7054 7315 7703 7748 8208 8431 8525
82140,10073 10113 10218 10223 10255 10600 1264 1716 1910 1951 1964 2308 2823 2885 2922 3738 3958 4397 4447 4638 4735 5166 53 5374 5386 581 6079 6331 6788 6962 7122 7333 7617 7760 822 843 8439 8807 9072 963 9707 9816
