surveyId,predictions
15914,254 300 799 976 1086 1380 1780 1999 2250 2396 2482 2665 2678 2989 3049 3125 3177 4175 4397 5053 5353 5358 6119 6625 6784 6919 7288 7812 7907 8076 8573 8807 8838 8904 
16550,51 460 643 1060 2396 4060 5314 6331 7760 7957 8290 8519 9261 9563 10228 10427 10569 10762 10950 
18511,167 783 868 1380 1466 2294 2396 2885 3135 3559 3695 3969 4202 4434 5146 5220 5932 6171 6183 6440 6612 6626 6792 7817 8654 
18734,167 783 868 1380 1466 2294 2396 2885 3135 3559 3695 3969 4202 4434 5146 5220 5932 6171 6183 6440 6612 6626 6792 7817 8654 
19026,164 1055 1424 1677 1858 1910 1999 2189 2492 2514 3100 3559 3610 4087 5305 5785 5895 6091 6097 6470 6498 6571 6626 7957 8106 8219 
21203,460 625 1086 1378 1424 1758 2396 3451 4029 4060 4707 5218 6091 6254 6571 6626 7047 7469 7871 8106 
21641,423 460 1060 1996 2396 3161 4060 4498 5314 5400 5895 7552 7760 7957 8290 8519 8770 9204 9245 9261 9374 
21906,140 207 408 423 832 976 1170 1424 2002 2036 2189 2245 2398 2777 3125 3322 3594 3885 4871 4947 5305 5832 6002 6119 6446 6747 6919 7094 8351 8424 8473 8512 
22102,164 194 249 275 681 1373 1793 1910 1986 2019 2146 2957 3050 3177 3352 3419 3530 3917 4134 4238 4258 4598 4790 5124 5851 6208 6529 6571 7227 7807 7880 
23717,39 713 791 1404 2516 2844 3374 4112 4754 5398 5656 5757 6091 6240 6658 6848 7006 7193 7533 7666 8409 8590 9024 9158 9384 9465 
24689,30 300 394 550 643 998 1253 1736 1986 2249 2250 2396 2646 3021 3559 3864 5071 5124 6091 6171 6612 6633 6878 7034 7047 
24920,180 222 394 1253 1716 1964 2211 2893 3021 3161 3488 4333 4397 4598 4857 5103 5124 5181 5543 5832 6119 6491 7053 7644 7706 7707 8055 8108 8508 8654 8838 8912 9072 9246 9317 10019 10071 10408 10484 
25437,275 544 868 1037 1041 1062 1099 1253 1380 1780 2484 2516 2665 2989 3454 3596 3958 4734 5055 5832 6137 6446 6491 
26098,355 639 694 1062 1253 1889 2294 2297 2580 2921 3559 3669 3747 3811 4917 5314 6171 6532 6759 7118 
26651,800 944 1174 1677 2752 2852 2883 3125 4258 4397 5124 5218 5932 6171 6571 7666 8108 8215 8219 8503 8535 8590 9075 9190 9261 9603 9610 
27551,557 569 783 1060 2752 2883 3125 3935 4258 4483 6171 6470 6571 7536 7666 8215 8535 9190 9610 9630 9771 10019 10228 10569 10867 509 190 3559 69 300 408 601 625 
27567,509 546 791 1654 1757 2064 2184 2303 2581 3510 3610 3744 3811 4748 5022 5073 5141 5220 5233 5305 5850 6026 6079 6919 6976 7182 7244 7588 
30973,423 550 1201 1466 1677 1889 2248 2418 2429 2753 2949 3177 5403 5429 5451 6497 6571 6784 6827 7504 7666 7777 7837 
31970,254 713 1055 1134 1180 1253 1380 2396 2490 2949 3021 3177 3586 3597 4102 4349 4447 4498 4998 5832 5895 6425 6446 6557 6915 6920 6999 7533 7707 7807 7900 8250 8587 8654 9050 9088 9246 9374 10023 10148 
32178,713 890 1380 1404 1583 2211 2516 2844 4112 4754 5069 5398 5757 6091 6626 6902 7006 7193 7533 8106 8409 8590 8976 9037 9384 
32282,207 355 841 1304 1472 1910 2474 2522 2767 2844 3596 3661 3811 4142 4317 4341 4854 6091 6264 6388 6529 6567 6626 6658 7113 7244 7410 8420 8512 9246 9445 9880 10145 10408 10531 380 2753 
32525,300 557 601 1060 1986 2752 2852 2883 3125 3935 4258 6171 6470 6571 7666 8215 8535 9190 9603 9610 9771 10019 10228 10346 10569 
33904,194 469 1060 1373 1497 1858 1986 3050 3559 3695 3888 4134 4258 4483 4499 4598 4790 5124 5557 
33921,39 799 1253 2110 2348 2788 3272 3591 3610 3881 4060 4087 4331 4333 4483 5015 5640 5656 6626 6633 7106 7322 
34778,275 544 569 981 1041 1328 2146 2564 2644 2756 3100 3695 4015 4397 6358 6542 6626 7777 7957 7988 8428 8473 8533 
36216,7 275 452 462 800 1424 1703 1705 1951 1999 2337 2538 4671 4898 5314 5757 5900 6571 7244 7666 7807 8654 9134 9881 10247 11187 39 194 240 
36737,140 514 544 550 1060 1062 1162 1407 1498 2122 2398 2454 2891 3092 3123 3624 4146 4331 4795 5146 5213 5249 5383 5411 5832 6118 6567 6571 6626 6919 7244 7410 7533 8202 8275 9088 9253 9963 10136 10881 2733 634 9660 9787 10048 35 
36869,35 146 320 522 634 791 843 1104 1201 1253 1378 1424 1780 1951 2002 2482 3092 3123 3125 3234 3811 4060 4440 4628 4886 5022 5543 5551 5832 6119 6202 6919 7097 7493 
38125,323 1180 1264 1473 1677 1805 1888 1889 1964 2145 2418 2703 2949 3581 5403 5451 5882 6097 6571 6707 6784 6980 7322 
38812,53 423 1201 1780 2002 2665 2989 3125 3454 3969 4029 4493 4886 4991 5053 5103 5149 5212 6440 6689 7315 7530 7536 7812 8229 9480 9595 9921 10047 10367 10868 11012 
39525,625 783 981 1018 1028 1037 1062 1276 1746 1757 2189 2522 2538 2665 3318 4509 4549 4775 5149 5255 5400 5542 5760 6118 6183 
39795,130 569 701 1180 1253 1472 1746 3195 3677 3695 3969 4105 4317 4406 4598 5073 5103 6612 6784 6883 7146 7259 7469 7596 7648 7788 7812 8473 9072 
40447,249 843 1677 2109 3092 3125 3454 3610 3935 4216 4609 4871 5166 6491 6497 6548 6571 6827 6989 7255 7403 7746 7807 7817 7988 8106 8219 8473 
40597,7 194 452 800 1162 1424 1654 1818 1869 2142 2893 3236 3454 3610 4404 4671 5015 5749 6571 7006 7644 7666 7824 8329 8806 9134 9856 9881 10247 10408 10782 5875 
40845,540 550 581 1151 1264 1466 1495 1888 2189 2418 2429 2753 2949 5429 5451 5764 6497 6526 6571 7469 7588 7837 7871 8124 
41048,35 146 320 522 634 843 1104 1201 1253 1378 1424 1780 1951 2002 2482 3092 3123 3125 3234 3811 4060 4440 4628 4886 5022 5551 5832 6119 6919 7097 7493 7746 7812 8038 8654 8705 8751 
41209,544 783 958 1028 1037 1062 1253 1276 1539 1757 2189 2522 2538 2777 3318 3374 3661 4483 4549 4775 5149 5255 5400 5760 6626 
41369,639 694 843 998 1062 1134 1253 1882 2372 2373 2514 2516 2580 2949 2989 3251 3610 3696 3969 4342 
41476,32 140 462 544 559 728 1451 1888 2025 2145 2522 2538 2665 2949 3559 4331 5749 5757 5895 6002 6091 6384 7533 7739 7807 
41725,323 649 1805 1964 2145 2294 2418 2703 2949 3581 5189 5403 5451 5882 6097 6571 6707 6784 6980 7871 7907 8055 8106 
42000,204 380 419 550 694 822 1062 1176 1363 1380 1727 1736 2078 2294 2492 2522 2580 3470 3559 3581 4060 4185 4342 4483 5103 5212 5220 5403 5451 5527 5543 5851 6612 6708 6759 
42935,171 462 514 625 812 890 958 1014 1092 1134 2470 2756 3374 3740 3935 4043 4109 4238 4317 4508 5071 5181 5212 5219 5543 5557 5693 5932 
44791,140 249 320 559 800 1060 1222 1778 1780 2788 3581 3610 3811 4349 6559 6567 6571 6588 6685 6919 7113 7435 7812 9771 9776 9795 10019 10278 10684 
46094,140 471 1060 1253 1380 1712 1780 1888 1925 2099 2142 2303 2396 2885 3020 3125 3659 3661 4258 4628 5022 5189 5483 5851 6002 6551 6788 7113 7469 7644 
47008,462 981 1424 1472 1539 1964 3037 3123 3586 3639 3969 4598 4854 4917 5103 5124 5764 6143 6446 6903 7147 7193 7469 8473 
48669,254 701 799 1041 1170 1475 1780 1999 2142 2386 2396 2581 2665 2949 2989 4175 4258 4397 4755 5053 5353 5383 5832 6202 6405 6446 6568 6909 6989 7113 7552 7687 7812 8229 8428 8473 8573 8904 8908 9146 9246 9442 9508 9921 10408 10430 
49000,639 649 811 1041 1208 1380 1864 2002 2101 2297 2418 2644 2756 2922 3135 3559 3969 4105 5124 5146 5543 6441 6612 7021 7047 7315 
49038,167 544 783 1201 1780 2189 2294 4609 5575 6171 6571 6772 6962 7040 7113 7190 7533 7871 8329 8424 8549 8770 8976 9037 9134 9442 9480 9636 
49319,708 1715 1757 1758 1780 1951 2666 2778 2874 3374 3454 4499 5640 5749 6079 6097 6470 6633 6772 7115 7322 
50057,35 146 320 522 634 843 1104 1201 1253 1378 1424 1780 1951 2002 2482 3092 3123 3125 3234 3811 4060 4440 4628 4886 5022 5551 5832 6119 6919 7097 7493 7746 7812 8038 
51364,171 392 550 633 791 976 1103 1378 1495 1519 1525 1986 2294 3722 3917 4775 5146 6026 6091 6208 6343 
51795,265 394 581 1103 1276 1328 1424 1525 1694 2418 3135 3935 4029 4397 4859 4946 5055 5220 5249 5411 5420 6091 6153 6331 6487 6685 6708 6759 
52317,300 305 457 550 868 944 1139 1253 1745 2248 2250 2587 2776 3125 3272 3559 4331 4598 4820 5447 6171 6643 
52326,140 509 986 1253 1380 1780 2002 2303 2418 2666 2702 4258 4358 4447 4483 4628 4854 5022 5832 5860 5918 6384 6526 7469 7644 7777 7837 8055 8473 8512 
52364,30 265 457 581 1103 1276 1328 1525 1694 2303 2398 2418 2482 2569 3100 3935 4029 4331 4397 4671 4946 5055 5220 5420 6091 6171 
52481,102 320 708 1677 1758 1780 1858 2189 2516 2666 3374 3454 3701 5069 5640 5851 6526 6880 7469 7533 7666 7679 7726 7739 9253 
53300,39 799 1180 1253 2110 2788 3272 3610 3881 4060 4331 4333 4483 5015 5640 5656 5760 6626 6633 7106 7395 7807 
54076,180 300 550 1986 2184 2257 2418 2470 2522 2569 2570 2665 3123 3488 4947 5053 5146 5350 5557 5851 6136 6334 6526 6688 7190 7410 7644 7760 7812 7868 7971 8202 8351 8587 8760 
54193,299 569 701 1363 1472 1668 2580 2634 2844 3021 3479 3701 4077 4102 4998 5184 5275 5422 5832 6440 6532 6626 7113 7211 7306 7533 7559 7900 8107 8506 8976 9028 9107 9246 9880 10228 10254 10270 10408 10427 10683 
54624,408 544 1451 1666 1709 2522 2752 3610 3695 3811 4368 4947 5265 5749 6190 6208 6571 6848 6919 7403 7533 7807 7907 8219 8428 8770 9415 9943 
55644,299 455 649 799 986 1139 1151 1253 1380 1794 1888 2303 3161 3438 4202 5124 5166 5218 5358 6119 6254 6551 6567 6571 7193 7288 7812 8770 8917 9246 9452 9710 9880 9980 10484 
56496,140 569 681 701 1103 1373 1794 2211 2303 2665 2783 2989 4003 4317 4671 4707 5053 5233 6119 6208 6616 6792 6919 7533 7812 7926 
56887,550 843 1051 1363 1495 1707 1757 1805 1888 2019 2109 2418 2666 2785 2961 3374 3457 4341 5412 5575 5979 6002 6526 6633 6989 
58388,394 550 890 976 1041 1085 1236 1253 1677 1752 1910 2190 2303 2376 2396 3451 6136 6574 6788 6878 6909 7266 8215 8858 8887 9005 9037 
60548,51 194 320 1018 1103 1654 1856 2078 2337 2373 2418 2538 2666 3125 3161 3811 4886 5124 5420 5640 5804 5980 6208 6827 6919 
60731,462 544 550 791 800 1054 1355 1424 1986 2348 2492 2522 2776 3021 3068 3151 3892 3917 4317 4775 5146 5832 6091 6477 6588 6666 7034 7047 7084 7533 7660 
61092,636 643 838 868 890 981 1139 1221 1545 1573 1654 1715 1888 3095 3161 3572 3639 3969 4134 4499 5447 5764 6044 6551 6557 6560 6925 7097 
61334,320 634 1253 1654 1780 2189 3161 3374 4404 4712 5640 6097 6384 6470 6497 6626 6633 6836 7048 7115 7227 7533 8257 9548 9636 10228 2490 4991 708 5055 557 96 
62643,164 167 349 457 469 708 1253 1666 2361 3969 4326 4775 5640 6097 6470 6919 7115 7410 7533 7807 7996 8431 8654 9080 9442 9548 11140 1746 3451 
62910,323 452 661 800 996 1999 2109 2788 2844 3037 3123 3429 3454 3610 3937 3969 4549 5166 5400 5403 5575 6548 7244 7640 7871 8654 9146 9190 9261 9892 
63918,30 340 355 634 643 1028 1170 1484 1780 2125 2373 2922 3156 3251 3457 3533 4087 4185 4370 4558 4605 4758 4871 5785 5832 6097 6254 6686 6915 6920 6989 7687 7748 7788 8654 9107 9325 
64178,394 701 976 1677 2019 2522 2777 3068 3879 4598 4947 4977 5181 5220 5527 6171 6377 6444 6606 6658 6688 6689 7644 7777 7807 7837 
64913,171 544 550 633 800 1054 1495 1986 2040 2348 2492 2678 2776 3021 3068 3236 3892 3917 3969 4317 4775 
66097,51 423 460 1060 2396 4060 5314 7760 7957 8290 8519 8770 9261 9374 9563 9962 10228 10427 10569 10762 
67733,140 146 355 581 636 800 832 1253 1794 1999 2142 2396 2777 2885 2961 3594 3775 4216 4341 4795 4946 4998 5305 5662 5860 6446 6526 
67998,249 394 550 643 998 1060 1597 1986 1999 2250 2337 3067 3559 3864 5015 5124 5411 6091 6557 6606 6612 6878 7034 7047 7070 7227 8055 
68018,265 355 540 1176 1380 1746 1889 2002 2019 2025 2369 3811 4617 5851 6048 6633 6880 6883 7244 7662 7807 7926 8223 8818 9246 9677 10051 
68034,146 522 1024 1780 1794 2002 2788 3457 3559 3596 4258 4310 4317 4370 5543 5832 5851 6202 6264 6915 7788 7812 7942 8149 8473 8654 9261 9362 9442 9795 10148 10174 11198 
69003,349 408 540 800 1180 1424 1666 1705 1709 1869 2522 2788 2893 2969 3236 4404 4898 5358 5451 5749 5851 6571 8533 8654 9134 9515 9856 9957 10247 10460 
69099,204 262 449 633 1139 1170 1264 1707 1889 2294 2418 2490 2522 2570 2919 2921 3234 3559 4146 4317 4498 5069 5189 5249 5420 6245 6470 6759 
70350,254 550 569 633 1304 1654 1757 1778 2109 2120 2702 3559 3669 4317 4326 5055 5124 5447 5527 5557 5760 5851 6257 6470 6612 6685 7288 7322 7926 8108 8512 8519 9080 9088 9246 9905 10525 10711 10896 
70662,249 843 1677 2109 3125 3454 3610 3935 4216 4609 4871 5166 6491 6497 6548 6571 6827 6989 7255 7403 7746 7807 7817 7988 8106 8219 8473 8590 
72103,164 457 514 799 800 944 960 1253 2337 2783 3049 3125 3272 3559 3979 4820 5749 6171 6321 7021 7034 7115 7259 
72786,305 320 1060 1130 1222 1254 1451 1794 1882 2002 2203 2398 2522 2785 3100 3438 3596 3811 3958 4558 5249 5400 5542 6136 6446 6470 6491 6532 6614 6759 7227 7410 7746 8512 9246 9325 9415 9595 9880 
72854,1174 1677 1757 2752 2852 2883 3125 4258 5640 5739 6571 7666 8108 8215 8219 8535 9190 9603 9610 9714 9892 10019 10228 10346 10569 10799 10867 509 9630 9973 
73272,355 639 694 963 1062 1253 1380 1424 2294 2297 2580 2921 3559 3669 3747 3811 4917 5314 5335 6171 6658 
73905,51 194 320 1018 1103 1654 1856 2078 2337 2373 2418 2538 2666 3125 3161 3811 4886 5124 
74414,167 783 868 1380 1597 2120 2294 2396 3135 3559 3969 3979 4202 4434 5093 5124 5146 5220 6440 6491 6626 6792 
75195,275 540 557 634 1131 1253 2396 2516 2756 2776 3161 3270 3419 3530 5069 5103 5412 6440 6880 
76085,140 320 625 800 1060 1222 1424 1778 1780 2441 2522 2788 3177 3581 3811 4326 5071 5166 6405 6567 6571 6588 7113 7435 7530 
76528,394 457 546 800 976 1253 1986 2522 3067 3236 3533 4175 4272 4331 4854 4892 5068 5447 5851 6048 6091 7040 7315 8095 8151 
76891,639 661 998 1085 1130 1253 1466 1498 1882 2189 2294 2418 2580 2989 3457 3510 3642 3696 3811 3969 3977 5420 6136 
80169,1041 1805 1888 2145 2248 2294 2418 2665 2703 2949 6002 6571 6707 6784 6980 7469 7907 8055 8202 9261 9336 9415 9595 9647 
80467,167 320 394 423 1473 1498 2002 2019 2146 2396 2581 3329 3559 4331 4483 4605 4671 4917 4946 5124 5662 6171 6405 6446 6612 6685 
80514,167 392 783 2002 2294 2396 2570 2581 2885 3135 3559 3695 3969 4102 4202 4229 4434 4483 5146 6171 6551 6612 6626 6915 7315 7706 
80804,92 944 1054 1139 1780 1986 2101 2190 2210 2490 2580 2650 3329 3998 4202 4671 4734 5181 5255 6567 7170 7211 7755 7837 7874 8549 
81526,355 1466 1625 1666 1780 2189 2294 2921 4513 4609 5434 5543 5575 5612 6407 6626 7113 7190 7410 7837 7871 8329 8424 8976 
81908,460 550 800 1060 2580 2788 3151 3581 3610 4060 4317 4333 4748 5053 5220 5403 5932 6708 6716 6759 7972 8055 8108 8976 
82140,164 469 996 1424 1498 1858 1910 1999 2189 2516 3100 3559 3610 5103 5305 5785 5832 5895 6091 6097 6497 6498 6571 6626 8106 8219 
82897,457 875 944 1222 1253 1780 1986 2190 2891 3329 3540 3998 4122 4202 4671 5181 5255 5422 6837 6976 7040 7170 7703 7755 7807 7837 
83363,569 661 944 1253 1889 1964 2025 2211 3021 3161 3488 4317 4498 4857 5071 5103 5124 5249 6119 6407 6498 8108 8654 8705 8838 8912 8949 9080 9246 10071 10073 10408 10484 10525 10998 11049 423 140 146 
85499,544 783 1041 1451 1666 1709 2522 3695 3811 3969 4947 5749 6190 6208 6444 6571 6919 6999 7533 7807 7907 8219 8654 8770 9415 9636 9957 
85744,140 540 546 649 799 1092 1253 1794 1889 1999 2002 3559 3610 3747 3792 3893 4609 4871 4947 5166 5832 5860 5932 
86085,634 1024 1304 1380 1473 1498 1539 1889 2002 2184 2580 3089 3559 3596 3958 4216 4532 5149 5166 5218 5527 5704 5851 6264 7259 7644 7837 7942 8108 8533 8858 9146 9190 10297 10514 11194 
86312,408 1264 1268 1451 1666 1709 2474 2522 2752 3610 4368 4609 4947 5749 5766 6190 6532 6571 7403 7533 7617 7739 7807 8219 8770 9415 9934 9957 
88358,51 320 365 581 634 708 886 982 998 1062 1103 1130 1498 1889 2294 2372 2580 2581 3581 3596 3696 3969 4029 4404 
88734,275 323 559 661 1201 1264 1466 1869 1888 2418 2949 3993 5451 6254 6571 6626 6784 6827 6909 7021 7207 7666 
88807,355 639 1062 1253 1852 1889 2184 2189 2580 2921 3559 3669 3696 3811 4802 5314 6171 6331 6759 7193 7666 8108 8224 8673 8976 9028 
89191,30 178 249 394 550 998 1253 1736 2250 2646 3021 3559 3864 3969 4504 4898 5071 5124 6091 6171 6254 6612 6633 6878 7034 7047 7227 8055 8215 8473 
89854,305 419 643 701 1041 1103 1139 1508 1545 1824 1858 1999 2441 2776 2891 3092 3356 3752 3879 4598 4795 4947 4977 5069 5420 5483 6264 6377 
91065,167 783 868 1086 1299 1597 1705 2120 2294 2396 2580 3559 3610 3811 3969 4112 4202 4317 4598 4917 5124 5146 5220 6440 
91371,167 349 457 469 1253 1666 1677 2361 4326 4499 4775 5640 6097 6470 6919 7410 7533 7807 7996 8431 8654 9080 9442 9548 9771 1746 6643 
92621,1139 1313 1424 1473 1525 1780 1888 1964 2237 2373 2396 2580 2772 2961 3067 3089 4202 4671 5069 5115 5220 5474 6097 6202 6275 6759 6883 7094 7266 7536 
93286,661 960 998 1130 1253 1466 1498 1882 2189 2294 2418 2580 2989 3457 3510 3696 3811 3969 3977 5420 6202 6331 6384 6551 6612 6626 6788 6866 6980 
94281,783 868 1380 1597 2120 2294 2396 3135 3559 3610 3969 4202 4434 5093 5124 5146 5220 6440 6626 6792 7193 7244 7817 8654 9246 9980 
95767,35 207 355 569 625 633 639 1097 1253 1466 1707 1746 1780 2303 3597 3823 4917 4946 5022 5662 6567 6919 7259 7469 
97031,460 2396 3161 4060 5314 5895 6880 7318 7552 7760 8290 8519 9204 9245 9261 9374 9563 10427 
97519,419 569 832 843 890 1020 1062 1573 1757 2060 2064 2370 2396 2885 2922 3151 4333 4748 4871 5069 5114 5420 5832 6355 6377 7113 7533 7644 7807 7971 8512 8586 9325 9388 
97774,35 53 194 275 509 890 1020 1264 1780 2250 2776 2949 3092 3454 3838 4712 4930 5053 5124 5218 6143 6254 6384 6827 7146 7288 7315 7469 7475 7926 8806 8917 
98717,167 639 783 868 1086 1299 1597 1705 2120 2294 2396 2580 3559 3610 3811 3969 4112 4202 4317 4598 4917 5124 5146 5220 
100319,39 713 791 1539 2211 2516 2777 3374 4754 5069 5398 5656 5757 6091 6788 7006 7533 7666 8219 8409 8590 9024 9037 9158 9493 
100802,639 661 998 1085 1130 1253 1466 1498 1882 2189 2294 2418 2580 2989 3457 3510 3642 3696 3811 3969 3977 5420 6136 
102099,35 51 569 1221 1395 3351 3586 3597 4185 4997 5410 5411 6171 6551 6748 6915 6919 6920 7644 7707 7807 7817 7971 7990 8284 9143 9215 10051 10174 5557 8782 5800 1678 4077 
102354,394 452 996 1424 1999 2002 2490 3161 3937 3969 4326 4499 4549 4671 4898 5166 5400 5403 5422 5575 5823 5851 6548 7244 8654 9146 9647 9892 10228 10247 
103486,204 254 694 960 976 1041 1062 1380 1424 1910 2396 2484 2608 2776 2989 3438 3454 3578 3661 4043 4087 4185 4341 4755 5022 5305 
103942,183 275 509 822 890 1221 1794 1999 2122 2146 2777 2922 3067 3092 3181 3356 3969 4086 4238 4333 4598 5146 5189 5218 5305 5358 5420 5851 6388 6542 7259 7566 7570 
104416,167 349 457 469 708 1253 1666 1677 2361 3969 4326 4775 5640 6097 6470 6919 7410 7533 7755 7807 7996 8431 8654 9080 9442 9548 1746 3451 
104754,164 996 1424 1498 1858 1910 1999 2189 2516 3100 3559 3610 5103 5305 5785 6091 6097 6497 6498 6571 6626 7040 8106 8219 8587 8654 
104996,265 299 469 799 986 1086 1139 1151 1221 1253 1380 1545 1964 2101 2303 2490 3510 3661 3826 3917 3958 4003 4122 4202 4317 4333 4966 5124 5218 5704 5723 5749 6097 6254 6551 
105415,1041 1473 1677 1805 1888 2145 2418 2665 2847 2949 3885 6002 6707 6784 7322 7450 7469 7739 7907 8055 8106 8202 9336 9415 9595 
105527,167 254 469 569 811 843 875 1380 1926 2002 2109 2373 2922 3020 3151 3559 3695 3969 4105 4331 5055 5124 5141 5146 5249 5335 
105876,365 581 634 886 998 1062 1473 1498 1889 2109 2580 2581 3581 3696 3969 4202 4605 5420 5832 5851 6136 6171 
106116,92 944 1054 1222 1780 1986 2190 3028 3098 3177 3329 3356 3540 3998 4202 4671 4946 5181 5573 6254 6837 7170 7755 7837 7926 8095 
106734,51 1378 1677 2665 2989 3236 3454 4216 4469 5146 5383 5400 6384 6440 6880 7255 7403 7807 7988 8106 8316 8473 8590 8654 9190 9603 9710 9980 
107018,1253 1407 1888 2110 2788 3272 3610 4060 4331 4333 4483 4924 5015 5640 5656 5760 7106 7395 8076 8473 8927 8976 
107805,300 380 392 581 786 1092 1139 1174 1201 1253 1254 1363 1951 2484 2522 2776 3510 4105 4228 4406 4598 4774 5420 5527 6407 6612 6925 7211 7295 7403 
107852,167 783 868 1086 1299 1597 1705 2120 2294 2396 2580 3559 3610 3811 3969 4112 4202 4317 4598 4917 5124 5146 5220 6440 6491 6626 
108647,140 249 320 559 800 1060 1222 1780 1793 2788 4434 5335 5451 6559 6567 6571 6588 6919 6962 7006 7435 7812 7957 8501 8770 9771 10019 10365 10525 10621 
109639,171 1380 1473 2297 2396 2702 3148 3151 3559 3811 3969 4105 4331 5124 5146 5358 5605 6377 6612 7706 8506 8519 8838 9246 9795 9892 11140 
110614,51 460 1060 1996 2396 4060 5220 5314 5400 6964 7552 7957 8290 8519 8770 9204 9261 9374 9563 9962 
111408,35 275 349 890 1104 1495 1888 2564 2678 2777 2844 2989 3356 4498 4508 5351 5575 5851 6264 6491 6542 6551 7410 7570 7687 7788 7807 7957 8108 8208 8275 8585 9005 
114115,7 392 509 783 981 1062 1709 1746 1888 2522 2564 2665 2777 3318 3811 4549 4748 6358 6567 6626 6919 7006 7345 
114412,457 514 1051 1951 2490 2922 2969 3068 3811 3998 4258 4817 5220 5231 5785 5832 6026 6091 6557 6571 6588 6626 
114565,164 996 1055 1424 1677 1780 1858 1999 2189 2492 2514 3100 3559 3610 4617 5305 6470 6498 6626 7957 8106 8151 8219 8654 9037 9415 
116045,460 2396 3161 3591 4060 5314 5895 6331 6571 6880 7318 7760 8290 8519 9261 9563 10427 10569 
116713,39 1253 1407 1666 2110 2788 3151 3272 3591 3610 4060 4331 4333 4483 4924 5015 5640 5656 5900 6118 6626 6633 
116765,167 783 868 1380 1466 2294 2396 2885 3135 3559 3695 3969 4202 4434 5146 5220 5932 6171 6183 6440 6612 6626 6792 7817 8654 8673 
117073,300 557 601 1060 1986 2752 2852 2883 3125 3935 4258 6171 6470 6571 7666 8215 8535 9190 9603 9610 9771 10019 10228 10346 10569 10867 509 6119 190 3559 
117836,460 2396 3161 3591 4060 5314 5895 6331 6571 6880 7318 7760 8290 8519 9261 9563 10427 10569 
119104,320 469 633 998 1060 1130 1254 1857 1882 2184 2303 2522 3068 3438 3457 4854 5400 5640 6002 6136 6532 6716 7407 7746 8818 8908 9325 9415 9442 9595 9636 9846 9880 10073 10228 10346 6759 7410 9165 
120598,164 1055 1424 1677 1858 1999 2189 2492 2514 3100 3559 3610 4087 4397 5305 5785 5895 6091 6097 6470 6498 6571 6626 7957 8106 8219 
